quantity,creator_id,created_at,updated_at,deleted_at,manufacture_product_id,manufacture_dept_id,task_id,order_id,receiver
387.000000,403,2022-12-16 15:26:04+00:00,2022-12-16 15:26:04+00:00,,1959,2,579.0,1531,Trang Tp
387.000000,403,2022-12-16 15:26:04+00:00,2022-12-16 15:26:04+00:00,,1960,2,579.0,1531,Trang Tp
387.000000,403,2022-12-16 15:26:04+00:00,2022-12-16 15:26:04+00:00,,1961,2,579.0,1531,Trang Tp
387.000000,403,2022-12-16 15:26:04+00:00,2022-12-16 15:26:04+00:00,,1962,2,579.0,1531,Trang Tp
387.000000,403,2022-12-16 15:26:04+00:00,2022-12-16 15:26:04+00:00,,1963,2,579.0,1531,Trang Tp
518.000000,403,2022-12-16 15:26:05+00:00,2022-12-16 15:26:05+00:00,,1964,2,579.0,1531,Trang Tp
91.000000,403,2022-12-16 15:26:05+00:00,2022-12-16 15:26:05+00:00,,1965,2,579.0,1531,Trang Tp
5.000000,403,2022-12-16 15:26:05+00:00,2022-12-16 15:26:05+00:00,,1966,2,579.0,1531,Trang Tp
265.000000,403,2022-12-16 15:26:05+00:00,2022-12-16 15:26:05+00:00,,1967,2,579.0,1531,Trang Tp
518.000000,403,2022-12-16 15:26:05+00:00,2022-12-16 15:26:05+00:00,,1968,2,579.0,1531,Trang Tp
261.000000,403,2022-12-16 15:26:05+00:00,2022-12-16 15:26:05+00:00,,1969,2,579.0,1531,Trang Tp
413.000000,403,2022-12-16 15:27:48+00:00,2022-12-16 15:27:48+00:00,,1923,2,573.0,1532,Trang Tp
413.000000,403,2022-12-16 15:27:48+00:00,2022-12-16 15:27:48+00:00,,1924,2,573.0,1532,Trang Tp
413.000000,403,2022-12-16 15:27:48+00:00,2022-12-16 15:27:48+00:00,,1925,2,573.0,1532,Trang Tp
413.000000,403,2022-12-16 15:27:48+00:00,2022-12-16 15:27:48+00:00,,1926,2,573.0,1532,Trang Tp
413.000000,403,2022-12-16 15:27:48+00:00,2022-12-16 15:27:48+00:00,,1927,2,573.0,1532,Trang Tp
552.000000,403,2022-12-16 15:27:48+00:00,2022-12-16 15:27:48+00:00,,1928,2,573.0,1532,Trang Tp
97.000000,403,2022-12-16 15:27:48+00:00,2022-12-16 15:27:48+00:00,,1929,2,573.0,1532,Trang Tp
5.000000,403,2022-12-16 15:27:48+00:00,2022-12-16 15:27:48+00:00,,1930,2,573.0,1532,Trang Tp
283.000000,403,2022-12-16 15:27:48+00:00,2022-12-16 15:27:48+00:00,,1931,2,573.0,1532,Trang Tp
552.000000,403,2022-12-16 15:27:48+00:00,2022-12-16 15:27:48+00:00,,1932,2,573.0,1532,Trang Tp
278.000000,403,2022-12-16 15:27:49+00:00,2022-12-16 15:27:49+00:00,,1933,2,573.0,1532,Trang Tp
101.000000,401,2022-12-16 15:29:07+00:00,2022-12-16 15:29:07+00:00,,2500,4,722.0,2458,Nang
419.000000,403,2022-12-16 15:29:17+00:00,2022-12-16 15:29:17+00:00,,1947,2,577.0,1379,Trang Tp
419.000000,403,2022-12-16 15:29:17+00:00,2022-12-16 15:29:17+00:00,,1948,2,577.0,1379,Trang Tp
419.000000,403,2022-12-16 15:29:17+00:00,2022-12-16 15:29:17+00:00,,1949,2,577.0,1379,Trang Tp
419.000000,403,2022-12-16 15:29:17+00:00,2022-12-16 15:29:17+00:00,,1950,2,577.0,1379,Trang Tp
419.000000,403,2022-12-16 15:29:17+00:00,2022-12-16 15:29:17+00:00,,1951,2,577.0,1379,Trang Tp
518.000000,403,2022-12-16 15:29:17+00:00,2022-12-16 15:29:17+00:00,,1952,2,577.0,1379,Trang Tp
95.000000,403,2022-12-16 15:29:17+00:00,2022-12-16 15:29:17+00:00,,1953,2,577.0,1379,Trang Tp
5.000000,403,2022-12-16 15:29:17+00:00,2022-12-16 15:29:17+00:00,,1954,2,577.0,1379,Trang Tp
264.000000,403,2022-12-16 15:29:17+00:00,2022-12-16 15:29:17+00:00,,1955,2,577.0,1379,Trang Tp
569.000000,403,2022-12-16 15:29:17+00:00,2022-12-16 15:29:17+00:00,,1956,2,577.0,1379,Trang Tp
259.000000,403,2022-12-16 15:29:17+00:00,2022-12-16 15:29:17+00:00,,1957,2,577.0,1379,Trang Tp
443.000000,403,2022-12-16 15:30:46+00:00,2022-12-16 15:30:46+00:00,,1935,2,575.0,1380,Trang Tp
443.000000,403,2022-12-16 15:30:46+00:00,2022-12-16 15:30:46+00:00,,1936,2,575.0,1380,Trang Tp
443.000000,403,2022-12-16 15:30:46+00:00,2022-12-16 15:30:46+00:00,,1937,2,575.0,1380,Trang Tp
443.000000,403,2022-12-16 15:30:46+00:00,2022-12-16 15:30:46+00:00,,1938,2,575.0,1380,Trang Tp
443.000000,403,2022-12-16 15:30:46+00:00,2022-12-16 15:30:46+00:00,,1939,2,575.0,1380,Trang Tp
548.000000,403,2022-12-16 15:30:46+00:00,2022-12-16 15:30:46+00:00,,1940,2,575.0,1380,Trang Tp
100.000000,403,2022-12-16 15:30:46+00:00,2022-12-16 15:30:46+00:00,,1941,2,575.0,1380,Trang Tp
5.000000,403,2022-12-16 15:30:46+00:00,2022-12-16 15:30:46+00:00,,1942,2,575.0,1380,Trang Tp
274.000000,403,2022-12-16 15:30:46+00:00,2022-12-16 15:30:46+00:00,,1943,2,575.0,1380,Trang Tp
570.000000,403,2022-12-16 15:30:46+00:00,2022-12-16 15:30:46+00:00,,1944,2,575.0,1380,Trang Tp
292.000000,403,2022-12-16 15:30:46+00:00,2022-12-16 15:30:46+00:00,,1945,2,575.0,1380,Trang Tp
502.000000,403,2022-12-16 15:35:48+00:00,2022-12-16 15:35:48+00:00,,2229,2,655.0,2162,Trang Tp
502.000000,403,2022-12-16 15:35:49+00:00,2022-12-16 15:35:49+00:00,,2230,2,655.0,2162,Trang Tp
502.000000,403,2022-12-16 15:35:49+00:00,2022-12-16 15:35:49+00:00,,2231,2,655.0,2162,Trang Tp
502.000000,403,2022-12-16 15:35:49+00:00,2022-12-16 15:35:49+00:00,,2232,2,655.0,2162,Trang Tp
502.000000,403,2022-12-16 15:35:49+00:00,2022-12-16 15:35:49+00:00,,2233,2,655.0,2162,Trang Tp
276.000000,403,2022-12-16 15:35:49+00:00,2022-12-16 15:35:49+00:00,,2234,2,655.0,2162,Trang Tp
502.000000,403,2022-12-16 15:35:49+00:00,2022-12-16 15:35:49+00:00,,2235,2,655.0,2162,Trang Tp
331.000000,403,2022-12-16 15:35:49+00:00,2022-12-16 15:35:49+00:00,,2236,2,655.0,2162,Trang Tp
276.000000,403,2022-12-16 15:35:49+00:00,2022-12-16 15:35:49+00:00,,2237,2,655.0,2162,Trang Tp
301.000000,403,2022-12-16 15:35:49+00:00,2022-12-16 15:35:49+00:00,,2238,2,655.0,2162,Trang Tp
203.000000,403,2022-12-16 15:37:25+00:00,2022-12-16 15:37:25+00:00,,3044,2,567.0,1472,Trang Tp
203.000000,403,2022-12-16 15:37:25+00:00,2022-12-16 15:37:25+00:00,,3045,2,567.0,1472,Trang Tp
203.000000,403,2022-12-16 15:37:25+00:00,2022-12-16 15:37:25+00:00,,3046,2,567.0,1472,Trang Tp
135.000000,403,2022-12-16 15:37:25+00:00,2022-12-16 15:37:25+00:00,,3047,2,567.0,1472,Trang Tp
579.000000,403,2022-12-16 15:39:50+00:00,2022-12-16 15:39:50+00:00,,1655,2,501.0,1367,Trang Tp
579.000000,403,2022-12-16 15:39:50+00:00,2022-12-16 15:39:50+00:00,,1656,2,501.0,1367,Trang Tp
579.000000,403,2022-12-16 15:39:50+00:00,2022-12-16 15:39:50+00:00,,1657,2,501.0,1367,Trang Tp
579.000000,403,2022-12-16 15:39:50+00:00,2022-12-16 15:39:50+00:00,,1658,2,501.0,1367,Trang Tp
579.000000,403,2022-12-16 15:39:50+00:00,2022-12-16 15:39:50+00:00,,1659,2,501.0,1367,Trang Tp
318.000000,403,2022-12-16 15:39:50+00:00,2022-12-16 15:39:50+00:00,,1660,2,501.0,1367,Trang Tp
579.000000,403,2022-12-16 15:39:50+00:00,2022-12-16 15:39:50+00:00,,1661,2,501.0,1367,Trang Tp
365.000000,403,2022-12-16 15:39:50+00:00,2022-12-16 15:39:50+00:00,,1662,2,501.0,1367,Trang Tp
1094.000000,403,2022-12-16 15:39:50+00:00,2022-12-16 15:39:50+00:00,,1663,2,501.0,1367,Trang Tp
365.000000,403,2022-12-16 15:39:50+00:00,2022-12-16 15:39:50+00:00,,1664,2,501.0,1367,Trang Tp
303.000000,403,2022-12-16 15:40:58+00:00,2022-12-16 15:40:58+00:00,,1635,2,495.0,1366,Trang Tp
303.000000,403,2022-12-16 15:40:58+00:00,2022-12-16 15:40:58+00:00,,1636,2,495.0,1366,Trang Tp
303.000000,403,2022-12-16 15:40:58+00:00,2022-12-16 15:40:58+00:00,,1637,2,495.0,1366,Trang Tp
167.000000,403,2022-12-16 15:40:58+00:00,2022-12-16 15:40:58+00:00,,1638,2,495.0,1366,Trang Tp
303.000000,403,2022-12-16 15:40:58+00:00,2022-12-16 15:40:58+00:00,,1639,2,495.0,1366,Trang Tp
195.000000,403,2022-12-16 15:40:58+00:00,2022-12-16 15:40:58+00:00,,1640,2,495.0,1366,Trang Tp
551.000000,403,2022-12-16 15:40:58+00:00,2022-12-16 15:40:58+00:00,,1641,2,495.0,1366,Trang Tp
195.000000,403,2022-12-16 15:40:58+00:00,2022-12-16 15:40:58+00:00,,1642,2,495.0,1366,Trang Tp
101.000000,403,2022-12-16 15:42:06+00:00,2022-12-16 15:42:06+00:00,,2801,2,813.0,2539,Trang Tp
101.000000,403,2022-12-16 15:42:06+00:00,2022-12-16 15:42:06+00:00,,2802,2,813.0,2539,Trang Tp
67.000000,403,2022-12-16 15:42:06+00:00,2022-12-16 15:42:06+00:00,,2803,2,813.0,2539,Trang Tp
162.000000,403,2022-12-16 15:42:06+00:00,2022-12-16 15:42:06+00:00,,2804,2,813.0,2539,Trang Tp
101.000000,403,2022-12-16 15:42:06+00:00,2022-12-16 15:42:06+00:00,,2805,2,813.0,2539,Trang Tp
67.000000,403,2022-12-16 15:42:06+00:00,2022-12-16 15:42:06+00:00,,2806,2,813.0,2539,Trang Tp
151.000000,403,2022-12-16 15:43:17+00:00,2022-12-16 15:43:17+00:00,,2785,2,808.0,2517,Trang Tp
151.000000,403,2022-12-16 15:43:18+00:00,2022-12-16 15:43:18+00:00,,2786,2,808.0,2517,Trang Tp
100.000000,403,2022-12-16 15:43:18+00:00,2022-12-16 15:43:18+00:00,,2787,2,808.0,2517,Trang Tp
243.000000,403,2022-12-16 15:43:18+00:00,2022-12-16 15:43:18+00:00,,2788,2,808.0,2517,Trang Tp
151.000000,403,2022-12-16 15:43:18+00:00,2022-12-16 15:43:18+00:00,,2789,2,808.0,2517,Trang Tp
100.000000,403,2022-12-16 15:43:18+00:00,2022-12-16 15:43:18+00:00,,2790,2,808.0,2517,Trang Tp
251.000000,403,2022-12-17 10:32:57+00:00,2022-12-17 10:32:57+00:00,,2583,2,749.0,2481,trang tp
251.000000,403,2022-12-17 10:32:57+00:00,2022-12-17 10:32:57+00:00,,2584,2,749.0,2481,trang tp
161.000000,403,2022-12-17 10:32:57+00:00,2022-12-17 10:32:57+00:00,,2585,2,749.0,2481,trang tp
363.000000,403,2022-12-17 10:32:57+00:00,2022-12-17 10:32:57+00:00,,2586,2,749.0,2481,trang tp
251.000000,403,2022-12-17 10:32:57+00:00,2022-12-17 10:32:57+00:00,,2587,2,749.0,2481,trang tp
161.000000,403,2022-12-17 10:32:57+00:00,2022-12-17 10:32:57+00:00,,2588,2,749.0,2481,trang tp
100.000000,401,2022-12-17 13:23:40+00:00,2022-12-17 13:23:40+00:00,,2644,4,761.0,2515,Nang
101.000000,400,2022-12-17 13:25:19+00:00,2022-12-17 13:25:19+00:00,,2498,3,724.0,2458,Diem lean 1
157.000000,400,2022-12-17 13:32:40+00:00,2022-12-17 13:32:40+00:00,,2133,3,628.0,2282,Diem lean 1
100.000000,400,2022-12-17 13:34:16+00:00,2022-12-17 13:34:16+00:00,,3053,3,694.0,2299,Diem lean 1
453.000000,401,2022-12-17 13:42:37+00:00,2022-12-17 13:42:37+00:00,,1653,4,499.0,1364,Nang
1005.000000,401,2022-12-17 15:59:31+00:00,2022-12-17 15:59:31+00:00,,1511,4,422.0,1345,Nang
145.000000,393,2022-12-19 08:14:28+00:00,2022-12-19 08:14:28+00:00,,2599,1,754.0,2502,Nàng TP
157.000000,400,2022-12-19 09:18:21+00:00,2022-12-19 09:18:21+00:00,,2122,3,624.0,2281,Diem lean 1
1403.000000,403,2022-12-19 10:00:19+00:00,2022-12-19 10:00:19+00:00,,1761,2,528.0,1384,Trang Tp
1403.000000,403,2022-12-19 10:00:19+00:00,2022-12-19 10:00:19+00:00,,1762,2,528.0,1384,Trang Tp
1403.000000,403,2022-12-19 10:00:19+00:00,2022-12-19 10:00:19+00:00,,1763,2,528.0,1384,Trang Tp
1403.000000,403,2022-12-19 10:00:19+00:00,2022-12-19 10:00:19+00:00,,1764,2,528.0,1384,Trang Tp
1403.000000,403,2022-12-19 10:00:19+00:00,2022-12-19 10:00:19+00:00,,1765,2,528.0,1384,Trang Tp
723.000000,403,2022-12-19 10:00:19+00:00,2022-12-19 10:00:19+00:00,,1766,2,528.0,1384,Trang Tp
1403.000000,403,2022-12-19 10:00:19+00:00,2022-12-19 10:00:19+00:00,,1767,2,528.0,1384,Trang Tp
867.000000,403,2022-12-19 10:00:19+00:00,2022-12-19 10:00:19+00:00,,1768,2,528.0,1384,Trang Tp
2601.000000,403,2022-12-19 10:00:19+00:00,2022-12-19 10:00:19+00:00,,1769,2,528.0,1384,Trang Tp
867.000000,403,2022-12-19 10:00:19+00:00,2022-12-19 10:00:19+00:00,,1770,2,528.0,1384,Trang Tp
178.000000,403,2022-12-19 10:01:33+00:00,2022-12-19 10:01:33+00:00,,3039,2,565.0,1469,Trang Tp
178.000000,403,2022-12-19 10:01:33+00:00,2022-12-19 10:01:33+00:00,,3040,2,565.0,1469,Trang Tp
178.000000,403,2022-12-19 10:01:33+00:00,2022-12-19 10:01:33+00:00,,3041,2,565.0,1469,Trang Tp
114.000000,403,2022-12-19 10:01:33+00:00,2022-12-19 10:01:33+00:00,,3042,2,565.0,1469,Trang Tp
101.000000,403,2022-12-19 10:03:16+00:00,2022-12-19 10:03:16+00:00,,2888,2,843.0,2546,Trang Tp
101.000000,403,2022-12-19 10:03:16+00:00,2022-12-19 10:03:16+00:00,,2889,2,843.0,2546,Trang Tp
67.000000,403,2022-12-19 10:03:16+00:00,2022-12-19 10:03:16+00:00,,2890,2,843.0,2546,Trang Tp
150.000000,403,2022-12-19 10:03:16+00:00,2022-12-19 10:03:16+00:00,,2891,2,843.0,2546,Trang Tp
101.000000,403,2022-12-19 10:03:16+00:00,2022-12-19 10:03:16+00:00,,2892,2,843.0,2546,Trang Tp
67.000000,403,2022-12-19 10:03:16+00:00,2022-12-19 10:03:16+00:00,,2893,2,843.0,2546,Trang Tp
100.000000,403,2022-12-19 10:04:20+00:00,2022-12-19 10:04:20+00:00,,2876,2,839.0,2545,Trang Tp
100.000000,403,2022-12-19 10:04:20+00:00,2022-12-19 10:04:20+00:00,,2877,2,839.0,2545,Trang Tp
100.000000,403,2022-12-19 10:04:20+00:00,2022-12-19 10:04:20+00:00,,2878,2,839.0,2545,Trang Tp
149.000000,403,2022-12-19 10:04:20+00:00,2022-12-19 10:04:20+00:00,,2879,2,839.0,2545,Trang Tp
66.000000,403,2022-12-19 10:04:20+00:00,2022-12-19 10:04:20+00:00,,2880,2,839.0,2545,Trang Tp
100.000000,403,2022-12-19 10:04:20+00:00,2022-12-19 10:04:20+00:00,,2881,2,839.0,2545,Trang Tp
66.000000,403,2022-12-19 10:04:20+00:00,2022-12-19 10:04:20+00:00,,2882,2,839.0,2545,Trang Tp
153.000000,403,2022-12-19 10:06:29+00:00,2022-12-19 10:06:29+00:00,,3033,2,559.0,1473,Trang Tp
153.000000,403,2022-12-19 10:06:29+00:00,2022-12-19 10:06:29+00:00,,3034,2,559.0,1473,Trang Tp
153.000000,403,2022-12-19 10:06:29+00:00,2022-12-19 10:06:29+00:00,,3035,2,559.0,1473,Trang Tp
153.000000,403,2022-12-19 10:06:29+00:00,2022-12-19 10:06:29+00:00,,3036,2,559.0,1473,Trang Tp
102.000000,403,2022-12-19 10:06:29+00:00,2022-12-19 10:06:29+00:00,,3037,2,559.0,1473,Trang Tp
153.000000,403,2022-12-19 10:08:20+00:00,2022-12-19 10:08:20+00:00,,2968,2,561.0,1471,Trang Tp
153.000000,403,2022-12-19 10:08:20+00:00,2022-12-19 10:08:20+00:00,,2969,2,561.0,1471,Trang Tp
153.000000,403,2022-12-19 10:08:20+00:00,2022-12-19 10:08:20+00:00,,2970,2,561.0,1471,Trang Tp
98.000000,403,2022-12-19 10:08:20+00:00,2022-12-19 10:08:20+00:00,,2971,2,561.0,1471,Trang Tp
153.000000,403,2022-12-19 10:14:10+00:00,2022-12-19 10:14:10+00:00,,2973,2,563.0,1474,Trang Tp
153.000000,403,2022-12-19 10:14:10+00:00,2022-12-19 10:14:10+00:00,,2974,2,563.0,1474,Trang Tp
153.000000,403,2022-12-19 10:14:10+00:00,2022-12-19 10:14:10+00:00,,2975,2,563.0,1474,Trang Tp
102.000000,403,2022-12-19 10:14:11+00:00,2022-12-19 10:14:11+00:00,,2976,2,563.0,1474,Trang Tp
502.000000,400,2022-12-19 10:19:05+00:00,2022-12-19 10:19:05+00:00,,2228,3,654.0,2160,Dung lean 6
300.000000,400,2022-12-19 10:21:16+00:00,2022-12-19 10:21:16+00:00,,2089,3,612.0,2288,Diem lean 1
100.000000,400,2022-12-19 10:26:12+00:00,2022-12-19 10:26:12+00:00,,2650,3,763.0,2515,Diem lean 1
803.000000,400,2022-12-19 10:29:30+00:00,2022-12-19 10:29:30+00:00,,3052,3,406.0,1342,Phuong lean 3
1003.000000,400,2022-12-19 10:36:26+00:00,2022-12-19 10:36:26+00:00,,1885,3,556.0,1382,Diem lean 1
101.000000,400,2022-12-20 07:29:45+00:00,2022-12-20 07:29:45+00:00,,3050,3,690.0,2411,Diem lean 1
276.000000,401,2022-12-20 11:08:51+00:00,2022-12-20 11:08:51+00:00,,2590,4,750.0,2481,tp
50.000000,403,2022-12-20 13:03:19+00:00,2022-12-20 13:03:19+00:00,,2850,2,831.0,2537,Trang Tp
50.000000,403,2022-12-20 13:03:20+00:00,2022-12-20 13:03:20+00:00,,2851,2,831.0,2537,Trang Tp
33.000000,403,2022-12-20 13:03:20+00:00,2022-12-20 13:03:20+00:00,,2852,2,831.0,2537,Trang Tp
50.000000,403,2022-12-20 13:03:20+00:00,2022-12-20 13:03:20+00:00,,2853,2,831.0,2537,Trang Tp
33.000000,403,2022-12-20 13:03:20+00:00,2022-12-20 13:03:20+00:00,,2854,2,831.0,2537,Trang Tp
50.000000,403,2022-12-20 13:04:29+00:00,2022-12-20 13:04:29+00:00,,2863,2,835.0,2538,Trang Tp
50.000000,403,2022-12-20 13:04:30+00:00,2022-12-20 13:04:30+00:00,,2864,2,835.0,2538,Trang Tp
33.000000,403,2022-12-20 13:04:30+00:00,2022-12-20 13:04:30+00:00,,2865,2,835.0,2538,Trang Tp
50.000000,403,2022-12-20 13:04:30+00:00,2022-12-20 13:04:30+00:00,,2866,2,835.0,2538,Trang Tp
33.000000,403,2022-12-20 13:04:30+00:00,2022-12-20 13:04:30+00:00,,2867,2,835.0,2538,Trang Tp
151.000000,403,2022-12-20 13:05:54+00:00,2022-12-20 13:05:54+00:00,,2776,2,805.0,2516,Trang Tp
151.000000,403,2022-12-20 13:05:54+00:00,2022-12-20 13:05:54+00:00,,2777,2,805.0,2516,Trang Tp
100.000000,403,2022-12-20 13:05:54+00:00,2022-12-20 13:05:54+00:00,,2778,2,805.0,2516,Trang Tp
243.000000,403,2022-12-20 13:05:54+00:00,2022-12-20 13:05:54+00:00,,2779,2,805.0,2516,Trang Tp
151.000000,403,2022-12-20 13:05:54+00:00,2022-12-20 13:05:54+00:00,,2780,2,805.0,2516,Trang Tp
100.000000,403,2022-12-20 13:05:55+00:00,2022-12-20 13:05:55+00:00,,2781,2,805.0,2516,Trang Tp
1203.000000,403,2022-12-20 13:07:20+00:00,2022-12-20 13:07:20+00:00,,1773,2,531.0,1385,Trang Tp
1203.000000,403,2022-12-20 13:07:20+00:00,2022-12-20 13:07:20+00:00,,1774,2,531.0,1385,Trang Tp
1203.000000,403,2022-12-20 13:07:20+00:00,2022-12-20 13:07:20+00:00,,1775,2,531.0,1385,Trang Tp
1203.000000,403,2022-12-20 13:07:20+00:00,2022-12-20 13:07:20+00:00,,1776,2,531.0,1385,Trang Tp
1203.000000,403,2022-12-20 13:07:21+00:00,2022-12-20 13:07:21+00:00,,1777,2,531.0,1385,Trang Tp
632.000000,403,2022-12-20 13:07:21+00:00,2022-12-20 13:07:21+00:00,,1778,2,531.0,1385,Trang Tp
1203.000000,403,2022-12-20 13:07:21+00:00,2022-12-20 13:07:21+00:00,,1779,2,531.0,1385,Trang Tp
743.000000,403,2022-12-20 13:07:21+00:00,2022-12-20 13:07:21+00:00,,1780,2,531.0,1385,Trang Tp
2229.000000,403,2022-12-20 13:07:21+00:00,2022-12-20 13:07:21+00:00,,1781,2,531.0,1385,Trang Tp
743.000000,403,2022-12-20 13:07:22+00:00,2022-12-20 13:07:22+00:00,,1782,2,531.0,1385,Trang Tp
201.000000,403,2022-12-20 13:08:34+00:00,2022-12-20 13:08:34+00:00,,2695,2,779.0,2496,Trang Tp
201.000000,403,2022-12-20 13:08:35+00:00,2022-12-20 13:08:35+00:00,,2696,2,779.0,2496,Trang Tp
201.000000,403,2022-12-20 13:08:35+00:00,2022-12-20 13:08:35+00:00,,2697,2,779.0,2496,Trang Tp
133.000000,403,2022-12-20 13:08:35+00:00,2022-12-20 13:08:35+00:00,,2698,2,779.0,2496,Trang Tp
325.000000,403,2022-12-20 13:08:35+00:00,2022-12-20 13:08:35+00:00,,2699,2,779.0,2496,Trang Tp
201.000000,403,2022-12-20 13:08:35+00:00,2022-12-20 13:08:35+00:00,,2700,2,779.0,2496,Trang Tp
129.000000,403,2022-12-20 13:08:35+00:00,2022-12-20 13:08:35+00:00,,2701,2,779.0,2496,Trang Tp
1603.000000,403,2022-12-20 13:09:57+00:00,2022-12-20 13:09:57+00:00,,1785,2,534.0,1383,Trang Tp
1603.000000,403,2022-12-20 13:09:57+00:00,2022-12-20 13:09:57+00:00,,1786,2,534.0,1383,Trang Tp
1603.000000,403,2022-12-20 13:09:57+00:00,2022-12-20 13:09:57+00:00,,1787,2,534.0,1383,Trang Tp
1603.000000,403,2022-12-20 13:09:57+00:00,2022-12-20 13:09:57+00:00,,1788,2,534.0,1383,Trang Tp
1603.000000,403,2022-12-20 13:09:57+00:00,2022-12-20 13:09:57+00:00,,1789,2,534.0,1383,Trang Tp
826.000000,403,2022-12-20 13:09:58+00:00,2022-12-20 13:09:58+00:00,,1790,2,534.0,1383,Trang Tp
1603.000000,403,2022-12-20 13:09:58+00:00,2022-12-20 13:09:58+00:00,,1791,2,534.0,1383,Trang Tp
991.000000,403,2022-12-20 13:09:58+00:00,2022-12-20 13:09:58+00:00,,1792,2,534.0,1383,Trang Tp
3009.000000,403,2022-12-20 13:09:58+00:00,2022-12-20 13:09:58+00:00,,1793,2,534.0,1383,Trang Tp
991.000000,403,2022-12-20 13:09:58+00:00,2022-12-20 13:09:58+00:00,,1794,2,534.0,1383,Trang Tp
803.000000,401,2022-12-21 07:27:53+00:00,2022-12-21 07:27:53+00:00,,3051,4,405.0,1342,Nang
803.000000,401,2022-12-21 07:28:55+00:00,2022-12-21 07:28:55+00:00,,1513,4,408.0,1340,Nang
703.000000,401,2022-12-21 07:31:10+00:00,2022-12-21 07:31:10+00:00,,1517,4,402.0,1341,Nang
900.000000,401,2022-12-21 09:57:17+00:00,2022-12-21 09:57:17+00:00,,764,4,234.0,2165,Nang
302.000000,403,2022-12-21 12:35:46+00:00,2022-12-21 12:35:46+00:00,,2064,2,605.0,2229,trang tp
302.000000,403,2022-12-21 12:35:47+00:00,2022-12-21 12:35:47+00:00,,2065,2,605.0,2229,trang tp
302.000000,403,2022-12-21 12:35:47+00:00,2022-12-21 12:35:47+00:00,,2066,2,605.0,2229,trang tp
302.000000,403,2022-12-21 12:35:47+00:00,2022-12-21 12:35:47+00:00,,2067,2,605.0,2229,trang tp
302.000000,403,2022-12-21 12:35:47+00:00,2022-12-21 12:35:47+00:00,,2068,2,605.0,2229,trang tp
136.000000,403,2022-12-21 12:35:47+00:00,2022-12-21 12:35:47+00:00,,2069,2,605.0,2229,trang tp
302.000000,403,2022-12-21 12:35:47+00:00,2022-12-21 12:35:47+00:00,,2070,2,605.0,2229,trang tp
181.000000,403,2022-12-21 12:35:47+00:00,2022-12-21 12:35:47+00:00,,2071,2,605.0,2229,trang tp
408.000000,403,2022-12-21 12:35:48+00:00,2022-12-21 12:35:48+00:00,,2072,2,605.0,2229,trang tp
181.000000,403,2022-12-21 12:35:48+00:00,2022-12-21 12:35:48+00:00,,2073,2,605.0,2229,trang tp
49.000000,401,2022-12-21 15:13:15+00:00,2022-12-21 15:13:15+00:00,,2085,4,610.0,2288,Nang
120.000000,401,2022-12-22 07:31:07+00:00,2022-12-22 07:31:07+00:00,,2808,4,814.0,2539,tp
54.000000,401,2022-12-22 07:36:03+00:00,2022-12-22 07:36:03+00:00,,2869,4,836.0,2538,tp
57.000000,401,2022-12-22 07:36:03+00:00,2022-12-22 07:36:03+00:00,,2870,4,836.0,2538,tp
330.000000,401,2022-12-22 07:43:51+00:00,2022-12-22 07:43:51+00:00,,2752,4,796.0,2500,tp
2665.000000,401,2022-12-22 07:51:25+00:00,2022-12-22 07:51:25+00:00,,2940,4,848.0,2551,to
120.000000,401,2022-12-22 07:53:59+00:00,2022-12-22 07:53:59+00:00,,3023,4,863.0,2553,tp
100.000000,403,2022-12-22 09:09:36+00:00,2022-12-22 09:09:36+00:00,,3204,2,915.0,2574,Trang Tp
100.000000,403,2022-12-22 09:09:37+00:00,2022-12-22 09:09:37+00:00,,3205,2,915.0,2574,Trang Tp
66.000000,403,2022-12-22 09:09:37+00:00,2022-12-22 09:09:37+00:00,,3206,2,915.0,2574,Trang Tp
149.000000,403,2022-12-22 09:09:37+00:00,2022-12-22 09:09:37+00:00,,3207,2,915.0,2574,Trang Tp
100.000000,403,2022-12-22 09:09:37+00:00,2022-12-22 09:09:37+00:00,,3208,2,915.0,2574,Trang Tp
66.000000,403,2022-12-22 09:09:37+00:00,2022-12-22 09:09:37+00:00,,3209,2,915.0,2574,Trang Tp
803.000000,403,2022-12-22 09:12:12+00:00,2022-12-22 09:12:12+00:00,,1302,2,407.0,1340,Trang Tp
803.000000,403,2022-12-22 09:12:12+00:00,2022-12-22 09:12:12+00:00,,1303,2,407.0,1340,Trang Tp
803.000000,403,2022-12-22 09:12:12+00:00,2022-12-22 09:12:12+00:00,,1304,2,407.0,1340,Trang Tp
803.000000,403,2022-12-22 09:12:13+00:00,2022-12-22 09:12:13+00:00,,1305,2,407.0,1340,Trang Tp
803.000000,403,2022-12-22 09:12:13+00:00,2022-12-22 09:12:13+00:00,,1306,2,407.0,1340,Trang Tp
414.000000,403,2022-12-22 09:12:13+00:00,2022-12-22 09:12:13+00:00,,1307,2,407.0,1340,Trang Tp
803.000000,403,2022-12-22 09:12:13+00:00,2022-12-22 09:12:13+00:00,,1308,2,407.0,1340,Trang Tp
496.000000,403,2022-12-22 09:12:13+00:00,2022-12-22 09:12:13+00:00,,1309,2,407.0,1340,Trang Tp
1661.000000,403,2022-12-22 09:12:13+00:00,2022-12-22 09:12:13+00:00,,1310,2,407.0,1340,Trang Tp
