id,quantity,creator_id,created_at,updated_at,deleted_at,manufacture_product_id,manufacture_dept_id,task_id,order_id
2148,201.000000,400,2022-12-31 15:27:04+00:00,2022-12-31 15:27:04+00:00,,3010,3,860,2549
2149,201.000000,400,2022-12-31 15:27:04+00:00,2022-12-31 15:27:04+00:00,,3011,3,860,2549
2150,256.000000,400,2023-01-03 14:01:35+00:00,2023-01-03 14:01:35+00:00,,2988,3,855,2550
2151,256.000000,400,2023-01-03 14:01:36+00:00,2023-01-03 14:01:36+00:00,,2989,3,855,2550
2152,256.000000,400,2023-01-03 14:02:27+00:00,2023-01-03 14:02:27+00:00,,2991,3,855,2550
2153,123.000000,400,2023-01-03 14:02:27+00:00,2023-01-03 14:02:27+00:00,,2992,3,855,2550
2154,68.000000,400,2023-01-03 14:02:27+00:00,2023-01-03 14:02:27+00:00,,2993,3,855,2550
2155,256.000000,400,2023-01-03 14:02:27+00:00,2023-01-03 14:02:27+00:00,,2994,3,855,2550
2156,164.000000,400,2023-01-03 14:02:28+00:00,2023-01-03 14:02:28+00:00,,2995,3,855,2550
2157,169.000000,400,2023-01-03 14:02:28+00:00,2023-01-03 14:02:28+00:00,,2996,3,855,2550
2158,411.000000,400,2023-01-03 14:02:28+00:00,2023-01-03 14:02:28+00:00,,2997,3,855,2550
2159,240.000000,400,2023-01-03 14:04:32+00:00,2023-01-03 14:04:32+00:00,,3293,3,951,2554
2160,275.000000,400,2023-01-03 14:04:32+00:00,2023-01-03 14:04:32+00:00,,3294,3,951,2554
2161,297.000000,400,2023-01-03 14:04:32+00:00,2023-01-03 14:04:32+00:00,,3295,3,951,2554
2162,132.000000,400,2023-01-03 14:04:33+00:00,2023-01-03 14:04:33+00:00,,3296,3,951,2554
2163,200.000000,400,2023-01-03 14:04:33+00:00,2023-01-03 14:04:33+00:00,,3297,3,951,2554
2164,132.000000,400,2023-01-03 14:04:33+00:00,2023-01-03 14:04:33+00:00,,3298,3,951,2554
2165,110.000000,400,2023-01-03 14:05:53+00:00,2023-01-03 14:05:53+00:00,,3300,3,953,2555
2166,144.000000,400,2023-01-03 14:05:53+00:00,2023-01-03 14:05:53+00:00,,3301,3,953,2555
2167,66.000000,400,2023-01-03 14:05:54+00:00,2023-01-03 14:05:54+00:00,,3302,3,953,2555
2168,149.000000,400,2023-01-03 14:05:54+00:00,2023-01-03 14:05:54+00:00,,3303,3,953,2555
2169,100.000000,400,2023-01-03 14:05:54+00:00,2023-01-03 14:05:54+00:00,,3304,3,953,2555
2170,66.000000,400,2023-01-03 14:05:54+00:00,2023-01-03 14:05:54+00:00,,3305,3,953,2555
2171,530.000000,400,2023-01-03 14:07:10+00:00,2023-01-03 14:07:10+00:00,,3172,3,907,2575
2172,316.000000,400,2023-01-03 14:07:10+00:00,2023-01-03 14:07:10+00:00,,3173,3,907,2575
2173,710.000000,400,2023-01-03 14:07:11+00:00,2023-01-03 14:07:11+00:00,,3174,3,907,2575
2174,501.000000,400,2023-01-03 14:07:11+00:00,2023-01-03 14:07:11+00:00,,3175,3,907,2575
2175,316.000000,400,2023-01-03 14:07:11+00:00,2023-01-03 14:07:11+00:00,,3176,3,907,2575
2176,117.000000,400,2023-01-04 09:59:41+00:00,2023-01-04 09:59:41+00:00,,3691,3,1084,2639
2177,73.000000,400,2023-01-04 09:59:41+00:00,2023-01-04 09:59:41+00:00,,3692,3,1084,2639
2178,165.000000,400,2023-01-04 09:59:41+00:00,2023-01-04 09:59:41+00:00,,3693,3,1084,2639
2179,73.000000,400,2023-01-04 09:59:42+00:00,2023-01-04 09:59:42+00:00,,3694,3,1084,2639
2180,112.000000,400,2023-01-04 10:01:17+00:00,2023-01-04 10:01:17+00:00,,3446,3,999,2606
2181,77.000000,400,2023-01-04 10:01:18+00:00,2023-01-04 10:01:18+00:00,,3447,3,999,2606
2182,211.000000,400,2023-01-04 10:01:18+00:00,2023-01-04 10:01:18+00:00,,3448,3,999,2606
2183,66.000000,400,2023-01-04 10:01:18+00:00,2023-01-04 10:01:18+00:00,,3449,3,999,2606
2184,112.000000,400,2023-01-04 10:01:33+00:00,2023-01-04 10:01:33+00:00,,3451,3,1000,2606
2185,159.000000,400,2023-01-04 10:03:44+00:00,2023-01-04 10:03:44+00:00,,3700,3,1088,2638
2186,156.000000,400,2023-01-04 10:03:44+00:00,2023-01-04 10:03:44+00:00,,3701,3,1088,2638
2187,182.000000,400,2023-01-04 10:03:45+00:00,2023-01-04 10:03:45+00:00,,3702,3,1088,2638
2188,182.000000,400,2023-01-04 10:03:45+00:00,2023-01-04 10:03:45+00:00,,3703,3,1088,2638
2189,99.000000,400,2023-01-04 10:03:45+00:00,2023-01-04 10:03:45+00:00,,3704,3,1088,2638
2190,223.000000,400,2023-01-04 10:03:45+00:00,2023-01-04 10:03:45+00:00,,3705,3,1088,2638
2191,150.000000,400,2023-01-04 10:03:45+00:00,2023-01-04 10:03:45+00:00,,3706,3,1088,2638
2192,99.000000,400,2023-01-04 10:03:45+00:00,2023-01-04 10:03:45+00:00,,3707,3,1088,2638
2193,180.000000,400,2023-01-04 10:03:46+00:00,2023-01-04 10:03:46+00:00,,3708,3,1088,2638
2194,55.000000,400,2023-01-04 10:05:13+00:00,2023-01-04 10:05:13+00:00,,3383,3,979,2579
2195,54.000000,400,2023-01-04 10:05:13+00:00,2023-01-04 10:05:13+00:00,,3384,3,979,2579
2196,33.000000,400,2023-01-04 10:05:13+00:00,2023-01-04 10:05:13+00:00,,3385,3,979,2579
2197,74.000000,400,2023-01-04 10:05:14+00:00,2023-01-04 10:05:14+00:00,,3386,3,979,2579
2198,50.000000,400,2023-01-04 10:05:14+00:00,2023-01-04 10:05:14+00:00,,3387,3,979,2579
2199,33.000000,400,2023-01-04 10:05:14+00:00,2023-01-04 10:05:14+00:00,,3388,3,979,2579
2200,54.000000,400,2023-01-04 10:06:22+00:00,2023-01-04 10:06:22+00:00,,3390,3,981,2578
2201,53.000000,400,2023-01-04 10:06:22+00:00,2023-01-04 10:06:22+00:00,,3391,3,981,2578
2202,33.000000,400,2023-01-04 10:06:23+00:00,2023-01-04 10:06:23+00:00,,3392,3,981,2578
2203,74.000000,400,2023-01-04 10:06:23+00:00,2023-01-04 10:06:23+00:00,,3393,3,981,2578
2204,33.000000,400,2023-01-04 10:06:23+00:00,2023-01-04 10:06:23+00:00,,3394,3,981,2578
2205,50.000000,400,2023-01-04 10:06:23+00:00,2023-01-04 10:06:23+00:00,,3395,3,981,2578
2206,139.000000,400,2023-01-04 10:07:58+00:00,2023-01-04 10:07:58+00:00,,3404,3,985,2640
2207,119.000000,400,2023-01-04 10:07:58+00:00,2023-01-04 10:07:58+00:00,,3405,3,985,2640
2208,122.000000,400,2023-01-04 10:07:58+00:00,2023-01-04 10:07:58+00:00,,3406,3,985,2640
2209,119.000000,400,2023-01-04 10:07:58+00:00,2023-01-04 10:07:58+00:00,,3407,3,985,2640
2210,66.000000,400,2023-01-04 10:07:59+00:00,2023-01-04 10:07:59+00:00,,3408,3,985,2640
2211,149.000000,400,2023-01-04 10:07:59+00:00,2023-01-04 10:07:59+00:00,,3409,3,985,2640
2212,100.000000,400,2023-01-04 10:07:59+00:00,2023-01-04 10:07:59+00:00,,3410,3,985,2640
2213,62.000000,400,2023-01-04 10:07:59+00:00,2023-01-04 10:07:59+00:00,,3411,3,985,2640
2214,320.000000,400,2023-01-04 10:09:02+00:00,2023-01-04 10:09:02+00:00,,3281,3,947,2572
2215,330.000000,400,2023-01-04 10:09:03+00:00,2023-01-04 10:09:03+00:00,,3282,3,947,2572
2216,193.000000,400,2023-01-04 10:09:03+00:00,2023-01-04 10:09:03+00:00,,3283,3,947,2572
2217,193.000000,400,2023-01-04 10:09:03+00:00,2023-01-04 10:09:03+00:00,,3284,3,947,2572
2218,433.000000,400,2023-01-04 10:09:03+00:00,2023-01-04 10:09:03+00:00,,3285,3,947,2572
2219,108.000000,400,2023-01-04 10:10:39+00:00,2023-01-04 10:10:39+00:00,,3397,3,983,2577
2220,125.000000,400,2023-01-04 10:10:39+00:00,2023-01-04 10:10:39+00:00,,3398,3,983,2577
2221,66.000000,400,2023-01-04 10:10:39+00:00,2023-01-04 10:10:39+00:00,,3399,3,983,2577
2222,149.000000,400,2023-01-04 10:10:40+00:00,2023-01-04 10:10:40+00:00,,3400,3,983,2577
2223,100.000000,400,2023-01-04 10:10:40+00:00,2023-01-04 10:10:40+00:00,,3401,3,983,2577
2224,66.000000,400,2023-01-04 10:10:40+00:00,2023-01-04 10:10:40+00:00,,3402,3,983,2577
2225,256.000000,400,2023-01-04 12:56:31+00:00,2023-01-04 12:56:31+00:00,,2998,3,856,2550
2226,1647.000000,400,2023-01-04 13:03:01+00:00,2023-01-04 13:03:01+00:00,,2935,3,847,2551
2227,3706.000000,400,2023-01-04 13:03:01+00:00,2023-01-04 13:03:01+00:00,,2936,3,847,2551
2228,2685.000000,400,2023-01-04 13:05:06+00:00,2023-01-04 13:05:06+00:00,,2941,3,849,2551
2229,2690.000000,400,2023-01-04 13:05:06+00:00,2023-01-04 13:05:06+00:00,,2942,3,849,2551
2230,2711.000000,400,2023-01-04 13:05:07+00:00,2023-01-04 13:05:07+00:00,,2943,3,849,2551
2231,2683.000000,400,2023-01-04 13:05:07+00:00,2023-01-04 13:05:07+00:00,,2944,3,849,2551
2232,2702.000000,400,2023-01-04 13:06:11+00:00,2023-01-04 13:06:11+00:00,,2940,3,848,2551
2233,242.000000,400,2023-01-04 13:08:37+00:00,2023-01-04 13:08:37+00:00,,1648,3,498,1364
2234,291.000000,400,2023-01-04 13:08:37+00:00,2023-01-04 13:08:37+00:00,,1650,3,498,1364
2235,843.000000,400,2023-01-04 13:08:38+00:00,2023-01-04 13:08:38+00:00,,1651,3,498,1364
2236,453.000000,400,2023-01-04 13:09:03+00:00,2023-01-04 13:09:03+00:00,,1653,3,499,1364
2237,188.000000,400,2023-01-04 15:05:14+00:00,2023-01-04 15:05:14+00:00,,2741,3,793,2499
2238,205.000000,400,2023-01-04 15:05:15+00:00,2023-01-04 15:05:15+00:00,,2742,3,793,2499
2239,2665.000000,400,2023-01-04 18:28:42+00:00,2023-01-04 18:28:42+00:00,,2939,3,848,2551
2240,318.000000,400,2023-01-04 18:30:22+00:00,2023-01-04 18:30:22+00:00,,1660,3,501,1367
2241,365.000000,400,2023-01-04 18:30:22+00:00,2023-01-04 18:30:22+00:00,,1662,3,501,1367
2242,1094.000000,400,2023-01-04 18:30:22+00:00,2023-01-04 18:30:22+00:00,,1663,3,501,1367
2243,579.000000,400,2023-01-04 18:30:32+00:00,2023-01-04 18:30:32+00:00,,1665,3,502,1367
2244,205.000000,400,2023-01-04 18:35:28+00:00,2023-01-04 18:35:28+00:00,,2763,3,800,2501
2245,216.000000,400,2023-01-04 18:35:28+00:00,2023-01-04 18:35:28+00:00,,2764,3,800,2501
2246,201.000000,400,2023-01-04 18:35:40+00:00,2023-01-04 18:35:40+00:00,,2765,3,801,2501
2247,201.000000,400,2023-01-04 18:35:41+00:00,2023-01-04 18:35:41+00:00,,2766,3,801,2501
2248,65.000000,400,2023-01-04 18:39:37+00:00,2023-01-04 18:39:37+00:00,,3249,3,931,2561
2249,145.000000,400,2023-01-04 18:39:38+00:00,2023-01-04 18:39:38+00:00,,3250,3,931,2561
2250,98.000000,400,2023-01-04 18:39:49+00:00,2023-01-04 18:39:49+00:00,,3253,3,932,2561
2251,98.000000,400,2023-01-04 18:40:08+00:00,2023-01-04 18:40:08+00:00,,3254,3,933,2561
2252,133.000000,400,2023-01-04 18:42:35+00:00,2023-01-04 18:42:35+00:00,,2685,3,775,2495
2253,325.000000,400,2023-01-04 18:42:36+00:00,2023-01-04 18:42:36+00:00,,2686,3,775,2495
2254,201.000000,400,2023-01-04 18:42:47+00:00,2023-01-04 18:42:47+00:00,,2689,3,776,2495
2255,201.000000,400,2023-01-04 18:43:03+00:00,2023-01-04 18:43:03+00:00,,2692,3,777,2495
2256,201.000000,400,2023-01-04 18:43:03+00:00,2023-01-04 18:43:03+00:00,,2693,3,777,2495
2257,133.000000,400,2023-01-04 18:44:36+00:00,2023-01-04 18:44:36+00:00,,2698,3,779,2496
2258,325.000000,400,2023-01-04 18:44:36+00:00,2023-01-04 18:44:36+00:00,,2699,3,779,2496
2259,201.000000,400,2023-01-04 18:45:01+00:00,2023-01-04 18:45:01+00:00,,2702,3,780,2496
2260,215.000000,400,2023-01-04 18:45:01+00:00,2023-01-04 18:45:01+00:00,,2703,3,780,2496
2261,212.000000,400,2023-01-04 18:45:01+00:00,2023-01-04 18:45:01+00:00,,2704,3,780,2496
2262,150.000000,400,2023-01-04 18:47:24+00:00,2023-01-04 18:47:24+00:00,,2386,3,699,2280
2263,276.000000,400,2023-01-04 18:50:27+00:00,2023-01-04 18:50:27+00:00,,2261,3,663,2159
2264,316.000000,400,2023-01-04 18:50:27+00:00,2023-01-04 18:50:27+00:00,,2263,3,663,2159
2265,979.000000,400,2023-01-04 18:50:28+00:00,2023-01-04 18:50:28+00:00,,2264,3,663,2159
2266,502.000000,400,2023-01-04 18:50:37+00:00,2023-01-04 18:50:37+00:00,,2268,3,665,2159
2267,304.000000,400,2023-01-05 15:34:05+00:00,2023-01-05 15:34:05+00:00,,1684,3,507,1362
2268,699.000000,400,2023-01-05 15:34:06+00:00,2023-01-05 15:34:06+00:00,,1685,3,507,1362
2269,365.000000,400,2023-01-05 15:34:06+00:00,2023-01-05 15:34:06+00:00,,1687,3,507,1362
2270,1094.000000,400,2023-01-05 15:34:06+00:00,2023-01-05 15:34:06+00:00,,1688,3,507,1362
2271,579.000000,400,2023-01-05 15:34:16+00:00,2023-01-05 15:34:16+00:00,,1690,3,508,1362
2272,55.000000,400,2023-01-05 15:38:40+00:00,2023-01-05 15:38:40+00:00,,3307,3,955,2559
2273,55.000000,400,2023-01-05 15:38:40+00:00,2023-01-05 15:38:40+00:00,,3308,3,955,2559
2274,36.000000,400,2023-01-05 15:38:40+00:00,2023-01-05 15:38:40+00:00,,3309,3,955,2559
2275,55.000000,400,2023-01-05 15:38:41+00:00,2023-01-05 15:38:41+00:00,,3310,3,955,2559
2276,36.000000,400,2023-01-05 15:38:41+00:00,2023-01-05 15:38:41+00:00,,3311,3,955,2559
2277,63.000000,400,2023-01-05 15:39:04+00:00,2023-01-05 15:39:04+00:00,,3313,3,956,2559
2278,118.000000,400,2023-01-05 15:41:05+00:00,2023-01-05 15:41:05+00:00,,3504,3,1003,2613
2279,122.000000,400,2023-01-05 15:41:05+00:00,2023-01-05 15:41:05+00:00,,3505,3,1003,2613
2280,66.000000,400,2023-01-05 15:41:05+00:00,2023-01-05 15:41:05+00:00,,3506,3,1003,2613
2281,161.000000,400,2023-01-05 15:41:05+00:00,2023-01-05 15:41:05+00:00,,3507,3,1003,2613
2282,101.000000,400,2023-01-05 15:41:06+00:00,2023-01-05 15:41:06+00:00,,3508,3,1003,2613
2283,66.000000,400,2023-01-05 15:41:06+00:00,2023-01-05 15:41:06+00:00,,3509,3,1003,2613
2284,65.000000,400,2023-01-06 07:33:46+00:00,2023-01-06 07:33:46+00:00,,3265,3,939,2563
2285,145.000000,400,2023-01-06 07:33:47+00:00,2023-01-06 07:33:47+00:00,,3266,3,939,2563
2286,98.000000,400,2023-01-06 07:34:04+00:00,2023-01-06 07:34:04+00:00,,3270,3,941,2563
2287,201.000000,400,2023-01-06 16:03:35+00:00,2023-01-06 16:03:35+00:00,,2680,3,773,2494
2288,201.000000,400,2023-01-06 16:03:35+00:00,2023-01-06 16:03:35+00:00,,2681,3,773,2494
2289,325.000000,400,2023-01-06 16:04:02+00:00,2023-01-06 16:04:02+00:00,,2674,3,771,2494
2290,322.000000,400,2023-01-06 16:04:54+00:00,2023-01-06 16:04:54+00:00,,3070,3,872,2540
2291,810.000000,400,2023-01-06 16:04:54+00:00,2023-01-06 16:04:54+00:00,,3071,3,872,2540
2292,501.000000,400,2023-01-06 16:05:07+00:00,2023-01-06 16:05:07+00:00,,3074,3,873,2540
2293,501.000000,400,2023-01-06 16:05:08+00:00,2023-01-06 16:05:08+00:00,,3075,3,873,2540
2294,65.000000,400,2023-01-06 16:06:51+00:00,2023-01-06 16:06:51+00:00,,3257,3,935,2562
2295,145.000000,400,2023-01-06 16:06:51+00:00,2023-01-06 16:06:51+00:00,,3258,3,935,2562
2296,98.000000,400,2023-01-06 16:07:36+00:00,2023-01-06 16:07:36+00:00,,3269,3,940,2563
2297,133.000000,400,2023-01-06 16:08:59+00:00,2023-01-06 16:08:59+00:00,,2661,3,767,2493
2298,201.000000,400,2023-01-06 16:09:08+00:00,2023-01-06 16:09:08+00:00,,2665,3,768,2493
2299,201.000000,400,2023-01-06 16:09:23+00:00,2023-01-06 16:09:23+00:00,,2668,3,769,2493
2300,201.000000,400,2023-01-06 16:09:24+00:00,2023-01-06 16:09:24+00:00,,2669,3,769,2493
2301,201.000000,400,2023-01-09 09:15:18+00:00,2023-01-09 09:15:18+00:00,,2705,3,781,2496
2302,201.000000,400,2023-01-09 09:15:19+00:00,2023-01-09 09:15:19+00:00,,2706,3,781,2496
2303,162.000000,400,2023-01-09 09:17:45+00:00,2023-01-09 09:17:45+00:00,,3083,3,876,2570
2304,394.000000,400,2023-01-09 09:17:46+00:00,2023-01-09 09:17:46+00:00,,3085,3,876,2570
2305,252.000000,400,2023-01-09 09:17:55+00:00,2023-01-09 09:17:55+00:00,,3091,3,878,2570
2306,252.000000,400,2023-01-09 09:17:56+00:00,2023-01-09 09:17:56+00:00,,3092,3,878,2570
2307,503.000000,400,2023-01-09 09:43:35+00:00,2023-01-09 09:43:35+00:00,,1856,3,551,1375
2308,503.000000,400,2023-01-09 09:43:36+00:00,2023-01-09 09:43:36+00:00,,1857,3,551,1375
2309,502.000000,400,2023-01-09 09:48:35+00:00,2023-01-09 09:48:35+00:00,,2267,3,664,2159
2310,526.000000,400,2023-01-09 09:51:01+00:00,2023-01-09 09:51:01+00:00,,3076,3,874,2540
2311,523.000000,400,2023-01-09 09:51:02+00:00,2023-01-09 09:51:02+00:00,,3077,3,874,2540
2312,511.000000,400,2023-01-09 09:51:02+00:00,2023-01-09 09:51:02+00:00,,3078,3,874,2540
2313,509.000000,400,2023-01-09 09:51:02+00:00,2023-01-09 09:51:02+00:00,,3079,3,874,2540
2314,528.000000,400,2023-01-09 09:51:02+00:00,2023-01-09 09:51:02+00:00,,3080,3,874,2540
2315,101.000000,400,2023-01-09 09:53:03+00:00,2023-01-09 09:53:03+00:00,,3450,3,1000,2606
2316,107.000000,400,2023-01-09 09:53:19+00:00,2023-01-09 09:53:19+00:00,,3452,3,1001,2606
2317,100.000000,400,2023-01-09 09:55:05+00:00,2023-01-09 09:55:05+00:00,,3752,3,1102,2614
2318,100.000000,400,2023-01-09 09:55:25+00:00,2023-01-09 09:55:25+00:00,,3753,3,1103,2614
2319,100.000000,400,2023-01-09 09:55:25+00:00,2023-01-09 09:55:25+00:00,,3754,3,1103,2614
2320,150.000000,400,2023-01-09 09:57:10+00:00,2023-01-09 09:57:10+00:00,,3497,3,1019,2611
2321,321.000000,400,2023-01-09 09:57:10+00:00,2023-01-09 09:57:10+00:00,,3498,3,1019,2611
2322,201.000000,400,2023-01-09 09:57:22+00:00,2023-01-09 09:57:22+00:00,,3501,3,1020,2611
2323,201.000000,400,2023-01-09 09:57:35+00:00,2023-01-09 09:57:35+00:00,,3502,3,1021,2611
2324,66.000000,400,2023-01-09 10:01:36+00:00,2023-01-09 10:01:36+00:00,,3515,3,1023,2605
2325,161.000000,400,2023-01-09 10:01:36+00:00,2023-01-09 10:01:36+00:00,,3516,3,1023,2605
2326,66.000000,400,2023-01-09 10:01:36+00:00,2023-01-09 10:01:36+00:00,,3518,3,1023,2605
2327,101.000000,400,2023-01-09 10:01:47+00:00,2023-01-09 10:01:47+00:00,,3519,3,1024,2605
2328,109.000000,400,2023-01-09 10:01:59+00:00,2023-01-09 10:02:28+00:00,,3520,3,1025,2605
2329,331.000000,400,2023-01-09 13:41:18+00:00,2023-01-09 13:41:18+00:00,,3058,3,868,2541
2330,744.000000,400,2023-01-09 13:41:18+00:00,2023-01-09 13:41:18+00:00,,3059,3,868,2541
2331,501.000000,400,2023-01-09 13:41:44+00:00,2023-01-09 13:41:44+00:00,,3063,3,870,2541
2332,501.000000,400,2023-01-09 13:41:44+00:00,2023-01-09 13:41:44+00:00,,3064,3,870,2541
2333,501.000000,400,2023-01-09 13:41:45+00:00,2023-01-09 13:41:45+00:00,,3065,3,870,2541
2334,501.000000,400,2023-01-09 13:41:45+00:00,2023-01-09 13:41:45+00:00,,3066,3,870,2541
2335,66.000000,400,2023-01-10 07:34:47+00:00,2023-01-10 07:34:47+00:00,,3219,3,919,2568
2336,100.000000,400,2023-01-10 07:35:08+00:00,2023-01-10 07:35:08+00:00,,3224,3,921,2568
2337,100.000000,400,2023-01-10 07:35:09+00:00,2023-01-10 07:35:09+00:00,,3225,3,921,2568
2338,100.000000,400,2023-01-10 07:35:37+00:00,2023-01-10 07:35:37+00:00,,3223,3,920,2568
2339,30.000000,400,2023-01-10 07:40:38+00:00,2023-01-10 07:40:38+00:00,,3756,3,1105,2615
2340,30.000000,400,2023-01-10 07:40:56+00:00,2023-01-10 07:40:56+00:00,,3757,3,1106,2615
2341,30.000000,400,2023-01-10 07:40:56+00:00,2023-01-10 07:40:56+00:00,,3758,3,1106,2615
2342,30.000000,400,2023-01-10 07:40:56+00:00,2023-01-10 07:40:56+00:00,,3759,3,1106,2615
2343,1060.000000,400,2023-01-10 07:44:33+00:00,2023-01-10 07:44:33+00:00,,3710,3,1090,2680
2344,1050.000000,400,2023-01-10 07:44:34+00:00,2023-01-10 07:44:34+00:00,,3711,3,1090,2680
2345,1045.000000,400,2023-01-10 07:44:34+00:00,2023-01-10 07:44:34+00:00,,3712,3,1090,2680
2346,1080.000000,400,2023-01-10 07:44:34+00:00,2023-01-10 07:44:34+00:00,,3713,3,1090,2680
2347,1100.000000,400,2023-01-10 07:44:34+00:00,2023-01-10 07:44:34+00:00,,3714,3,1090,2680
2348,1003.000000,400,2023-01-10 07:44:34+00:00,2023-01-10 07:44:34+00:00,,3716,3,1090,2680
2349,602.000000,400,2023-01-10 07:44:35+00:00,2023-01-10 07:44:35+00:00,,3719,3,1090,2680
2350,600.000000,400,2023-01-10 07:47:25+00:00,2023-01-10 07:47:25+00:00,,3738,3,1098,2678
2351,579.000000,400,2023-01-10 07:47:25+00:00,2023-01-10 07:47:25+00:00,,3739,3,1098,2678
2352,620.000000,400,2023-01-10 07:47:25+00:00,2023-01-10 07:47:25+00:00,,3740,3,1098,2678
2353,650.000000,400,2023-01-10 07:47:26+00:00,2023-01-10 07:47:26+00:00,,3741,3,1098,2678
2354,659.000000,400,2023-01-10 07:47:26+00:00,2023-01-10 07:47:26+00:00,,3742,3,1098,2678
2355,579.000000,400,2023-01-10 07:47:26+00:00,2023-01-10 07:47:26+00:00,,3744,3,1098,2678
2356,382.000000,400,2023-01-10 07:47:26+00:00,2023-01-10 07:47:26+00:00,,3747,3,1098,2678
2357,1060.000000,400,2023-01-10 07:50:32+00:00,2023-01-10 07:50:32+00:00,,3724,3,1094,2679
2358,1050.000000,400,2023-01-10 07:50:32+00:00,2023-01-10 07:50:32+00:00,,3725,3,1094,2679
2359,1045.000000,400,2023-01-10 07:50:32+00:00,2023-01-10 07:50:32+00:00,,3726,3,1094,2679
2360,1080.000000,400,2023-01-10 07:50:33+00:00,2023-01-10 07:50:33+00:00,,3727,3,1094,2679
2361,1112.000000,400,2023-01-10 07:50:33+00:00,2023-01-14 08:03:47+00:00,,3728,3,1094,2679
2362,1003.000000,400,2023-01-10 07:50:33+00:00,2023-01-10 07:50:33+00:00,,3730,3,1094,2679
2363,1866.000000,400,2023-01-10 07:50:33+00:00,2023-01-10 07:50:33+00:00,,3732,3,1094,2679
2364,602.000000,400,2023-01-10 07:50:33+00:00,2023-01-10 07:50:33+00:00,,3733,3,1094,2679
2365,201.000000,400,2023-01-11 07:37:20+00:00,2023-01-11 07:37:20+00:00,,3561,3,1039,2583
2366,201.000000,400,2023-01-11 07:37:21+00:00,2023-01-11 07:37:21+00:00,,3562,3,1039,2583
2367,201.000000,400,2023-01-11 07:38:54+00:00,2023-01-11 07:38:54+00:00,,3579,3,1045,2585
2368,201.000000,400,2023-01-11 07:38:54+00:00,2023-01-11 07:38:54+00:00,,3580,3,1045,2585
2369,401.000000,400,2023-01-11 07:40:04+00:00,2023-01-11 07:40:04+00:00,,3606,3,1054,2590
2370,401.000000,400,2023-01-11 07:40:04+00:00,2023-01-11 07:40:04+00:00,,3607,3,1054,2590
2371,201.000000,400,2023-01-11 07:41:14+00:00,2023-01-11 07:41:14+00:00,,3588,3,1048,2586
2372,201.000000,400,2023-01-11 07:41:14+00:00,2023-01-11 07:41:14+00:00,,3589,3,1048,2586
2373,201.000000,400,2023-01-11 07:42:33+00:00,2023-01-11 07:42:33+00:00,,3597,3,1051,2588
2374,201.000000,400,2023-01-11 07:42:34+00:00,2023-01-11 07:42:34+00:00,,3598,3,1051,2588
2375,723.000000,400,2023-01-11 07:44:29+00:00,2023-01-11 07:44:29+00:00,,1766,3,528,1384
2376,867.000000,400,2023-01-11 07:44:29+00:00,2023-01-11 07:44:29+00:00,,1768,3,528,1384
2377,2601.000000,400,2023-01-11 07:44:30+00:00,2023-01-11 07:44:30+00:00,,1769,3,528,1384
2378,632.000000,400,2023-01-11 07:45:39+00:00,2023-01-11 07:45:39+00:00,,1778,3,531,1385
2379,743.000000,400,2023-01-11 07:45:40+00:00,2023-01-11 07:45:40+00:00,,1780,3,531,1385
2380,2229.000000,400,2023-01-11 07:45:40+00:00,2023-01-11 07:45:40+00:00,,1781,3,531,1385
2381,388.000000,400,2023-01-11 07:46:45+00:00,2023-01-11 07:46:45+00:00,,1801,3,537,1377
2382,70.000000,400,2023-01-11 07:46:45+00:00,2023-01-11 07:46:45+00:00,,1802,3,537,1377
2383,4.700000,400,2023-01-11 07:46:45+00:00,2023-01-11 07:46:45+00:00,,1803,3,537,1377
2384,233.000000,400,2023-01-11 07:46:46+00:00,2023-01-11 07:46:46+00:00,,1805,3,537,1377
2385,523.000000,400,2023-01-11 07:46:46+00:00,2023-01-11 07:46:46+00:00,,1806,3,537,1377
2386,353.000000,400,2023-01-11 07:46:59+00:00,2023-01-11 07:46:59+00:00,,1808,3,538,1377
2387,353.000000,400,2023-01-11 07:47:11+00:00,2023-01-11 07:47:11+00:00,,1827,3,539,1377
2388,353.000000,400,2023-01-11 07:47:11+00:00,2023-01-11 07:47:11+00:00,,1828,3,539,1377
2389,353.000000,400,2023-01-11 07:49:40+00:00,2023-01-11 07:49:40+00:00,,1825,3,543,1376
2390,353.000000,400,2023-01-11 07:49:40+00:00,2023-01-11 07:49:40+00:00,,1826,3,543,1376
2391,353.000000,400,2023-01-11 07:50:28+00:00,2023-01-11 07:50:28+00:00,,1822,3,542,1376
2392,503.000000,400,2023-01-11 07:51:13+00:00,2023-01-11 07:51:13+00:00,,1841,3,547,1374
2393,503.000000,400,2023-01-11 07:51:13+00:00,2023-01-11 07:51:13+00:00,,1842,3,547,1374
2394,826.000000,400,2023-01-11 07:56:30+00:00,2023-01-11 07:56:30+00:00,,1790,3,534,1383
2395,991.000000,400,2023-01-11 07:56:30+00:00,2023-01-11 07:56:30+00:00,,1792,3,534,1383
2396,3009.000000,400,2023-01-11 07:56:30+00:00,2023-01-11 07:56:30+00:00,,1793,3,534,1383
2397,162.000000,400,2023-01-11 07:58:43+00:00,2023-01-11 07:58:43+00:00,,3161,3,903,2558
2398,364.000000,400,2023-01-11 07:58:43+00:00,2023-01-11 07:58:43+00:00,,3162,3,903,2558
