code,name,qrcode,description,quantity,creator_id,created_at,updated_at,deleted_at,color,size,po,tolerance,loss_percentage,price,started_at,completed_at,order_id,customer_id,product_pattern_id,supplier_delivery_id,tax_id,payment_method_id,currency_id,debit_detail_id,is_complete,vnd_exchange_rate,vnd_exchange
DYC-US-220425-Villa Azur St-Tropez-555,DYC-US-220425-Villa Azur St-Tropez-555,1666975082DH114,<p>Rập k&eacute;t d&ugrave;ng V2 v&igrave; vải da lộn</p>,100.000000,234,2022-05-13 13:54:19+00:00,2022-10-28 23:38:02+00:00,,,,,103.000000,0.000000,0E-10,2022-05-13,2022-05-28,114,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220422-Monbarth-554-Opt06,DYC-US-220422-Monbarth-554-Opt06,1666975082DH115,<p>Nh&atilde;n dệt mới (kh&ocirc;ng d&ugrave;ng nh&atilde;n DYC v&agrave;ng)</p>,200.000000,234,2022-05-13 13:58:35+00:00,2022-10-28 23:38:02+00:00,,,,,200.000000,0.000000,0E-10,2022-05-13,2022-06-14,115,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220422-Monbarth-554-Opt04,DYC-US-220422-Monbarth-554-Opt04,1666975082DH119,<p>Nh&atilde;n dệt mới (kh&ocirc;ng d&ugrave;ng nh&atilde;n dệt DYC v&agrave;ng)</p>,200.000000,234,2022-05-13 14:02:50+00:00,2022-10-28 23:38:02+00:00,,,,,200.000000,0.000000,0E-10,2022-05-13,2022-06-14,119,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220422-Monbarth-554-Opt05,DYC-US-220422-Monbarth-554-Opt05,1666975082DH120,<p>Nh&atilde;n dệt mới (kh&ocirc;ng d&ugrave;ng nh&atilde;n dệt DYC v&agrave;ng)</p>,150.000000,234,2022-05-13 14:03:38+00:00,2022-10-28 23:38:02+00:00,,,,,150.000000,0.000000,0E-10,2022-05-13,2022-06-14,120,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220422-Monbarth-554-Opt01,DYC-US-220422-Monbarth-554-Opt01,1666975082DH116,<p>Nh&atilde;n dệt mới (kh&ocirc;ng d&ugrave;ng nh&atilde;n dệt DYC v&agrave;ng)</p>,100.000000,234,2022-05-13 14:04:18+00:00,2022-10-28 23:38:02+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-14,116,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220422-Monbarth-554-Opt02,DYC-US-220422-Monbarth-554-Opt02,1666975082DH117,<p>Nh&atilde;n dệt mới (kh&ocirc;ng d&ugrave;ng nh&atilde;n dệt DYC v&agrave;ng)</p>,100.000000,234,2022-05-13 14:04:40+00:00,2022-10-28 23:38:03+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-14,117,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220422-Monbarth-554-Opt03,DYC-US-220422-Monbarth-554-Opt03,1666975083DH118,"<p>Nh&atilde;n dệt mới (kh&ocirc;ng d&ugrave;ng nh&atilde;n dệt DYC v&agrave;ng)</p>
<p>Rập k&eacute;t V2 v&igrave; vải da lộn</p>",200.000000,234,2022-05-13 14:04:58+00:00,2022-10-28 23:38:03+00:00,,,,,200.000000,0.000000,0E-10,2022-05-13,2022-06-14,118,73,85.0,,,,2,,1,22800.0,0.0
HM-220512-ZT TUNING,HM-220512-ZT TUNING,1666975083DH121,,501.000000,240,2022-05-13 14:27:51+00:00,2022-10-28 23:38:03+00:00,,,,,502.000000,0.000000,0E-10,2022-05-13,2022-06-24,121,1,168.0,,,2.0,2,,1,22800.0,0.0
DYC-US-220422-High Rise-552,DYC-US-220422-High Rise-552,1666975083DH131,<p>Mẫu proto - chưa duyệt</p>,100.000000,234,2022-05-13 15:05:43+00:00,2022-10-28 23:38:03+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-10,131,73,89.0,,,,2,,1,22800.0,0.0
DYC-US-220425-Sophia Lopez-556-Opt01,DYC-US-220425-Sophia Lopez-556-Opt01,1666975083DH133,<p>Mẫu proto - chưa duyệt</p>,100.000000,234,2022-05-13 15:09:12+00:00,2022-10-28 23:38:03+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-10,133,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220425-Sophia Lopez-556-Opt02,DYC-US-220425-Sophia Lopez-556-Opt02,1666975083DH134,,100.000000,234,2022-05-13 15:10:00+00:00,2022-10-28 23:38:04+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-10,134,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220427-Pop Board Co-560,DYC-US-220427-Pop Board Co-560,1666975084DH136,<p>Mẫu Proto - chưa duyệt</p>,100.000000,234,2022-05-13 15:12:32+00:00,2022-10-28 23:38:04+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-13,136,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220428-Championship Swagger-561,DYC-US-220428-Championship Swagger-561,1666975084DH137,<p>Mẫu Proto - chưa duyệt</p>,100.000000,234,2022-05-13 15:13:51+00:00,2022-10-28 23:38:04+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-10,137,73,86.0,,,,2,,1,22800.0,0.0
DYC-US-220503-Prestige Auto VIP-563,DYC-US-220503-Prestige Auto VIP-563,1666975084DH138,<p>Mẫu Proto - chưa duyệt</p>,100.000000,234,2022-05-13 15:15:33+00:00,2022-10-28 23:38:04+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-15,138,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220506-VN-564,DYC-US-220506-VN-564,1666975084DH139,"<p>Mẫu Proto - chưa duyệt</p>
<p>Đơn h&agrave;ng EVENT</p>",100.000000,234,2022-05-13 15:16:43+00:00,2022-10-28 23:38:04+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-24,139,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220507-Sophia Lopez-565-Opt03,DYC-US-220507-Sophia Lopez-565-Opt03,1666975084DH140,<p>Mẫu Proto - chưa duyệt</p>,100.000000,234,2022-05-13 15:17:36+00:00,2022-10-28 23:38:04+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-29,140,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220507-Sophia Lopez-565-Opt04,DYC-US-220507-Sophia Lopez-565-Opt04,1666975084DH141,"<p>Mẫu Proto - chưa duyệt</p>
<p>&nbsp;</p>",100.000000,234,2022-05-13 15:18:39+00:00,2022-10-28 23:38:05+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-29,141,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220507-Sophia Lopez-565-Opt05,DYC-US-220507-Sophia Lopez-565-Opt05,1666975085DH142,<p>Mẫu Proto - chưa duyệt</p>,100.000000,234,2022-05-13 15:19:35+00:00,2022-10-28 23:38:05+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-29,142,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220507-Soluna-566,DYC-US-220507-Soluna-566,1666975085DH143,<p>Mẫu Proto - chưa duyệt</p>,100.000000,234,2022-05-13 15:20:44+00:00,2022-10-28 23:38:05+00:00,,,,,100.000000,0.000000,0E-10,2022-05-13,2022-06-25,143,73,90.0,,,,2,,1,22800.0,0.0
HM-220506-ELF PATCH BASEBALL,HM-220506-ELF PATCH BASEBALL,1666975085DH145,,700.000000,240,2022-05-13 16:14:32+00:00,2022-10-28 23:38:05+00:00,,,,,701.000000,0.000000,0E-10,2022-05-13,2022-06-15,145,1,188.0,,,2.0,2,,1,22800.0,0.0
HM-220506-ELF PANTHERS BASEBALL,HM-220506-ELF PANTHERS BASEBALL,1666975085DH146,,100.000000,240,2022-05-13 16:15:14+00:00,2022-10-28 23:38:05+00:00,,,,,101.000000,0.000000,0E-10,2022-05-13,2022-06-30,146,1,188.0,,,2.0,2,,1,22800.0,0.0
CIE-220505-CLB Rabbit Burgundy,CIE-220505-CLB Rabbit,1666975085DH147,,100.000000,346,2022-05-13 21:45:14+00:00,2022-10-28 23:38:05+00:00,,,,,104.000000,0.000000,0E-10,2022-05-13,2022-06-10,147,9,219.0,,,,2,,1,22800.0,0.0
CIE-220505-CLB Rabbit Navy,CIE-220505-CLB Rabbit,1666975085DH148,,200.000000,346,2022-05-13 21:45:45+00:00,2022-10-28 23:38:06+00:00,,,,,204.000000,0.000000,0E-10,2022-05-13,2022-06-10,148,9,219.0,,,2.0,2,,1,22800.0,0.0
CIE-220211-CLB Lost Boys,CIE-220211-CLB Lost Boys,1666975086DH157,,302.000000,346,2022-05-13 21:57:39+00:00,2022-10-28 23:38:06+00:00,,,,,304.000000,0.000000,6.9100000000,2022-05-13,2022-06-30,157,9,219.0,,,2.0,2,,1,22800.0,157548.0
HM-220505-SV OBERWOLFACH KIDS,HM-220505-SV OBERWOLFACH KIDS,1666975086DH169,,38.000000,240,2022-05-14 12:40:30+00:00,2022-10-28 23:38:06+00:00,,,,,38.000000,0.000000,0E-10,2022-05-14,2022-06-18,169,1,171.0,,,2.0,2,,1,22800.0,0.0
DYC-US-211118-TCHEBA-Opt 01,DYC-US-211118-TCHEBA-Opt 01,1666975086DH170,"<p>Kh&ocirc;ng c&oacute; n&oacute;n mẫu thực tế - xem h&igrave;nh tham khảo</p>
<p>Mẫu may bị thiếu nh&atilde;n Limited</p>
<p>Mẫu l&ecirc;n viền trơn ( h&agrave;ng sx viền in )</p>",100.000000,234,2022-05-14 13:56:52+00:00,2022-10-28 23:38:06+00:00,,,,,100.000000,0.000000,0E-10,2022-05-14,2022-06-15,170,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-211118-TCHEBA-Opt 02,DYC-US-211118-TCHEBA-Opt 02,1666975086DH171,"<p>Rập full vải</p>
<p>C&oacute; n&oacute;n mẫu tham khảo, 1 số thay đổi:</p>
<ul>
<li>Logo th&ecirc;u mặt th&ecirc;u chỉ Black</li>
<li>Logo h&ocirc;ng DYC, nền chỉ trắng đổi sang chỉ Brown</li>
<li>Viền h&agrave;ng sx l&agrave; viền in</li>
<li>May th&ecirc;m nh&atilde;n Limited</li>
</ul>",100.000000,234,2022-05-14 14:06:00+00:00,2022-10-28 23:38:06+00:00,,,,,100.000000,0.000000,0E-10,2022-05-14,2022-06-15,171,73,94.0,,,,2,,1,22800.0,0.0
DYC-US-211118-TCHEBA-Opt 03,DYC-US-211118-TCHEBA-Opt 03,1666975086DH172,"<p>C&oacute; n&oacute;n mẫu tham khảo &amp; lưu &yacute;:</p>
<ul>
<li>H&agrave;ng sx viền in</li>
<li>C&oacute; may th&ecirc;m nh&atilde;n Limited</li>
</ul>",100.000000,234,2022-05-14 14:11:25+00:00,2022-10-28 23:38:07+00:00,,,,,100.000000,0.000000,0E-10,2022-05-14,2022-06-15,172,73,108.0,,,,2,,1,22800.0,0.0
BF-220302-DIVER,BF-220302-DIVER,1666975087DH105,,101.000000,260,2022-05-14 15:48:01+00:00,2022-10-28 23:38:07+00:00,,,,,102.000000,0.000000,0E-10,2022-05-14,2022-06-10,105,5,63.0,,,,2,,1,22800.0,0.0
BF-220402-CADENCY SAMURAI,BF-220402-CADENCY SAMURAI,1666975087DH112,,800.000000,260,2022-05-16 08:24:48+00:00,2022-10-28 23:38:07+00:00,,,,,801.000000,5.000000,0E-10,2022-05-16,,112,5,63.0,,,,2,,1,22800.0,0.0
DYC-CH1-220509-DAHU - Celliers de Slon,DYC-CH1-220509-DAHU - Celliers de Slon,1666975087DH173,<p>Đơn h&agrave;ng triển khai sx &amp; l&agrave;m mẫu đối song song với nhau.</p>,500.000000,234,2022-05-16 08:33:06+00:00,2022-10-28 23:38:07+00:00,,,,,501.000000,0.000000,0E-10,2022-05-16,2022-06-20,173,74,85.0,,,,1,,1,0.0,0.0
JP-220418-JAPAN CUP 2022,JP-220418-JAPAN CUP 2022,1666975087DH175,<p>Lưu &yacute; t&aacute;c nghiệp k&eacute;t tr&ecirc;n _v2</p>,200.000000,240,2022-05-16 11:44:53+00:00,2022-10-28 23:38:07+00:00,,,,,202.000000,0.000000,0E-10,2022-05-16,2022-06-24,175,3,118.0,,,2.0,2,,1,22800.0,0.0
JP-220331-MUGEN TRUCKER 2022 VER 2,JP-220331-MUGEN TRUCKER 2022 VER 2,1666975087DH176,,100.000000,240,2022-05-16 14:20:34+00:00,2022-10-28 23:38:07+00:00,,,,,102.000000,0.000000,0E-10,2022-05-16,2022-06-24,176,3,120.0,,,2.0,2,,1,22800.0,0.0
Screeline Cap OS Army Cot Green,REI- SCREELINE CAP -PO 37985,1666975087DH98,,7435.000000,232,2022-05-16 14:55:30+00:00,2022-10-28 23:38:08+00:00,,,,,7435.000000,0.000000,0E-10,2022-05-16,2022-06-30,98,70,80.0,,,3.0,2,,1,22800.0,0.0
SCREELINE CAP OS Asphalt,REI-SCREELINE CAP  PO 37985,1666975088DH97,,9391.000000,232,2022-05-16 15:57:34+00:00,2022-10-28 23:38:08+00:00,,,,,9391.000000,0.000000,0E-10,2022-05-16,2022-06-30,97,70,79.0,,,3.0,2,,1,22800.0,0.0
Sahara Path Hat M Army Cot Green,REI-SAHARA PATH HAT-PO 37985,1666975088DH78,,1382.000000,232,2022-05-17 09:16:15+00:00,2022-10-28 23:38:08+00:00,,,,,1382.000000,0.000000,0E-10,2022-05-17,2022-06-15,78,70,82.0,,,3.0,2,,1,22800.0,0.0
Sahara Path Hat S Army Cot Green,REI-SAHARA PATH HAT-PO 37985,1666975088DH77,,453.000000,232,2022-05-17 09:25:21+00:00,2022-10-28 23:38:08+00:00,,,,,453.000000,0.000000,0E-10,2022-05-17,2022-06-15,77,70,81.0,,,3.0,2,,1,22800.0,0.0
Sahara Path Hat L Army Cot Green,REI-SAHARA PATH HAT- PO-37985,1666975088DH79,,1700.000000,232,2022-05-17 09:28:12+00:00,2022-10-28 23:38:08+00:00,,,,,1700.000000,0.000000,0E-10,2022-05-17,2022-06-15,79,70,83.0,,,3.0,2,,1,22800.0,0.0
DYC-CH1-220513-Moto Club Cossonay-Opt04,DYC-CH1-220513-Moto Club Cossonay-Opt04,1666975088DH178,<p>Đơn h&agrave;ng sự kiện (sự kiện ng&agrave;y 09.06)</p>,100.000000,234,2022-05-17 10:27:03+00:00,2022-10-28 23:38:09+00:00,,,,,100.000000,0.000000,0E-10,2022-05-17,2022-06-04,178,74,85.0,,,,2,,1,22800.0,0.0
DYC-CH1-220513-Moto Club Cossonay-Opt03,DYC-CH1-220513-Moto Club Cossonay-Opt03,1666975089DH177,<p>Đơn h&agrave;ng sự kiện n&ecirc;n sắp xếp ưu ti&ecirc;n (sự kiện ng&agrave;y 09.06)</p>,100.000000,234,2022-05-17 10:27:48+00:00,2022-10-28 23:38:09+00:00,,,,,100.000000,0.000000,0E-10,2022-05-17,2022-06-04,177,74,103.0,,,,2,,1,22800.0,0.0
Sahara Path Hat XL Army Cot Green,REI-SAHARA PATH HAT-PO 37985,1666975089DH84,,618.000000,232,2022-05-17 13:25:13+00:00,2022-10-28 23:38:09+00:00,,,,,618.000000,0.000000,0E-10,2022-05-17,2022-06-15,84,70,84.0,,,3.0,2,,1,22800.0,0.0
DYC-US-220514-Marine Max-569,DYC-US-220514-Marine Max-569,1666975089DH182,,100.000000,234,2022-05-17 23:13:57+00:00,2022-10-28 23:38:09+00:00,,,,,100.000000,0.000000,0E-10,2022-05-17,2022-06-18,182,73,96.0,,,,2,,1,22800.0,0.0
DYC-US-220514-Galeon-570,DYC-US-220514-Galeon-570,1666975089DH183,,100.000000,234,2022-05-17 23:14:35+00:00,2022-10-28 23:38:09+00:00,,,,,103.000000,0.000000,0E-10,2022-05-17,2022-06-18,183,73,96.0,,,,2,,1,22800.0,0.0
DYC-US-220514-Procom Insurance-571,DYC-US-220514-Procom Insurance-571,1666975089DH184,,100.000000,234,2022-05-17 23:15:44+00:00,2022-10-28 23:38:09+00:00,,,,,100.000000,0.000000,0E-10,2022-05-17,2022-06-18,184,73,94.0,,,,2,,1,22800.0,0.0
DYC-US-220514-The Arsenale-572,DYC-US-220514-The Arsenale-572,1666975089DH185,,100.000000,234,2022-05-17 23:16:21+00:00,2022-10-28 23:38:10+00:00,,,,,103.000000,0.000000,0E-10,2022-05-17,,185,73,85.0,,,,2,,1,22800.0,0.0
DYC-CH1-220512-Air-Glaciers SA,DYC-CH1-220512-Air-Glaciers SA,1666975090DH186,"<p>Xuất h&agrave;ng đợt 1: 500pcs ng&agrave;y 08/06</p>
<p>Xuất h&agrave;ng đợt 2: 1500pcs ng&agrave;y 01/07</p>",2000.000000,234,2022-05-17 23:20:53+00:00,2022-10-28 23:38:10+00:00,,,,,2002.000000,0.000000,0E-10,2022-05-17,2022-06-08,186,74,106.0,,,,2,,1,22800.0,0.0
DYC-CH1-220513-Hotel Adler,DYC-CH1-220513-Hotel Adler,1666975090DH187,<p>Đ/h triển khai mẫu đối =&gt; Mẫu OK mới xuống đơn h&agrave;ng</p>,250.000000,234,2022-05-17 23:22:18+00:00,2022-10-28 23:38:10+00:00,,,,,251.000000,0.000000,0E-10,2022-05-17,,187,74,85.0,,,,2,,1,22800.0,0.0
DYC-AU-220510-Craft Beer Coopery,DYC-AU-220510-Craft Beer Coopery,1666975090DH188,<p>Đơn h&agrave;ng sự kiện</p>,275.000000,234,2022-05-17 23:27:01+00:00,2022-10-28 23:38:10+00:00,,,,,276.000000,0.000000,0E-10,2022-05-17,2022-06-08,188,75,88.0,,,,2,,1,22800.0,0.0
DYC-AU-220514-Bao Brothers,DYC-AU-220514-Bao Brothers,1666975090DH189,,100.000000,234,2022-05-17 23:27:46+00:00,2022-10-28 23:38:10+00:00,,,,,101.000000,0.000000,0E-10,2022-05-17,2022-06-15,189,75,88.0,,,,2,,1,22800.0,0.0
AD-220318-KING FNU,AD-220318-KING FNU,1666975090DH190,,101.000000,234,2022-05-18 00:10:31+00:00,2022-10-28 23:38:10+00:00,,,,,101.000000,0.000000,0E-10,2022-05-18,2022-06-15,190,2,386.0,,,,1,,1,0.0,0.0
Shadewell Kids Trucker - Bust In The Mist,P8 SHADEWELL - KIDS TRUCKER - PO 38063,1666975090DH191,,361.000000,232,2022-05-18 09:42:43+00:00,2022-10-28 23:38:11+00:00,,,,,361.000000,0.000000,0E-10,2022-05-18,2022-07-09,191,70,244.0,,,,2,,1,22800.0,0.0
Shadewell Kids Trucker - M-L - Celestial Unicorn,P8 SHADEWELL - KIDS TRUCKER - PO 38063,1666975091DH192,,361.000000,232,2022-05-18 10:12:53+00:00,2022-10-28 23:38:11+00:00,,,,,361.000000,0.000000,0E-10,2022-05-18,2022-07-09,192,70,246.0,,,2.0,2,,1,22800.0,0.0
R2B-100-AC2204800 CRESTOELEC,R2B-100-AC2204800 CRESTOELEC,1666975091DH193,,100.000000,214,2022-05-18 10:25:12+00:00,2022-10-28 23:38:11+00:00,,,,,101.000000,0.000000,0E-10,2022-05-18,2022-06-18,193,15,150.0,,,2.0,2,,1,22800.0,0.0
Shadewell Kids Trucker- M-L-Friendly Flutter,P8 SHADEWELL - KIDS TRUCKER - PO 38063,1666975091DH194,,361.000000,232,2022-05-18 10:25:47+00:00,2022-10-28 23:38:11+00:00,,,,,361.000000,0.000000,0E-10,2022-05-18,2022-07-09,194,70,247.0,,,,2,,1,22800.0,0.0
Shadewell Kids Trucker - M-L-Majestic Fox,P8 SHADEWELL - KIDS TRUCKER - PO 38063,1666975091DH195,,361.000000,232,2022-05-18 10:27:33+00:00,2022-10-28 23:38:11+00:00,,,,,361.000000,0.000000,0E-10,2022-05-18,2022-07-09,195,70,245.0,,,,2,,1,22800.0,0.0
Shadewell Kids Trucker- M-L-Morning Light,P8 SHADEWELL - KIDS TRUCKER - PO 38063,1666975091DH196,,361.000000,232,2022-05-18 10:31:01+00:00,2022-10-28 23:38:11+00:00,,,,,361.000000,0.000000,0E-10,2022-05-18,2022-07-09,196,70,248.0,,,,2,,1,22800.0,0.0
Shadewell Kids Trucker- M-L-Night Fireworks,P8 SHADEWELL - KIDS TRUCKER - PO 38063,1666975091DH197,,361.000000,232,2022-05-18 10:32:32+00:00,2022-10-28 23:38:11+00:00,,,,,361.000000,0.000000,0E-10,2022-05-18,2022-07-09,197,70,241.0,,,3.0,2,,1,22800.0,0.0
Shadewell Kids Trucker- M-L-Sunset Squatch,P8 SHADEWELL - KIDS TRUCKER - PO 38063,1666975092DH198,,361.000000,232,2022-05-18 10:34:00+00:00,2022-10-28 23:38:12+00:00,,,,,361.000000,0.000000,0E-10,2022-05-18,2022-07-09,198,70,243.0,,,3.0,2,,1,22800.0,0.0
Shadewell Kids Trucker- M-L-Tyranno,P8 SHADEWELL - KIDS TRUCKER - PO 38063,1666975092DH199,,361.000000,232,2022-05-18 11:28:26+00:00,2022-10-28 23:38:12+00:00,,,,,361.000000,0.000000,0E-10,2022-05-18,2022-07-09,199,70,242.0,,,3.0,2,,1,22800.0,0.0
Artist Series Trucker -O-S- Campfire,FW22-ARTIST SERIES TRUCKER- PO 38003,1666975092DH202,,1005.000000,232,2022-05-18 15:53:17+00:00,2022-10-28 23:38:12+00:00,,,,,1005.000000,0.000000,0E-10,2022-05-18,2022-06-30,202,70,191.0,,,3.0,2,,1,22800.0,0.0
Artist Series Trucker -O-S-Under One Sky,FW22-ARTIST SERIES TRUCKER- PO 38003,1666975092DH206,,605.000000,232,2022-05-18 16:42:45+00:00,2022-10-28 23:38:12+00:00,,,,,605.000000,0.000000,0E-10,2022-05-18,2022-06-30,206,70,197.0,,,3.0,2,,1,22800.0,0.0
Artist Series Trucker -O-S-Wishes To The Wind,FW22-ARTIST SERIES TRUCKER- PO 38003,1666975092DH207,,305.000000,232,2022-05-18 16:45:13+00:00,2022-10-28 23:38:12+00:00,,,,,305.000000,0.000000,0E-10,2022-05-18,2022-06-30,207,70,198.0,,,3.0,2,,1,22800.0,0.0
Artist Series Trucker -O-S-Woodland,FW22-ARTIST SERIES TRUCKER- PO 38003,1666975092DH208,,805.000000,232,2022-05-18 16:48:17+00:00,2022-10-28 23:38:12+00:00,,,,,805.000000,0.000000,0E-10,2022-05-18,2022-06-30,208,70,199.0,,,3.0,2,,1,22800.0,0.0
Kids Artist Series Trucker- M-L- Osprey,FW22-KIDS ARTIST SERIES TRUCKER- PO 38003,1666975092DH203,,605.000000,232,2022-05-18 17:13:05+00:00,2022-10-28 23:38:13+00:00,,,,,605.000000,0.000000,0E-10,2022-05-18,2022-06-30,203,70,207.0,,,3.0,2,,1,22800.0,0.0
Kids Artist Series Trucker- M-L-Osprey,FW22-KIDS ARTIST SERIES TRUCKER- PO 38003,1666975093DH209,,605.000000,232,2022-05-18 17:15:26+00:00,2022-10-28 23:38:13+00:00,,,,,605.000000,0.000000,0E-10,2022-05-18,2022-06-30,209,70,207.0,,,3.0,2,,1,22800.0,0.0
HM-220505-NNM BEIGE,HM-220505-NNM BEIGE,1666975093DH210,,106.000000,240,2022-05-18 17:24:06+00:00,2022-10-28 23:38:13+00:00,,,,,107.000000,0.000000,0E-10,2022-05-06,2022-06-24,210,1,290.0,,,2.0,2,,1,22800.0,0.0
HM-220505-NNM BLACK,HM-220505-NNM BLACK,1666975093DH211,,106.000000,240,2022-05-18 17:24:43+00:00,2022-10-28 23:38:13+00:00,,,,,107.000000,0.000000,0E-10,2022-05-09,2022-06-24,211,1,290.0,,,2.0,2,,1,22800.0,0.0
HM-220505-NNM TWEET,HM-220505-NNM TWEET,1666975093DH212,,106.000000,240,2022-05-18 17:25:19+00:00,2022-10-28 23:38:14+00:00,,,,,107.000000,0.000000,0E-10,2022-05-09,2022-06-24,212,1,290.0,,,2.0,2,,1,22800.0,0.0
Artist Series Trucker -O-S- Midnight Mountain,FW22-ARTIST SERIES TRUCKER- PO 38003,1666975094DH204,,605.000000,232,2022-05-19 07:53:48+00:00,2022-10-28 23:38:14+00:00,,,,,605.000000,0.000000,0E-10,2022-05-19,2022-06-30,204,70,194.0,,,3.0,2,,1,22800.0,0.0
Artist Series Trucker -O-S-Mountain High,FW22-ARTIST SERIES TRUCKER- PO 38003,1666975094DH205,,1005.000000,232,2022-05-19 08:01:46+00:00,2022-10-28 23:38:14+00:00,,,,,1005.000000,0.000000,0E-10,2022-05-19,2022-06-30,205,70,195.0,,,3.0,2,,1,22800.0,0.0
JP-220422-WASJ 2022,JP-220422-WASJ 2022,1666975094DH213,<p>Lưu &yacute; k&eacute;t tr&ecirc;n _v2</p>,170.000000,240,2022-05-19 09:29:34+00:00,2022-10-28 23:38:14+00:00,,,,,172.000000,0.000000,0E-10,2022-05-19,2022-06-24,213,3,118.0,,,2.0,2,,1,22800.0,0.0
HM-220506-ELF CENTURION BASEBALL,HM-220506-ELF CENTURION BASEBALL,1666975094DH214,,300.000000,240,2022-05-19 09:59:49+00:00,2022-10-28 23:38:14+00:00,,,,,301.000000,0.000000,0E-10,2022-05-19,2022-06-30,214,1,188.0,,,2.0,2,,1,22800.0,0.0
HM-220506-ELF SEA DEVILS BASEBALL,HM-220506-ELF SEA DEVILS BASEBALL,1666975094DH215,,2300.000000,240,2022-05-19 10:00:24+00:00,2022-10-28 23:38:15+00:00,,,,,2301.000000,0.000000,0E-10,2022-05-19,2022-06-30,215,1,188.0,,,2.0,2,,1,22800.0,0.0
HM-220506-ELF SURGE BASEBALL,HM-220506-ELF SURGE BASEBALL,1666975095DH216,,200.000000,240,2022-05-19 10:00:50+00:00,2022-10-28 23:38:15+00:00,,,,,201.000000,0.000000,0E-10,2022-05-19,2022-06-30,216,1,188.0,,,2.0,2,,1,22800.0,0.0
HM-220506-ELF RAIDERS BASEBALL,HM-220506-ELF RAIDERS BASEBALL,1666975095DH217,,300.000000,240,2022-05-19 10:01:16+00:00,2022-10-28 23:38:15+00:00,,,,,301.000000,0.000000,0E-10,2022-05-19,2022-06-30,217,1,188.0,,,2.0,2,,1,22800.0,0.0
HM-220506-ELF CENTURION SNAPBACK,HM-220506-ELF CENTURION SNAPBACK,1666975095DH218,,200.000000,240,2022-05-19 10:01:58+00:00,2022-10-28 23:38:15+00:00,,,,,201.000000,0.000000,0E-10,2022-05-19,2022-06-30,218,1,168.0,,,2.0,2,,1,22800.0,0.0
HM-220506-ELF SEA DEVILS SNAPBACK,HM-220506-ELF SEA DEVILS SNAPBACK,1666975095DH219,,1750.000000,240,2022-05-19 10:02:30+00:00,2022-10-28 23:38:15+00:00,,,,,1751.000000,0.000000,0E-10,2022-05-19,2022-06-30,219,1,168.0,,,2.0,2,,1,22800.0,0.0
HM-220506-ELF SURGE SNAPBACK,HM-220506-ELF SURGE SNAPBACK,1666975095DH220,,175.000000,240,2022-05-19 10:06:45+00:00,2022-10-28 23:38:16+00:00,,,,,176.000000,0.000000,0E-10,2022-05-19,2022-06-30,220,1,168.0,,,2.0,2,,1,22800.0,0.0
HM-220506-ELF RAIDERS SNAPBACK,HM-220506-ELF RAIDERS SNAPBACK,1666975096DH221,,100.000000,240,2022-05-19 10:07:17+00:00,2022-10-28 23:38:16+00:00,,,,,101.000000,0.000000,0E-10,2022-05-19,2022-06-30,221,1,168.0,,,2.0,2,,1,22800.0,0.0
HM-220506-ELF CENTURION TRUCKER,HM-220506-ELF CENTURION TRUCKER,1666975096DH222,,100.000000,240,2022-05-19 10:12:47+00:00,2022-10-28 23:38:16+00:00,,,,,101.000000,0.000000,0E-10,2022-05-19,2022-06-30,222,1,182.0,,,2.0,2,,1,22800.0,0.0
HM-220506-ELF SEA DEVILS TRUCKER,HM-220506-ELF SEA DEVILS TRUCKER,1666975096DH223,,950.000000,240,2022-05-19 10:13:33+00:00,2022-10-28 23:38:16+00:00,,,,,951.000000,0.000000,0E-10,2022-05-19,2022-06-30,223,1,182.0,,,2.0,2,,1,22800.0,0.0
