code,quantity,creator_id,created_at,updated_at,deleted_at,manufacture_product_id,manufacture_dept_id,task_id,order_id
6371e92cc11a71668409644,1031.000000,400,2022-11-30 10:53:30+00:00,2022-11-30 10:53:30+00:00,,1120,3,353,2171
6371e92cc11a71668409644,464.000000,400,2022-11-30 10:53:30+00:00,2022-11-30 10:53:30+00:00,,1123,3,353,2171
6371e92cc11a71668409644,1000.000000,400,2022-11-30 10:53:30+00:00,2022-11-30 10:53:30+00:00,,1124,3,353,2171
6371e92cc11a71668409644,618.000000,400,2022-11-30 10:53:30+00:00,2022-11-30 10:53:30+00:00,,1125,3,353,2171
6376ea3d865091668737597,106.000000,400,2022-11-30 10:59:55+00:00,2022-11-30 10:59:55+00:00,,2026,3,595,2290
6376ea3d865091668737597,120.000000,400,2022-11-30 10:59:55+00:00,2022-11-30 10:59:55+00:00,,2027,3,595,2290
6372f3bbb86381668477883,270.000000,400,2022-11-30 11:02:10+00:00,2022-11-30 11:02:10+00:00,,1232,3,385,2265
6372f3bbb86381668477883,260.000000,400,2022-11-30 11:02:10+00:00,2022-11-30 11:02:10+00:00,,1233,3,385,2265
6371e6844748b1668408964,117.000000,400,2022-11-30 11:05:59+00:00,2022-11-30 11:05:59+00:00,,1102,3,347,2230
63744019f07e81668562969,100.000000,400,2022-11-30 11:09:58+00:00,2022-11-30 11:09:58+00:00,,1561,3,467,2270
6371a3fca0fd91668391932,379.000000,400,2022-11-30 12:55:47+00:00,2022-11-30 12:55:47+00:00,,999,3,315,2241
6371a3fca0fd91668391932,852.000000,400,2022-11-30 12:55:48+00:00,2022-11-30 12:55:48+00:00,,1000,3,315,2241
6371a3fca0fd91668391932,601.000000,400,2022-11-30 12:55:48+00:00,2022-11-30 12:55:48+00:00,,1001,3,315,2241
6376ea132dd7d1668737555,100.000000,400,2022-11-30 13:14:30+00:00,2022-11-30 13:14:30+00:00,,2025,3,594,2290
6371a3202dd801668391712,256.000000,400,2022-11-30 13:17:38+00:00,2022-11-30 13:17:38+00:00,,993,3,312,2253
636dcda18fd941668140449,134.000000,400,2022-11-30 13:19:50+00:00,2022-11-30 13:19:50+00:00,,883,3,272,2223
636dcda18fd941668140449,208.000000,400,2022-11-30 13:19:50+00:00,2022-11-30 13:19:50+00:00,,884,3,272,2223
636dcda18fd941668140449,81.000000,400,2022-11-30 13:19:50+00:00,2022-11-30 13:19:50+00:00,,889,3,272,2223
636dae6bcae8b1668132459,100.000000,400,2022-11-30 13:25:24+00:00,2022-11-30 13:25:24+00:00,,823,3,252,2220
636dae6bcae8b1668132459,100.000000,400,2022-11-30 13:25:24+00:00,2022-11-30 13:25:24+00:00,,824,3,252,2220
6374a1007edae1668587776,1064.000000,400,2022-11-30 13:30:20+00:00,2022-11-30 13:30:20+00:00,,1873,3,553,1382
6374a1007edae1668587776,1052.000000,400,2022-11-30 13:30:20+00:00,2022-11-30 13:30:20+00:00,,1874,3,553,1382
6374a1007edae1668587776,1302.000000,400,2022-11-30 13:30:20+00:00,2022-11-30 13:30:20+00:00,,1875,3,553,1382
6374a1007edae1668587776,1019.000000,400,2022-11-30 13:30:20+00:00,2022-11-30 13:30:20+00:00,,1876,3,553,1382
6374a1007edae1668587776,1038.000000,400,2022-11-30 13:30:20+00:00,2022-11-30 13:30:20+00:00,,1877,3,553,1382
6374a1007edae1668587776,1003.000000,400,2022-11-30 13:30:20+00:00,2022-11-30 13:30:20+00:00,,1879,3,553,1382
6374a1007edae1668587776,632.000000,400,2022-11-30 13:30:20+00:00,2022-11-30 13:30:20+00:00,,1882,3,553,1382
636dabe734c691668131815,65.000000,400,2022-12-01 07:33:11+00:00,2022-12-01 07:33:11+00:00,,811,3,249,2221
636dce37a6d6f1668140599,136.000000,400,2022-12-01 07:35:40+00:00,2022-12-01 07:35:40+00:00,,891,3,273,2223
6371a5126f02a1668392210,800.000000,400,2022-12-01 07:39:14+00:00,2022-12-01 07:39:14+00:00,,1010,3,316,2241
6371a5126f02a1668392210,652.000000,400,2022-12-01 07:39:14+00:00,2022-12-01 07:39:14+00:00,,1011,3,316,2241
6371a75b15b821668392795,324.000000,400,2022-12-01 07:40:50+00:00,2022-12-01 07:40:50+00:00,,1028,3,323,2244
6371ebacb8e5f1668410284,6002.000000,400,2022-12-01 08:52:42+00:00,2022-12-13 08:35:49+00:00,,1137,3,360,2168
6371ebacb8e5f1668410284,3600.000000,400,2022-12-01 08:52:42+00:00,2022-12-01 08:52:42+00:00,,1140,3,360,2168
63734f305710b1668501296,752.000000,400,2022-12-01 08:55:02+00:00,2022-12-01 08:55:02+00:00,,1436,3,410,1344
63734f305710b1668501296,387.000000,400,2022-12-01 08:55:02+00:00,2022-12-01 08:55:02+00:00,,1439,3,410,1344
63734f305710b1668501296,703.000000,400,2022-12-01 08:55:02+00:00,2022-12-01 08:55:02+00:00,,1440,3,410,1344
63734f305710b1668501296,464.000000,400,2022-12-01 08:55:02+00:00,2022-12-01 08:55:02+00:00,,1441,3,410,1344
6372f4c2ee5f81668478146,256.000000,400,2022-12-01 12:30:05+00:00,2022-12-01 12:30:05+00:00,,1242,3,388,2266
6371e39677f741668408214,256.000000,400,2022-12-01 12:31:39+00:00,2022-12-01 12:31:39+00:00,,1076,3,337,2252
6371a3457d7e11668391749,275.000000,400,2022-12-01 12:34:23+00:00,2022-12-01 12:34:23+00:00,,994,3,313,2253
6371a3457d7e11668391749,276.000000,400,2022-12-01 12:34:23+00:00,2022-12-01 12:34:23+00:00,,995,3,313,2253
636dafb769fb41668132791,105.000000,400,2022-12-01 12:37:43+00:00,2022-12-01 12:37:43+00:00,,827,3,254,2220
636dafb769fb41668132791,107.000000,400,2022-12-01 12:37:43+00:00,2022-12-01 12:37:43+00:00,,828,3,254,2220
636dafb769fb41668132791,108.000000,400,2022-12-01 12:37:43+00:00,2022-12-01 12:37:43+00:00,,829,3,254,2220
636dafb769fb41668132791,109.000000,400,2022-12-01 12:37:44+00:00,2022-12-01 12:37:44+00:00,,830,3,254,2220
637442648adb31668563556,208.000000,400,2022-12-01 12:53:36+00:00,2022-12-01 12:53:36+00:00,,1572,3,473,2276
6374422aa198b1668563498,201.000000,400,2022-12-01 15:00:45+00:00,2022-12-01 15:00:45+00:00,,1571,3,472,2276
637441b1a10021668563377,201.000000,400,2022-12-01 15:01:10+00:00,2022-12-01 15:01:10+00:00,,1567,3,471,2276
637441b1a10021668563377,201.000000,400,2022-12-01 15:01:10+00:00,2022-12-01 15:01:10+00:00,,1568,3,471,2276
637441b1a10021668563377,65.000000,400,2022-12-01 15:01:10+00:00,2022-12-01 15:01:10+00:00,,1569,3,471,2276
637441b1a10021668563377,215.000000,400,2022-12-01 15:01:10+00:00,2022-12-01 15:01:10+00:00,,1570,3,471,2276
6371a16365a8c1668391267,100.000000,400,2022-12-02 07:41:20+00:00,2022-12-02 07:41:20+00:00,,971,3,308,2255
637332d2aad841668494034,100.000000,400,2022-12-02 07:42:37+00:00,2022-12-02 07:42:37+00:00,,1264,3,396,2272
637332d2aad841668494034,114.000000,400,2022-12-02 07:42:37+00:00,2022-12-02 07:42:37+00:00,,1265,3,396,2272
6371b1f546ed01668395509,803.000000,400,2022-12-02 07:52:29+00:00,2022-12-02 07:52:29+00:00,,1040,3,327,2243
637d76b848d7a1669166776,118.000000,400,2022-12-02 07:54:50+00:00,2022-12-02 07:54:50+00:00,,2278,3,668,2303
637835eaa1ba51668822506,101.000000,400,2022-12-02 07:58:56+00:00,2022-12-02 07:58:56+00:00,,2106,3,618,2284
637ad423c78b71668994083,100.000000,400,2022-12-02 08:01:24+00:00,2022-12-02 08:01:24+00:00,,2150,3,634,2291
637ad5df3facd1668994527,100.000000,400,2022-12-02 08:02:16+00:00,2022-12-02 08:02:16+00:00,,2168,3,638,2292
637adb4bc30ed1668995915,100.000000,400,2022-12-02 08:03:53+00:00,2022-12-02 08:03:53+00:00,,2194,3,646,2294
6376e78ed51d11668736910,100.000000,400,2022-12-02 08:05:07+00:00,2022-12-02 08:05:07+00:00,,2001,3,586,2286
6376e78ed51d11668736910,128.000000,400,2022-12-02 08:05:07+00:00,2022-12-02 08:05:07+00:00,,2002,3,586,2286
63783994328fd1668823444,106.000000,400,2022-12-02 08:06:55+00:00,2022-12-02 08:06:55+00:00,,2139,3,630,2283
637d777f925c31669166975,100.000000,400,2022-12-02 08:11:27+00:00,2022-12-02 08:11:27+00:00,,2285,3,672,2300
637d777f925c31669166975,110.000000,400,2022-12-02 08:11:27+00:00,2022-12-02 08:11:27+00:00,,2287,3,672,2300
63734c950da131668500629,645.000000,400,2022-12-02 08:13:22+00:00,2022-12-02 08:13:22+00:00,,1416,3,435,1350
63734c950da131668500629,774.000000,400,2022-12-02 08:13:22+00:00,2022-12-02 08:13:22+00:00,,1418,3,435,1350
63734c950da131668500629,2323.000000,400,2022-12-02 08:13:22+00:00,2022-12-02 08:13:22+00:00,,1419,3,435,1350
63734d500d47d1668500816,1253.000000,400,2022-12-02 08:13:34+00:00,2022-12-02 08:13:34+00:00,,1421,3,436,1350
63734f305710b1668501296,1425.000000,400,2022-12-02 08:15:43+00:00,2022-12-02 08:15:43+00:00,,1442,3,410,1344
63734f305710b1668501296,434.000000,400,2022-12-02 08:15:43+00:00,2022-12-02 08:15:43+00:00,,1443,3,410,1344
637354a44c3591668502692,953.000000,400,2022-12-02 08:20:31+00:00,2022-12-02 08:20:31+00:00,,1495,3,451,1356
63743ef2dd6d41668562674,100.000000,400,2022-12-02 08:25:07+00:00,2022-12-02 08:25:07+00:00,,1550,3,462,2269
63743f15f11b11668562709,110.000000,400,2022-12-02 08:25:30+00:00,2022-12-02 08:25:30+00:00,,1551,3,463,2269
637839c7dbed31668823495,111.000000,400,2022-12-02 08:27:37+00:00,2022-12-02 08:27:37+00:00,,2141,3,631,2283
637839c7dbed31668823495,111.000000,400,2022-12-02 08:27:37+00:00,2022-12-02 08:27:37+00:00,,2142,3,631,2283
63806b5ee68d61669360478,616.000000,400,2022-12-02 08:29:49+00:00,2022-12-02 08:29:49+00:00,,2402,3,190,2173
63806b5ee68d61669360478,609.000000,400,2022-12-02 08:29:49+00:00,2022-12-02 08:29:49+00:00,,2403,3,190,2173
63806b5ee68d61669360478,637.000000,400,2022-12-02 08:29:49+00:00,2022-12-02 08:29:49+00:00,,2404,3,190,2173
63806b5ee68d61669360478,631.000000,400,2022-12-02 08:29:49+00:00,2022-12-02 08:29:49+00:00,,2405,3,190,2173
63806d3e294b41669360958,40.000000,400,2022-12-02 08:31:10+00:00,2022-12-02 08:31:10+00:00,,2425,3,244,2224
63806d3e294b41669360958,96.000000,400,2022-12-02 08:31:10+00:00,2022-12-02 08:31:10+00:00,,2426,3,244,2224
63806d4c3ce6b1669360972,73.000000,400,2022-12-02 08:32:21+00:00,2022-12-02 08:32:21+00:00,,2429,3,246,2224
63806d4c3ce6b1669360972,72.000000,400,2022-12-02 08:32:21+00:00,2022-12-02 08:32:21+00:00,,2430,3,246,2224
63806d4c3ce6b1669360972,71.000000,400,2022-12-02 08:32:21+00:00,2022-12-02 08:32:21+00:00,,2431,3,246,2224
63806d4c3ce6b1669360972,64.000000,400,2022-12-02 08:32:21+00:00,2022-12-02 08:32:21+00:00,,2432,3,246,2224
6376e7263d8051668736806,66.000000,400,2022-12-02 08:33:17+00:00,2022-12-02 08:33:17+00:00,,1998,3,585,2286
6376e7263d8051668736806,149.000000,400,2022-12-02 08:33:17+00:00,2022-12-02 08:33:17+00:00,,1999,3,585,2286
6376e7dab1d111668736986,111.000000,400,2022-12-02 08:33:49+00:00,2022-12-02 08:33:49+00:00,,2003,3,587,2286
6376e7dab1d111668736986,120.000000,400,2022-12-02 08:33:49+00:00,2022-12-02 08:33:49+00:00,,2004,3,587,2286
6376e7dab1d111668736986,117.000000,400,2022-12-02 08:33:49+00:00,2022-12-02 08:33:49+00:00,,2005,3,587,2286
6371eb21e26751668410145,6000.000000,400,2022-12-02 08:49:53+00:00,2022-12-13 12:50:36+00:00,,1134,3,358,2169
6371eb21e26751668410145,6000.000000,400,2022-12-02 08:49:53+00:00,2022-12-02 08:49:53+00:00,,1135,3,358,2169
637349ae3c92b1668499886,315.000000,400,2022-12-02 08:58:16+00:00,2022-12-02 08:58:16+00:00,,1386,3,427,1348
637349ae3c92b1668499886,416.000000,400,2022-12-02 08:58:16+00:00,2022-12-02 08:58:16+00:00,,1387,3,427,1348
637349ae3c92b1668499886,325.000000,400,2022-12-02 08:58:16+00:00,2022-12-02 08:58:16+00:00,,1388,3,427,1348
637349ae3c92b1668499886,395.000000,400,2022-12-02 08:58:16+00:00,2022-12-02 08:58:16+00:00,,1389,3,427,1348
637349ae3c92b1668499886,303.000000,400,2022-12-02 08:58:16+00:00,2022-12-02 08:58:16+00:00,,1391,3,427,1348
637349ae3c92b1668499886,195.000000,400,2022-12-02 08:58:16+00:00,2022-12-02 08:58:16+00:00,,1394,3,427,1348
637832779a13b1668821623,321.000000,400,2022-12-02 10:32:09+00:00,2022-12-02 10:32:09+00:00,,2077,3,609,2288
637832779a13b1668821623,315.000000,400,2022-12-02 10:32:09+00:00,2022-12-02 10:32:09+00:00,,2080,3,609,2288
637832779a13b1668821623,320.000000,400,2022-12-02 10:32:09+00:00,2022-12-02 10:32:09+00:00,,2083,3,609,2288
637832779a13b1668821623,193.000000,400,2022-12-02 10:32:09+00:00,2022-12-02 10:32:09+00:00,,2084,3,609,2288
638566fb549121669687035,620.000000,400,2022-12-02 10:33:47+00:00,2022-12-02 10:33:47+00:00,,2558,3,743,2302
638566fb549121669687035,522.000000,400,2022-12-02 10:33:47+00:00,2022-12-02 10:33:47+00:00,,2559,3,743,2302
638566fb549121669687035,600.000000,400,2022-12-02 10:33:48+00:00,2022-12-02 10:33:48+00:00,,2560,3,743,2302
638566245651b1669686820,620.000000,400,2022-12-02 10:35:17+00:00,2022-12-02 10:35:17+00:00,,2554,3,741,2301
638566245651b1669686820,522.000000,400,2022-12-02 10:35:17+00:00,2022-12-02 10:35:17+00:00,,2555,3,741,2301
638566245651b1669686820,650.000000,400,2022-12-02 10:35:17+00:00,2022-12-02 10:35:17+00:00,,2556,3,741,2301
637832779a13b1668821623,395.000000,400,2022-12-02 10:38:20+00:00,2022-12-02 10:38:20+00:00,,2078,3,609,2288
637832779a13b1668821623,370.000000,400,2022-12-02 10:38:20+00:00,2022-12-02 10:38:20+00:00,,2079,3,609,2288
6368a82aeafee1667803178,603.000000,400,2022-12-02 14:55:19+00:00,2022-12-02 14:55:19+00:00,,563,3,169,1361
636dcda18fd941668140449,81.000000,400,2022-12-02 14:56:44+00:00,2022-12-02 14:56:44+00:00,,885,3,272,2223
636dcda18fd941668140449,67.000000,400,2022-12-02 14:56:44+00:00,2022-12-02 14:56:44+00:00,,886,3,272,2223
636dcda18fd941668140449,181.000000,400,2022-12-02 14:56:44+00:00,2022-12-02 14:56:44+00:00,,887,3,272,2223
636dcda18fd941668140449,122.000000,400,2022-12-02 14:56:44+00:00,2022-12-02 14:56:44+00:00,,888,3,272,2223
637ad564ab74f1668994404,116.000000,400,2022-12-02 15:17:12+00:00,2022-12-02 15:17:12+00:00,,2162,3,637,2292
637ad564ab74f1668994404,105.000000,400,2022-12-02 15:17:12+00:00,2022-12-02 15:17:12+00:00,,2163,3,637,2292
637ad564ab74f1668994404,120.000000,400,2022-12-02 15:17:12+00:00,2022-12-02 15:17:12+00:00,,2166,3,637,2292
637ad564ab74f1668994404,66.000000,400,2022-12-02 15:17:12+00:00,2022-12-02 15:17:12+00:00,,2167,3,637,2292
637d77314aa821669166897,110.000000,400,2022-12-02 15:19:49+00:00,2022-12-02 15:19:49+00:00,,2280,3,671,2300
637d77314aa821669166897,110.000000,400,2022-12-02 15:19:49+00:00,2022-12-02 15:19:49+00:00,,2283,3,671,2300
637d77314aa821669166897,66.000000,400,2022-12-02 15:19:49+00:00,2022-12-02 15:19:49+00:00,,2284,3,671,2300
6368aba94c97c1667804073,653.000000,400,2022-12-03 07:37:43+00:00,2022-12-03 07:37:43+00:00,,575,3,172,1360
6376e8712a5661668737137,66.000000,400,2022-12-03 07:38:35+00:00,2022-12-03 07:38:35+00:00,,2010,3,589,2289
6376e8712a5661668737137,149.000000,400,2022-12-03 07:38:35+00:00,2022-12-03 07:38:35+00:00,,2011,3,589,2289
637440ecd45b01668563180,620.000000,400,2022-12-03 07:41:37+00:00,2022-12-03 07:41:37+00:00,,1563,3,469,2277
637440ecd45b01668563180,522.000000,400,2022-12-03 07:41:37+00:00,2022-12-03 07:41:37+00:00,,1564,3,469,2277
637440ecd45b01668563180,650.000000,400,2022-12-03 07:41:37+00:00,2022-12-03 07:41:37+00:00,,1565,3,469,2277
63747e2c929161668578860,304.000000,400,2022-12-03 07:55:39+00:00,2022-12-03 07:55:39+00:00,,1672,3,504,1368
63747e2c929161668578860,365.000000,400,2022-12-03 07:55:39+00:00,2022-12-03 07:55:39+00:00,,1674,3,504,1368
63747e2c929161668578860,1083.000000,400,2022-12-03 07:55:39+00:00,2022-12-03 07:55:39+00:00,,1675,3,504,1368
6376e91a2e90d1668737306,100.000000,400,2022-12-03 07:57:54+00:00,2022-12-03 07:57:54+00:00,,2015,3,591,2289
6376e91a2e90d1668737306,100.000000,400,2022-12-03 07:57:54+00:00,2022-12-03 07:57:54+00:00,,2016,3,591,2289
636daf66e0aa41668132710,100.000000,400,2022-12-03 08:01:37+00:00,2022-12-03 08:01:37+00:00,,825,3,253,2220
63733315b8f391668494101,104.000000,400,2022-12-03 08:03:46+00:00,2022-12-03 08:03:46+00:00,,1266,3,397,2272
63733315b8f391668494101,120.000000,400,2022-12-03 08:03:47+00:00,2022-12-03 08:03:47+00:00,,1267,3,397,2272
63733315b8f391668494101,108.000000,400,2022-12-03 08:03:47+00:00,2022-12-03 08:03:47+00:00,,1268,3,397,2272
6387fbb168e471669856177,59.000000,400,2022-12-03 08:05:42+00:00,2022-12-03 08:05:42+00:00,,2574,3,250,2221
6387fbb168e471669856177,60.000000,400,2022-12-03 08:05:42+00:00,2022-12-03 08:05:42+00:00,,2575,3,250,2221
6387fbb168e471669856177,60.000000,400,2022-12-03 08:05:42+00:00,2022-12-03 08:05:42+00:00,,2576,3,250,2221
6387fbb168e471669856177,52.000000,400,2022-12-03 08:05:42+00:00,2022-12-03 08:05:42+00:00,,2577,3,250,2221
6371a1cc9da5a1668391372,119.000000,400,2022-12-03 08:12:06+00:00,2022-12-03 08:12:06+00:00,,981,3,309,2255
6371a1cc9da5a1668391372,110.000000,400,2022-12-03 08:12:06+00:00,2022-12-03 08:12:06+00:00,,982,3,309,2255
6371a1cc9da5a1668391372,111.000000,400,2022-12-03 08:12:06+00:00,2022-12-03 08:12:06+00:00,,983,3,309,2255
6371a1cc9da5a1668391372,111.000000,400,2022-12-03 08:12:06+00:00,2022-12-03 08:12:06+00:00,,984,3,309,2255
63806b49437571669360457,600.000000,400,2022-12-03 08:13:56+00:00,2022-12-03 08:13:56+00:00,,2400,3,189,2173
6371b33067ba91668395824,500.000000,400,2022-12-03 08:15:08+00:00,2022-12-03 08:15:08+00:00,,1043,3,328,2243
637351ff0889b1668502015,803.000000,400,2022-12-03 08:15:54+00:00,2022-12-03 08:15:54+00:00,,1474,3,444,1357
636c5968a76a51668045160,316.000000,400,2022-12-05 07:32:28+00:00,2022-12-05 07:32:28+00:00,,703,3,212,2176
636c5968a76a51668045160,768.000000,400,2022-12-05 07:32:28+00:00,2022-12-05 07:32:28+00:00,,704,3,212,2176
637d767c9195a1669166716,103.000000,400,2022-12-05 07:39:22+00:00,2022-12-05 07:39:22+00:00,,2276,3,669,2303
637d767c9195a1669166716,103.000000,400,2022-12-05 07:39:22+00:00,2022-12-05 07:39:22+00:00,,2277,3,669,2303
63782b5ea21361668819806,124.000000,400,2022-12-05 07:48:13+00:00,2022-12-05 07:48:13+00:00,,2029,3,597,2296
63782b5ea21361668819806,106.000000,400,2022-12-05 07:48:13+00:00,2022-12-05 07:48:13+00:00,,2030,3,597,2296
63782b5ea21361668819806,104.000000,400,2022-12-05 07:48:13+00:00,2022-12-05 07:48:13+00:00,,2031,3,597,2296
63782b5ea21361668819806,110.000000,400,2022-12-05 07:48:13+00:00,2022-12-05 07:48:13+00:00,,2033,3,597,2296
63782b5ea21361668819806,62.000000,400,2022-12-05 07:48:13+00:00,2022-12-05 07:48:13+00:00,,2035,3,597,2296
6378380d62ca31668823053,162.000000,400,2022-12-05 07:54:03+00:00,2022-12-05 07:54:03+00:00,,2123,3,625,2282
6378380d62ca31668823053,171.000000,400,2022-12-05 07:54:03+00:00,2022-12-05 07:54:03+00:00,,2124,3,625,2282
6378380d62ca31668823053,157.000000,400,2022-12-05 07:54:03+00:00,2022-12-05 07:54:03+00:00,,2128,3,625,2282
6378380d62ca31668823053,104.000000,400,2022-12-05 07:54:03+00:00,2022-12-05 07:54:03+00:00,,2129,3,625,2282
63734f6d05e981668501357,721.000000,400,2022-12-05 09:52:56+00:00,2022-12-05 09:52:56+00:00,,1445,3,411,1344
637349ae3c92b1668499886,146.000000,400,2022-12-06 08:59:34+00:00,2022-12-06 08:59:34+00:00,,1390,3,427,1348
637349ae3c92b1668499886,195.000000,400,2022-12-06 08:59:34+00:00,2022-12-06 08:59:34+00:00,,1392,3,427,1348
637349ae3c92b1668499886,331.000000,400,2022-12-06 08:59:34+00:00,2022-12-06 08:59:34+00:00,,1393,3,427,1348
63734a34db38c1668500020,303.000000,400,2022-12-06 08:59:43+00:00,2022-12-06 08:59:43+00:00,,1395,3,428,1348
63806c20335581669360672,358.000000,400,2022-12-06 09:02:28+00:00,2022-12-06 09:02:28+00:00,,2406,3,424,1349
63806c20335581669360672,448.000000,400,2022-12-06 09:02:28+00:00,2022-12-06 09:02:28+00:00,,2407,3,424,1349
63806c20335581669360672,384.000000,400,2022-12-06 09:02:28+00:00,2022-12-06 09:02:28+00:00,,2408,3,424,1349
63806c20335581669360672,371.000000,400,2022-12-06 09:02:28+00:00,2022-12-06 09:02:28+00:00,,2409,3,424,1349
63806c20335581669360672,227.000000,400,2022-12-06 09:02:28+00:00,2022-12-06 09:02:28+00:00,,2414,3,424,1349
637352b330c371668502195,369.000000,400,2022-12-06 09:04:54+00:00,2022-12-06 09:04:54+00:00,,1482,3,446,1354
637352b330c371668502195,443.000000,400,2022-12-06 09:04:54+00:00,2022-12-06 09:04:54+00:00,,1484,3,446,1354
637352b330c371668502195,1329.000000,400,2022-12-06 09:04:54+00:00,2022-12-06 09:04:54+00:00,,1485,3,446,1354
637350560f82c1668501590,651.000000,400,2022-12-07 07:34:32+00:00,2022-12-07 07:34:32+00:00,,1467,3,441,1353
637350560f82c1668501590,1952.000000,400,2022-12-07 07:34:32+00:00,2022-12-07 07:34:32+00:00,,1468,3,441,1353
637835795b2f41668822393,67.000000,400,2022-12-08 11:16:18+00:00,2022-12-08 11:16:18+00:00,,2102,3,617,2284
637835795b2f41668822393,162.000000,400,2022-12-08 11:16:18+00:00,2022-12-08 11:16:18+00:00,,2103,3,617,2284
6378361977c221668822553,110.000000,400,2022-12-08 11:17:14+00:00,2022-12-08 11:17:14+00:00,,2108,3,619,2284
6378361977c221668822553,107.000000,400,2022-12-08 11:17:14+00:00,2022-12-08 11:17:14+00:00,,2109,3,619,2284
6371b37a26c281668395898,539.000000,400,2022-12-08 11:22:10+00:00,2022-12-08 11:22:10+00:00,,1046,3,329,2243
6371b37a26c281668395898,534.000000,400,2022-12-08 11:22:10+00:00,2022-12-08 11:22:10+00:00,,1047,3,329,2243
6371b37a26c281668395898,519.000000,400,2022-12-08 11:22:10+00:00,2022-12-08 11:22:10+00:00,,1048,3,329,2243
6371b37a26c281668395898,514.000000,400,2022-12-08 11:22:10+00:00,2022-12-08 11:22:10+00:00,,1049,3,329,2243
63806cffbe6971669360895,519.000000,400,2022-12-08 11:24:26+00:00,2022-12-08 11:24:26+00:00,,2420,3,214,2176
636c5a62f026c1668045410,501.000000,400,2022-12-08 11:26:14+00:00,2022-12-08 11:26:14+00:00,,708,3,213,2176
636c5a62f026c1668045410,519.000000,400,2022-12-08 11:26:14+00:00,2022-12-08 11:26:14+00:00,,709,3,213,2176
63743c5ec14f11668562014,249.000000,400,2022-12-09 07:32:58+00:00,2022-12-09 07:32:58+00:00,,1530,3,457,2278
63743c5ec14f11668562014,240.000000,400,2022-12-09 07:32:58+00:00,2022-12-09 07:32:58+00:00,,1531,3,457,2278
63743c5ec14f11668562014,244.000000,400,2022-12-09 07:32:58+00:00,2022-12-09 07:32:58+00:00,,1532,3,457,2278
63743c5ec14f11668562014,223.000000,400,2022-12-09 07:32:58+00:00,2022-12-09 07:32:58+00:00,,1533,3,457,2278
63743c5ec14f11668562014,200.000000,400,2022-12-09 07:32:58+00:00,2022-12-09 07:32:58+00:00,,1535,3,457,2278
63743c5ec14f11668562014,128.000000,400,2022-12-09 07:32:58+00:00,2022-12-09 07:32:58+00:00,,1536,3,457,2278
63816a61534dd1669425761,65.000000,400,2022-12-09 07:36:30+00:00,2022-12-09 07:36:30+00:00,,2445,3,707,2456
63816a61534dd1669425761,72.000000,400,2022-12-09 07:36:30+00:00,2022-12-09 07:36:30+00:00,,2446,3,707,2456
63816a61534dd1669425761,61.000000,400,2022-12-09 07:36:30+00:00,2022-12-09 07:36:30+00:00,,2447,3,707,2456
63816a61534dd1669425761,51.000000,400,2022-12-09 07:36:30+00:00,2022-12-09 07:36:30+00:00,,2449,3,707,2456
63816a61534dd1669425761,34.000000,400,2022-12-09 07:36:30+00:00,2022-12-09 07:36:30+00:00,,2450,3,707,2456
63802570c795a1669342576,128.000000,400,2022-12-09 07:38:38+00:00,2022-12-09 07:38:38+00:00,,2368,3,695,2298
63802570c795a1669342576,108.000000,400,2022-12-09 07:38:38+00:00,2022-12-09 07:38:38+00:00,,2369,3,695,2298
63802570c795a1669342576,100.000000,400,2022-12-09 07:38:38+00:00,2022-12-09 07:38:38+00:00,,2372,3,695,2298
63802570c795a1669342576,66.000000,400,2022-12-09 07:38:38+00:00,2022-12-09 07:38:38+00:00,,2373,3,695,2298
638024407488a1669342272,118.000000,400,2022-12-09 07:41:42+00:00,2022-12-09 07:41:42+00:00,,2354,3,691,2299
638024407488a1669342272,112.000000,400,2022-12-09 07:41:43+00:00,2022-12-09 07:41:43+00:00,,2355,3,691,2299
638024407488a1669342272,116.000000,400,2022-12-09 07:41:43+00:00,2022-12-09 07:41:43+00:00,,2356,3,691,2299
638024407488a1669342272,66.000000,400,2022-12-09 07:41:43+00:00,2022-12-09 07:41:43+00:00,,2359,3,691,2299
638024407488a1669342272,100.000000,400,2022-12-09 07:41:43+00:00,2022-12-09 07:41:43+00:00,,2360,3,691,2299
637345c7c54791668498887,1053.000000,400,2022-12-09 07:44:51+00:00,2022-12-09 07:44:51+00:00,,1352,3,421,1345
637345c7c54791668498887,1040.000000,400,2022-12-09 07:44:51+00:00,2022-12-09 07:44:51+00:00,,1353,3,421,1345
637345c7c54791668498887,1128.000000,400,2022-12-09 07:44:51+00:00,2022-12-09 07:44:51+00:00,,1354,3,421,1345
637345c7c54791668498887,1018.000000,400,2022-12-09 07:44:51+00:00,2022-12-09 07:44:51+00:00,,1355,3,421,1345
637345c7c54791668498887,1118.000000,400,2022-12-09 07:44:51+00:00,2022-12-09 07:44:51+00:00,,1356,3,421,1345
637345c7c54791668498887,1003.000000,400,2022-12-09 07:44:51+00:00,2022-12-09 07:44:51+00:00,,1358,3,421,1345
637345c7c54791668498887,662.000000,400,2022-12-09 07:44:51+00:00,2022-12-09 07:44:51+00:00,,1361,3,421,1345
63735588e3d481668502920,1058.000000,400,2022-12-09 07:49:02+00:00,2022-12-09 07:49:02+00:00,,1499,3,418,1346
63735588e3d481668502920,1167.000000,400,2022-12-09 07:49:02+00:00,2022-12-09 07:49:02+00:00,,1500,3,418,1346
