id,name,qrcode,quantity,created_at,updated_at,deleted_at,task_id,position
1298,Viền 2.8cm Kate Black,1668496157-QR-BTP-1298,1519.000000,2022-11-15 14:09:17+00:00,2022-11-15 14:09:18+00:00,,404,Viền trong nón
1299,Dây size felt 7mm Black,1668496158-QR-BTP-1299,530.000000,2022-11-15 14:09:18+00:00,2022-11-15 14:09:18+00:00,,404,Dây size
1302,Vải 100% Recyled Polyester HW-1R Dark Wine Red (19-1625 TCX) ép lưới màn 28G Black,1668497041-QR-BTP-1302,803.000000,2022-11-15 14:24:01+00:00,2022-11-15 14:24:01+00:00,,407,"Mặt, Band"
1303,Vải 94% Recyled Polyester / 6% Polyester IMK-1R Burgundy (19-1652 TCX),1668497041-QR-BTP-1303,803.000000,2022-11-15 14:24:01+00:00,2022-11-15 14:24:01+00:00,,407,Đỉnh
1304,Vải 100% Recyled Polyester HW-1R Dark Wine Red (19-1625 TCX),1668497041-QR-BTP-1304,803.000000,2022-11-15 14:24:01+00:00,2022-11-15 14:24:01+00:00,,407,Hông trên
1305,Vải 100% Recyled Polyester HW-1R White in sub ép lưới màn 80G Black,1668497041-QR-BTP-1305,803.000000,2022-11-15 14:24:01+00:00,2022-11-15 14:24:01+00:00,,407,Két trên
1306,Vải 94% Recyled Polyester / 6% Polyester IMK-1R Barely Pink (12-2906 TCX) ép lưới màn 80G White,1668497041-QR-BTP-1306,803.000000,2022-11-15 14:24:01+00:00,2022-11-15 14:24:02+00:00,,407,Két dưới
1307,Viền 3.6cm HW-1R Dark Wine Red (19-1625 TCX) ép lưới màn 80G Black,1668497042-QR-BTP-1307,414.000000,2022-11-15 14:24:02+00:00,2022-11-15 14:24:02+00:00,,407,Viền bọc két 3.6cm
1308,Mút cứng 75C +/- 3 EVA qui cách 800x1900x2.5mm - White,1668497042-QR-BTP-1308,803.000000,2022-11-15 14:24:02+00:00,2022-11-15 14:24:02+00:00,,407,Mút két
1309,Đai IMK-1R 4 đường 3.5cm Burgundy (19-1652 TCX) úp mí lót 2 lớp giấy 80G Black,1668497042-QR-BTP-1309,496.000000,2022-11-15 14:24:02+00:00,2022-11-15 14:24:02+00:00,,407,Đai
1310,Viền 2.8cm Kate Black,1668497042-QR-BTP-1310,1661.000000,2022-11-15 14:24:02+00:00,2022-11-15 14:24:03+00:00,,407,Viền trong nón
1311,Dây size felt 7mm Black,1668497043-QR-BTP-1311,530.000000,2022-11-15 14:24:03+00:00,2022-11-15 14:24:03+00:00,,407,Dây size
1352,Vải 100% Recyled Polyester HW-1R Sea Foam (14-6007 TCX) ép lưới màn 28G White,1668499046-QR-BTP-1352,1003.000000,2022-11-15 14:57:26+00:00,2022-11-15 14:57:26+00:00,,421,"Mặt, Band"
1353,Vải Carbon FEZ Recycled 3JE220 EMK-1R Dark Olive (19-0512 TCX),1668499046-QR-BTP-1353,1003.000000,2022-11-15 14:57:26+00:00,2022-11-15 14:57:26+00:00,,421,"Hông trên, Đỉnh"
1354,Vải 100% Recyled Polyester HW-1R Sea Foam (14-6007 TCX),1668499046-QR-BTP-1354,1003.000000,2022-11-15 14:57:26+00:00,2022-11-15 14:57:27+00:00,,421,Đuôi
1355,Vải 100% Recyled Polyester HW-1R Sea Foam (14-6007 TCX) ép lưới màn 80G White,1668499047-QR-BTP-1355,1003.000000,2022-11-15 14:57:27+00:00,2022-11-15 14:57:27+00:00,,421,Két trên
1356,Vải Carbon FEZ Recycled 3JE220 EMK-1R Dark Olive (19-0512 TCX) ép lưới màn 80G Black,1668499047-QR-BTP-1356,1003.000000,2022-11-15 14:57:27+00:00,2022-11-15 14:57:27+00:00,,421,Két dưới
1357,Viền 3.6cm HW-1R Sea Foam (14-6007 TCX) ép lưới màn 80G White,1668499047-QR-BTP-1357,517.000000,2022-11-15 14:57:27+00:00,2022-11-15 14:57:27+00:00,,421,Viền bọc két 3.6cm
1358,Mút cứng 75C +/- 3 EVA qui cách 800x1900x2.5mm - White,1668499047-QR-BTP-1358,1003.000000,2022-11-15 14:57:27+00:00,2022-11-15 14:57:27+00:00,,421,Mút két
1359,Đai EMK-1R 4 đường 3.5cm Dark Olive (19-0512 TCX) úp mí lót 2 lớp giấy 80G Black,1668499047-QR-BTP-1359,620.000000,2022-11-15 14:57:27+00:00,2022-11-15 14:57:28+00:00,,421,Đai
1360,Viền 2.8cm Kate Black,1668499048-QR-BTP-1360,1944.000000,2022-11-15 14:57:28+00:00,2022-11-15 14:57:28+00:00,,421,Viền trong nón
1361,Dây size felt 7mm Black,1668499048-QR-BTP-1361,662.000000,2022-11-15 14:57:28+00:00,2022-11-15 14:57:28+00:00,,421,Dây size
1385,Tất cả BTP của đơn hàng,1668499857-QR-BTP-1385,200.000000,2022-11-15 15:10:57+00:00,2022-11-15 15:10:57+00:00,,345,All BTP
1386,Vải 100% Recycled Nylon C3W-1R 3PLY White in sub ép lưới màn 28G White,1668500017-QR-BTP-1386,303.000000,2022-11-15 15:13:37+00:00,2022-11-15 15:13:37+00:00,,427,"Mặt, Band"
1387,Vải Carbon Avatar Recycled 3MC091 EMK-3R Lucifer Yellow (13-0630 TN),1668500017-QR-BTP-1387,303.000000,2022-11-15 15:13:37+00:00,2022-11-15 15:13:38+00:00,,427,Hông trên
1388,Vải Carbon FEZ Recycled 3JE220 EMK-1R Lucifer Yellow (13-0630 TN),1668500018-QR-BTP-1388,303.000000,2022-11-15 15:13:38+00:00,2022-11-15 15:13:38+00:00,,427,Đỉnh
1389,Vải 100% Recycled Nylon C3W-1R 3PLY White in sub,1668500018-QR-BTP-1389,303.000000,2022-11-15 15:13:38+00:00,2022-11-15 15:13:38+00:00,,427,Đuôi
1390,Viền 3.6cm C3W-1R 3PLY White in sub ép lưới màn 80G White,1668500018-QR-BTP-1390,146.000000,2022-11-15 15:13:38+00:00,2022-11-15 15:13:38+00:00,,427,Viền bọc két 3.6cm
1391,Mút 2mm 18C Black Ariaprene Lazer Cut TLDHB007 / ATF017-P,1668500018-QR-BTP-1391,303.000000,2022-11-15 15:13:38+00:00,2022-11-15 15:13:38+00:00,,427,Mút két
1392,Đai EMK-1R 4 đường 3.5cm Lucifer Yellow (13-0630 TN) úp mí lót 2 lớp giấy 80G Black,1668500018-QR-BTP-1392,195.000000,2022-11-15 15:13:38+00:00,2022-11-15 15:13:38+00:00,,427,Đai
1393,Viền 2.8cm Kate Black,1668500019-QR-BTP-1393,331.000000,2022-11-15 15:13:38+00:00,2022-11-15 15:13:39+00:00,,427,Viền trong nón
1394,Dây size felt 7mm Black,1668500019-QR-BTP-1394,195.000000,2022-11-15 15:13:39+00:00,2022-11-15 15:13:39+00:00,,427,Dây size
1395,"Lược két, viền bọc két",1668500057-QR-BTP-1395,303.000000,2022-11-15 15:14:17+00:00,2022-11-15 15:14:18+00:00,,428,Két thành phẩm
1396,Tất cả BTP của đơn hàng,1668500101-QR-BTP-1396,303.000000,2022-11-15 15:15:01+00:00,2022-11-15 15:15:02+00:00,,429,All BTP
1397,Vải 100% Recycled Nylon C3W-1R 3PLY Black (19-4006 TCX) ép lưới màn 28G Black,1668500258-QR-BTP-1397,453.000000,2022-11-15 15:17:38+00:00,2022-11-15 15:17:38+00:00,,430,"Mặt, Band"
1398,Vải Carbon Avatar Recycled 3MC091 EMK-3R Black (19-4006 TCX),1668500258-QR-BTP-1398,453.000000,2022-11-15 15:17:38+00:00,2022-11-15 15:17:38+00:00,,430,Hông trên
1399,Vải Carbon FEZ Recycled 3JE220 EMK-1R Black (19-4006 TCX),1668500258-QR-BTP-1399,453.000000,2022-11-15 15:17:38+00:00,2022-11-15 15:17:38+00:00,,430,Đỉnh
1400,Vải 100% Recycled Nylon C3W-1R 3PLY Black (19-4006 TCX),1668500258-QR-BTP-1400,453.000000,2022-11-15 15:17:38+00:00,2022-11-15 15:17:39+00:00,,430,Đuôi
1401,Viền 3.6cm C3W-1R 3PLY Black ( 19-4006 TCX) ép lưới màn 80G Black,1668500259-QR-BTP-1401,218.000000,2022-11-15 15:17:39+00:00,2022-11-15 15:17:39+00:00,,430,Viền bọc két 3.6cm
1402,Mút 2mm 18C Black Ariaprene Lazer Cut TLDHB007 / ATF017-P,1668500259-QR-BTP-1402,453.000000,2022-11-15 15:17:39+00:00,2022-11-15 15:17:39+00:00,,430,Mút két
1403,Đai EMK-1R 4 đường 3.5cm Black (19-4006 TCX) úp mí lót 2 lớp giấy 80G Black,1668500259-QR-BTP-1403,291.000000,2022-11-15 15:17:39+00:00,2022-11-15 15:17:39+00:00,,430,Đai
1404,Viền 2.8cm Kate Black,1668500259-QR-BTP-1404,495.000000,2022-11-15 15:17:39+00:00,2022-11-15 15:17:39+00:00,,430,Viền trong nón
1405,Dây size felt 7mm Black,1668500259-QR-BTP-1405,291.000000,2022-11-15 15:17:39+00:00,2022-11-15 15:17:40+00:00,,430,Dây size
1406,"Lược két, viền bọc két",1668500297-QR-BTP-1406,453.000000,2022-11-15 15:18:17+00:00,2022-11-15 15:18:17+00:00,,431,Két thành phẩm
1407,Tất cả BTP của đơn hàng,1668500343-QR-BTP-1407,453.000000,2022-11-15 15:19:03+00:00,2022-11-15 15:19:03+00:00,,432,All BTP
1409,Tất cả BTP của đơn hàng,1668500570-QR-BTP-1409,1003.000000,2022-11-15 15:22:50+00:00,2022-11-15 15:22:50+00:00,,434,All BTP
1410,"Lược két, quay két, viền bọc két",1668500590-QR-BTP-1410,1003.000000,2022-11-15 15:23:10+00:00,2022-11-15 15:23:10+00:00,,433,Két thành phẩm
1411,Vải 100% Recyled Polyester HW-1R Black (19-4006 TCX) ép lưới màn 28G Black,1668500812-QR-BTP-1411,1253.000000,2022-11-15 15:26:52+00:00,2022-11-15 15:26:52+00:00,,435,"Mặt, Band"
1412,Vải 94% Recyled Polyester / 6% Polyester IMK-1R Black (19-4006 TCX),1668500812-QR-BTP-1412,1253.000000,2022-11-15 15:26:52+00:00,2022-11-15 15:26:52+00:00,,435,"Hông trên, Đỉnh"
1413,Vải 100% Recyled Polyester HW-1R Black (19-4006 TCX),1668500813-QR-BTP-1413,1253.000000,2022-11-15 15:26:52+00:00,2022-11-15 15:26:53+00:00,,435,Đuôi
1414,Vải 100% Recyled Polyester HW-1R Black (19-4006 TCX) ép lưới màn 80G Black,1668500813-QR-BTP-1414,1253.000000,2022-11-15 15:26:53+00:00,2022-11-15 15:26:53+00:00,,435,Két trên
1415,Vải 94% Recyled Polyester / 6% Polyester IMK-1R Black (19-4006 TCX) ép lưới màn 80G Black,1668500813-QR-BTP-1415,1253.000000,2022-11-15 15:26:53+00:00,2022-11-15 15:26:53+00:00,,435,Két dưới
1416,Viền 3.6cm HW-1R Black (TCX 19-4006) ép lưới màn 80G Black,1668500813-QR-BTP-1416,645.000000,2022-11-15 15:26:53+00:00,2022-11-15 15:26:53+00:00,,435,Viền bọc két 3.6cm
1417,Mút cứng 75C +/- 3 EVA qui cách 800x1900x2.5mm - Black,1668500813-QR-BTP-1417,1253.000000,2022-11-15 15:26:53+00:00,2022-11-15 15:26:53+00:00,,435,Mút két
1418,Đai IMK-1R 4 đường 3.5cm Black (19-4006 TCX) úp mí lót 2 lớp giấy 80G Black,1668500813-QR-BTP-1418,774.000000,2022-11-15 15:26:53+00:00,2022-11-15 15:26:53+00:00,,435,Đai
1419,Viền 2.8cm Kate Black,1668500813-QR-BTP-1419,2323.000000,2022-11-15 15:26:53+00:00,2022-11-15 15:26:54+00:00,,435,Viền trong nón
1420,Dây size felt 7mm Black,1668500814-QR-BTP-1420,774.000000,2022-11-15 15:26:54+00:00,2022-11-15 15:26:54+00:00,,435,Dây size
1421,"Lược két, quay két, viền bọc két",1668500873-QR-BTP-1421,1253.000000,2022-11-15 15:27:53+00:00,2022-11-15 15:27:53+00:00,,436,Két thành phẩm
1422,Tất cả BTP của đơn hàng,1668500924-QR-BTP-1422,1253.000000,2022-11-15 15:28:44+00:00,2022-11-15 15:28:45+00:00,,437,All BTP
1423,Vải 100% Recyled Polyester HW-1R Burgundy (19-1652 TCX) ép lưới màn 28G Black,1668501143-QR-BTP-1423,803.000000,2022-11-15 15:32:23+00:00,2022-11-15 15:32:23+00:00,,438,"Mặt, Band"
1424,Vải 94% Recyled Polyester / 6% Polyester IMK-1R Red (19-1664 TCX),1668501143-QR-BTP-1424,803.000000,2022-11-15 15:32:23+00:00,2022-11-15 15:32:24+00:00,,438,"Hông trên, Đỉnh"
1425,Vải 100% Recyled Polyester HW-1R Burgundy (19-1652 TCX),1668501144-QR-BTP-1425,803.000000,2022-11-15 15:32:24+00:00,2022-11-15 15:32:24+00:00,,438,Đuôi
1426,Vải 100% Recyled Polyester HW-1R Burgundy (19-1652 TCX) ép lưới màn 80G black,1668501144-QR-BTP-1426,803.000000,2022-11-15 15:32:24+00:00,2022-11-15 15:32:24+00:00,,438,Két trên
1427,Vải 94% Recyled Polyester / 6% Polyester IMK-1R Red (19-1664 TCX) ép lưới màn 80G Black,1668501144-QR-BTP-1427,803.000000,2022-11-15 15:32:24+00:00,2022-11-15 15:32:24+00:00,,438,Két dưới
1428,Viền 3.6cm HW-1R Burgundy (19-1652 TCX) ép lưới màn 80G Black,1668501144-QR-BTP-1428,442.000000,2022-11-15 15:32:24+00:00,2022-11-15 15:32:24+00:00,,438,Viền bọc két 3.6cm
1429,Mút cứng 75C +/- 3 EVA qui cách 800x1900x2.5mm - Black,1668501144-QR-BTP-1429,803.000000,2022-11-15 15:32:24+00:00,2022-11-15 15:32:24+00:00,,438,Mút két
1430,Đai IMK-1R 4 đường 3.5cm Red (19-1664 TCX) úp mí lót 2 lớp giấy 80G Black,1668501144-QR-BTP-1430,530.000000,2022-11-15 15:32:24+00:00,2022-11-15 15:32:25+00:00,,438,Đai
1431,Viền 2.8cm Kate Black,1668501145-QR-BTP-1431,1556.000000,2022-11-15 15:32:25+00:00,2022-11-15 15:32:25+00:00,,438,Viền trong nón
1432,Dây size felt 7mm Black,1668501145-QR-BTP-1432,496.000000,2022-11-15 15:32:25+00:00,2022-11-15 15:32:25+00:00,,438,Dây size
1433,"Lược két, quay két, viền bọc két",1668501204-QR-BTP-1433,803.000000,2022-11-15 15:33:24+00:00,2022-11-15 15:33:24+00:00,,439,Két thành phẩm
1434,Tất cả BTP của đơn hàng,1668501249-QR-BTP-1434,803.000000,2022-11-15 15:34:09+00:00,2022-11-15 15:34:09+00:00,,440,All BTP
1435,Vải 100% PA LW-1R Ochre (17-1128 TCX) ép lưới màn 28G Black,1668501333-QR-BTP-1435,703.000000,2022-11-15 15:35:33+00:00,2022-11-15 15:35:33+00:00,,410,"Mặt, Band"
1436,Vải Carbon FEZ Recycled 3JE220 EMK-1R White in sub,1668501333-QR-BTP-1436,703.000000,2022-11-15 15:35:33+00:00,2022-11-15 15:35:33+00:00,,410,"Hông trên, Đỉnh"
1437,Vải 100% PA LW-1R Ochre (17-1128 TCX) ép lưới màn 80G Black,1668501333-QR-BTP-1437,703.000000,2022-11-15 15:35:33+00:00,2022-11-15 15:35:33+00:00,,410,Két trên
1438,Vải 94% Recyled Polyester / 6% Polyester IMK-1R Ochre (17-1128 TCX) ép lưới 80G,1668501333-QR-BTP-1438,703.000000,2022-11-15 15:35:33+00:00,2022-11-15 15:35:33+00:00,,410,Két dưới
1439,Viền 3.6cm PA LW-1R Ochre (17-1128 TCX) ép lưới màn 80G Black,1668501333-QR-BTP-1439,387.000000,2022-11-15 15:35:33+00:00,2022-11-15 15:35:34+00:00,,410,Viền bọc két 3.6cm
1440,Mút cứng 75C +/- 3 EVA qui cách 800x1900x2.5mm - Black,1668501334-QR-BTP-1440,703.000000,2022-11-15 15:35:34+00:00,2022-11-15 15:35:34+00:00,,410,Mút két
1441,Đai IMK-1R 4 đường 3.5cm Ochre (17-1128 TCX) úp mí lót 2 lớp giấy 80G White,1668501334-QR-BTP-1441,464.000000,2022-11-15 15:35:34+00:00,2022-11-15 15:35:34+00:00,,410,Đai
1442,Viền 2.8cm Kate Black,1668501334-QR-BTP-1442,1425.000000,2022-11-15 15:35:34+00:00,2022-11-15 15:35:34+00:00,,410,Viền trong nón
1443,Dây size felt 7mm Black,1668501334-QR-BTP-1443,434.000000,2022-11-15 15:35:34+00:00,2022-11-15 15:35:34+00:00,,410,Dây size
1444,"Lược két, quay két, viền bộc két",1668501375-QR-BTP-1444,703.000000,2022-11-15 15:36:15+00:00,2022-11-15 15:36:15+00:00,,411,Két thành phẩm
1445,Ráp band với hông trái bỏ thêu,1668501375-QR-BTP-1445,703.000000,2022-11-15 15:36:15+00:00,2022-11-15 15:36:15+00:00,,411,Band ráp hông trái
1446,Band Hông trái,1668501388-QR-BTP-1446,703.000000,2022-11-15 15:36:28+00:00,2022-11-15 15:36:28+00:00,,412,Band hông trái thêu
1447,Tất cả BTP của đơn hàng,1668501401-QR-BTP-1447,703.000000,2022-11-15 15:36:41+00:00,2022-11-15 15:36:41+00:00,,413,All BTP
1448,Vải 100% PA LW-1R-99-Silver Black ép lưới màn 28G Black,1668501471-QR-BTP-1448,703.000000,2022-11-15 15:37:51+00:00,2022-11-15 15:37:51+00:00,,414,"Mặt, Band"
1449,Vải Carbon FEZ Recycled 3JE220 EMK-1R Black (19-4006 TCX),1668501471-QR-BTP-1449,703.000000,2022-11-15 15:37:51+00:00,2022-11-15 15:37:51+00:00,,414,"Hông trên, Đỉnh"
1450,Vải 100% PA LW-1R-99-Silver Black ép lưới màn 80G Black,1668501471-QR-BTP-1450,703.000000,2022-11-15 15:37:51+00:00,2022-11-15 15:37:51+00:00,,414,Két trên
1451,Vải 94% Recyled Polyester / 6% Polyester IMK-1R Black (19-4006 TCX) ép lưới màn 80G Black,1668501471-QR-BTP-1451,703.000000,2022-11-15 15:37:51+00:00,2022-11-15 15:37:51+00:00,,414,Két dưới
1452,Viền 3.6cm PA LW-1R-99-Silver Black ép lưới màn 80G Black,1668501471-QR-BTP-1452,387.000000,2022-11-15 15:37:51+00:00,2022-11-15 15:37:52+00:00,,414,Viền bọc két 3.6cm
1453,Mút cứng 75C +/- 3 EVA qui cách 800x1900x2.5mm - Black,1668501472-QR-BTP-1453,703.000000,2022-11-15 15:37:52+00:00,2022-11-15 15:37:52+00:00,,414,Mút két
1454,Đai IMK-1R 4 đường 3.5cm Black (19-4006 TCX) úp mí lót 2 lớp giấy 80G Black,1668501472-QR-BTP-1454,464.000000,2022-11-15 15:37:52+00:00,2022-11-15 15:37:52+00:00,,414,Đai
1455,Viền 2.8cm Kate Black,1668501472-QR-BTP-1455,1425.000000,2022-11-15 15:37:52+00:00,2022-11-15 15:37:52+00:00,,414,Viền trong nón
1456,Dây size felt 7mm Black,1668501472-QR-BTP-1456,464.000000,2022-11-15 15:37:52+00:00,2022-11-15 15:37:52+00:00,,414,Dây size
1457,"Lược két, quay két, viền bộc két",1668501509-QR-BTP-1457,703.000000,2022-11-15 15:38:29+00:00,2022-11-15 15:38:29+00:00,,415,Két thành phẩm
1458,Ráp band với hông trái bỏ thêu,1668501509-QR-BTP-1458,703.000000,2022-11-15 15:38:29+00:00,2022-11-15 15:38:30+00:00,,415,Band ráp hông trái
1459,Band ráp hông trái,1668501524-QR-BTP-1459,703.000000,2022-11-15 15:38:44+00:00,2022-11-15 15:38:45+00:00,,416,Band ráp hông trái thêu
1460,Tất cả BTP của đơn hàng,1668501534-QR-BTP-1460,703.000000,2022-11-15 15:38:54+00:00,2022-11-15 15:38:54+00:00,,417,All BTP
1461,Vải 100% Recyled Polyester HW-1R White (11-0601 TCX) ép lưới màn 28G White,1668501773-QR-BTP-1461,1053.000000,2022-11-15 15:42:53+00:00,2022-11-15 15:42:54+00:00,,441,"Mặt, Band"
1462,Vải 100% Recyled Polyester HW-1R White (11-0601 TCX),1668501774-QR-BTP-1462,1053.000000,2022-11-15 15:42:54+00:00,2022-11-15 15:42:54+00:00,,441,"Hông trên, Đỉnh, Đuôi"
1463,Vải 100% Recyled Polyester HW-1R White (11-0601 TCX) ép lưới màn 80G White,1668501774-QR-BTP-1463,1053.000000,2022-11-15 15:42:54+00:00,2022-11-15 15:42:54+00:00,,441,Két trên
1464,Vải 94% Recyled Polyester / 6% Polyester IMK-1R White in sub ép lưới màn 80G White,1668501774-QR-BTP-1464,1053.000000,2022-11-15 15:42:54+00:00,2022-11-15 15:42:54+00:00,,441,Két dưới
1465,Viền 3.6cm HW-1R White (11-0601 TCX) ép lưới màn 80G White,1668501774-QR-BTP-1465,579.000000,2022-11-15 15:42:54+00:00,2022-11-15 15:42:54+00:00,,441,Viền bọc két 3.6cm
1466,Mút cứng 75C +/- 3 EVA qui cách 800x1900x2.5mm - White,1668501774-QR-BTP-1466,1053.000000,2022-11-15 15:42:54+00:00,2022-11-15 15:42:55+00:00,,441,Mút két
1467,Đai IMK-1R 4 đường 3.5cm White (11-0601 TCX) úp mí lót 2 lớp giấy 80G White,1668501775-QR-BTP-1467,651.000000,2022-11-15 15:42:55+00:00,2022-11-15 15:42:55+00:00,,441,Đai
1468,Viền 2.8cm Kate Black,1668501775-QR-BTP-1468,1952.000000,2022-11-15 15:42:55+00:00,2022-11-15 15:42:55+00:00,,441,Viền trong nón
1469,Dây size felt 7mm White,1668501775-QR-BTP-1469,651.000000,2022-11-15 15:42:55+00:00,2022-11-15 15:42:55+00:00,,441,Dây size
1473,Tất cả BTP của đơn hàng,1668501981-QR-BTP-1473,1053.000000,2022-11-15 15:46:21+00:00,2022-11-15 15:46:21+00:00,,443,All BTP
1474,"Lược két, quay két, viền bọc két",1668502116-QR-BTP-1474,803.000000,2022-11-15 15:48:36+00:00,2022-11-15 15:48:36+00:00,,444,Két thành phẩm
1475,Ráp band& hông trái ép logo,1668502116-QR-BTP-1475,803.000000,2022-11-15 15:48:36+00:00,2022-11-15 15:48:36+00:00,,444,Band ráp hông trái
1476,Ráp band& hông phải ép logo,1668502116-QR-BTP-1476,803.000000,2022-11-15 15:48:36+00:00,2022-11-15 15:48:36+00:00,,444,Band ráp hông phải
1477,Tất cả BTP của đơn hàng,1668502169-QR-BTP-1477,803.000000,2022-11-15 15:49:29+00:00,2022-11-15 15:49:30+00:00,,445,All BTP
1478,Vải 100% Recyled Polyester HW-1R White (11-0601 TCX) ép lưới màn 28G White,1668502343-QR-BTP-1478,703.000000,2022-11-15 15:52:23+00:00,2022-11-15 15:52:23+00:00,,446,"Mặt, Band"
1479,Vải 100% Recyled Polyester HW-1R White (11-0601 TCX),1668502343-QR-BTP-1479,703.000000,2022-11-15 15:52:23+00:00,2022-11-15 15:52:23+00:00,,446,"Hông trên, Đỉnh, Đuôi"
1480,Vải 100% Recyled Polyester HW-1R White (11-0601 TCX) ép lưới màn 80G White,1668502343-QR-BTP-1480,703.000000,2022-11-15 15:52:23+00:00,2022-11-15 15:52:24+00:00,,446,Két trên
1481,Vải 94% Recyled Polyester / 6% Polyester IMK-1R White in sub ép lưới màn 80G Black,1668502344-QR-BTP-1481,703.000000,2022-11-15 15:52:24+00:00,2022-11-15 15:52:24+00:00,,446,Két dưới
1482,Viền 3.6cm HW-1R White (11-0601 TCX) ép lưới màn 80G White,1668502344-QR-BTP-1482,369.000000,2022-11-15 15:52:24+00:00,2022-11-15 15:52:24+00:00,,446,Viền bọc két 3.6cm
1483,Mút vành 75C +/- 3 EVA qui cách 900x2000x2.5mm - White,1668502344-QR-BTP-1483,703.000000,2022-11-15 15:52:24+00:00,2022-11-15 15:52:25+00:00,,446,Mút két
1484,Đai IMK-1R 4 đường 3.5cm White (11-0601 TCX) úp mí lót 2 lớp giấy 80G White,1668502345-QR-BTP-1484,443.000000,2022-11-15 15:52:25+00:00,2022-11-15 15:52:25+00:00,,446,Đai
1485,Viền 2.8cm Kate Black,1668502345-QR-BTP-1485,1329.000000,2022-11-15 15:52:25+00:00,2022-11-15 15:52:25+00:00,,446,Viền trong nón
1486,Dây size felt 7mm White,1668502345-QR-BTP-1486,443.000000,2022-11-15 15:52:25+00:00,2022-11-15 15:52:25+00:00,,446,Dây size
1487,"Lược két, quay két, viền bọc két",1668502441-QR-BTP-1487,703.000000,2022-11-15 15:54:01+00:00,2022-11-15 15:54:01+00:00,,447,Két thành phẩm
1488,Ráp band& hông trái ép logo,1668502441-QR-BTP-1488,703.000000,2022-11-15 15:54:01+00:00,2022-11-15 15:54:01+00:00,,447,Ráp band& hông trái
1489,Ráp band& hông phải ép logo,1668502441-QR-BTP-1489,703.000000,2022-11-15 15:54:01+00:00,2022-11-15 15:54:02+00:00,,447,Ráp band& hông phải
1490,Tất cả BTP của đơn hàng,1668502498-QR-BTP-1490,703.000000,2022-11-15 15:54:58+00:00,2022-11-15 15:54:58+00:00,,448,All BTP
1491,"Lược két, quay két, viền bọc két",1668502598-QR-BTP-1491,653.000000,2022-11-15 15:56:38+00:00,2022-11-15 15:56:38+00:00,,449,Két thành phẩm
1492,Ráp band& hông trái ép logo,1668502598-QR-BTP-1492,653.000000,2022-11-15 15:56:38+00:00,2022-11-15 15:56:39+00:00,,449,Ráp band& hông trái
1493,Ráp band& hông phải ép logo,1668502599-QR-BTP-1493,653.000000,2022-11-15 15:56:39+00:00,2022-11-15 15:56:39+00:00,,449,Ráp band& hông phải
1494,Tất cả BTP của đơn hàng,1668502665-QR-BTP-1494,653.000000,2022-11-15 15:57:45+00:00,2022-11-15 15:57:45+00:00,,450,All BTP
1495,"Lược két, quay két, viền bộc két",1668502764-QR-BTP-1495,953.000000,2022-11-15 15:59:24+00:00,2022-11-15 15:59:24+00:00,,451,Két thành phẩm
1496,Ráp band& hông trái ép logo,1668502764-QR-BTP-1496,953.000000,2022-11-15 15:59:24+00:00,2022-11-15 15:59:24+00:00,,451,Ráp band& hông trái
1497,Ráp band& hông phải ép logo,1668502764-QR-BTP-1497,953.000000,2022-11-15 15:59:24+00:00,2022-11-15 15:59:24+00:00,,451,Ráp band& hông phải
1498,Tất cả BTP của đơn hàng,1668502808-QR-BTP-1498,953.000000,2022-11-15 16:00:08+00:00,2022-11-15 16:00:09+00:00,,452,All BTP
1499,Vải 100% Recyled Polyester HW-1R Steel Blue (19-4125 TCX) ép lưới màn 28G Black,1668502943-QR-BTP-1499,1003.000000,2022-11-15 16:02:23+00:00,2022-11-15 16:02:23+00:00,,418,"Mặt, Band"
1500,Vải Carbon FEZ Recycled 3JE220 EMK-1R White (11-0601 TCX),1668502943-QR-BTP-1500,1003.000000,2022-11-15 16:02:23+00:00,2022-11-15 16:02:24+00:00,,418,"Hông trên, Đỉnh"
1501,Vải 100% Recyled Polyester HW-1R Steel Blue (19-4125 TCX) ép lưới màn 80G Black,1668502944-QR-BTP-1501,1003.000000,2022-11-15 16:02:24+00:00,2022-11-15 16:02:24+00:00,,418,Két trên
1502,Vải Carbon FEZ Recycled 3JE220 EMK-1R White (11-0601 TCX) ép lưới màn 80G White,1668502944-QR-BTP-1502,1003.000000,2022-11-15 16:02:24+00:00,2022-11-15 16:02:24+00:00,,418,Két dưới
1503,Viền 3.6cm HW-1R Steel Blue (19-4125 TCX) ép lưới màn 80G Black,1668502944-QR-BTP-1503,552.000000,2022-11-15 16:02:24+00:00,2022-11-15 16:02:24+00:00,,418,Viền bọc két 3.6cm
1504,Mút cứng 75C +/- 3 EVA qui cách 800x1900x2.5mm - Black,1668502944-QR-BTP-1504,1003.000000,2022-11-15 16:02:24+00:00,2022-11-15 16:02:24+00:00,,418,Mút két
1505,Đai EMK-1R 4 đường 3.5cm Light Teal (18-4217 TCX) úp mí lót 2 lớp giấy 80G White,1668502944-QR-BTP-1505,662.000000,2022-11-15 16:02:24+00:00,2022-11-15 16:02:25+00:00,,418,Đai
1506,Viền 2.8cm Kate Black,1668502945-QR-BTP-1506,1944.000000,2022-11-15 16:02:25+00:00,2022-11-15 16:02:25+00:00,,418,Viền trong nón
