product_id,product_code,product_unit_id,purchase_order_quantity,purchase_order_id,is_complete,amount,vnd_exchange_rate,vnd_exchange
6058,9-CBX045-000-00-TL,10639,310.000000,33,0,220.000000,0.0,0.0
6070,9-CBX057-000-00-TL,10619,610.000000,33,0,220.000000,0.0,0.0
6093,9-CSA016-000-IN-TL,10563,700.000000,1372,1,350.000000,0.0,0.0
6098,9-CSA021-000-IN-TL,10572,150.000000,1372,1,350.000000,0.0,0.0
6099,9-CSA022-000-IN-TL,10574,260.000000,1372,1,350.000000,0.0,0.0
6106,9-CSA029-000-IN-TL,10479,1860.000000,1372,1,350.000000,0.0,0.0
6108,9-CSA031-000-IN-TL,10477,200.000000,1372,1,350.000000,0.0,0.0
6109,9-CSA032-000-IN-TL,10476,550.000000,1372,1,350.000000,0.0,0.0
6117,9-CSA040-000-IN-TL,10468,130.000000,1372,1,350.000000,0.0,0.0
6119,9-CSA042-000-IN-TL,10466,130.000000,1372,1,350.000000,0.0,0.0
6121,9-CSA044-000-IN-TL,10464,850.000000,1372,1,350.000000,0.0,0.0
6121,9-CSA044-000-IN-TL,10464,2520.000000,143,1,350.000000,0.0,0.0
6121,9-CSA044-000-IN-TL,10464,850.000000,1730,1,350.000000,0.0,0.0
6123,9-CSA046-000-IN-TL,10462,500.000000,1372,1,350.000000,0.0,0.0
6125,9-CSA048-000-IN-TL,10460,2800.000000,1372,1,350.000000,0.0,0.0
6131,9-CSA054-000-IN-NG,10454,20600.000000,1160,1,0.000000,0.0,0.0
6133,9-CSA056-000-IN-NG,10548,24100.000000,1160,1,0.000000,0.0,0.0
6134,9-CSA057-000-IN-NG,9029,6500.000000,1160,1,0.000000,0.0,0.0
6134,9-CSA057-000-IN-NG,9029,4500.000000,138,1,0.000000,0.0,0.0
6139,9-CSA062-000-IN-SA,10488,106.000000,1503,1,0.000000,0.0,0.0
6140,9-CSA063-000-IN-SA,10487,220.000000,1503,1,0.000000,0.0,0.0
6142,9-CSA065-000-IN-SA,10485,1760.000000,1503,1,0.000000,0.0,0.0
6143,9-CSA066-000-IN-SA,10484,4754.000000,1503,1,0.000000,0.0,0.0
6145,9-CSA068-000-IN-SA,10507,432.000000,1503,1,0.000000,0.0,0.0
6148,9-CSA071-000-IN-NG,10062,5000.000000,1160,1,0.000000,0.0,0.0
6148,9-CSA071-000-IN-NG,10062,16950.000000,138,1,0.000000,0.0,0.0
6149,9-CSA072-000-IN-NG,10542,4050.000000,1160,1,0.000000,0.0,0.0
6150,9-CSA073-000-IN-NG,10544,4300.000000,1160,1,0.000000,0.0,0.0
6152,9-CSA075-000-IN-TL,10504,4700.000000,1372,1,350.000000,0.0,0.0
6157,9-CSA080-000-IN-TL,10497,100.000000,1372,1,350.000000,0.0,0.0
6160,9-CSA083-000-IN-TL,10494,110.000000,1372,1,350.000000,0.0,0.0
6164,9-CSA087-000-IN-TL,10515,410.000000,1372,1,350.000000,0.0,0.0
6166,9-CSA089-000-IN-TL,10513,220.000000,1372,1,350.000000,0.0,0.0
6168,9-CSA091-000-IN-TL,10511,150.000000,1372,1,350.000000,0.0,0.0
6169,9-CSA092-000-IN-TL,10510,500.000000,1372,1,350.000000,0.0,0.0
6170,9-CSA093-000-IN-TL,10509,260.000000,1372,1,350.000000,0.0,0.0
6171,9-CSA094-000-IN-TL,10518,200.000000,1372,1,350.000000,0.0,0.0
6172,9-CSA095-000-IN-TL,10519,210.000000,1372,1,350.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,3780.000000,1640,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,1080.000000,1743,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,1320.000000,274,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,4740.000000,677,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,720.000000,319,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,720.000000,497,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,1620.000000,1695,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,6000.000000,649,0,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,2900.000000,152,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,1980.000000,538,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,540.000000,362,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,3060.000000,1480,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,1620.000000,1191,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,2340.000000,821,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,1260.000000,203,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,1800.000000,624,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,1450.000000,775,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,2678.000000,1098,1,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,4930.000000,799,0,0.000000,0.0,0.0
6185,8-GF0007-000-CS-GF,9250,3300.000000,431,0,0.000000,0.0,0.0
6186,8-GF0008-000-CS-GF,6186,320.000000,649,1,0.000000,0.0,0.0
6187,7-CMCUOC-WHI-00-AK,11426,5.000000,1487,1,40000.000000,0.0,0.0
6187,7-CMCUOC-WHI-00-AK,11426,6.000000,454,1,40000.000000,0.0,0.0
6187,7-CMCUOC-WHI-00-AK,11426,10.000000,1397,1,40000.000000,0.0,0.0
6187,7-CMCUOC-WHI-00-AK,11426,10.000000,833,1,40000.000000,0.0,0.0
6188,7-CM4178-MSD-50-PP,9747,6.000000,91,1,59371.000000,0.0,0.0
6188,7-CM4178-MSD-50-PP,9747,3.000000,289,1,59371.000000,0.0,0.0
6188,7-CM4178-MSD-50-PP,9747,5.000000,566,1,59371.000000,0.0,0.0
6188,7-CM4178-MSD-50-PP,9747,5.000000,504,1,59371.000000,0.0,0.0
6189,7-CM8109-STO-50-PP,9746,10.000000,837,1,59371.000000,0.0,0.0
6189,7-CM8109-STO-50-PP,9746,16.000000,841,1,59371.000000,0.0,0.0
6189,7-CM8109-STO-50-PP,9746,10.000000,221,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,4.000000,701,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,30.000000,238,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,5.000000,169,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,2.000000,698,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,3.000000,1306,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,6.000000,925,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,5.000000,1670,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,5.000000,876,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,1.000000,1151,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,8.000000,1183,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,3.000000,1319,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,7.000000,967,1,59371.000000,0.0,0.0
6190,7-CM8357-BGE-50-PP,9745,8.000000,108,1,59371.000000,0.0,0.0
6194,9-KT2260-WHI-23-CY,6194,100.000000,1583,1,11970.000000,0.0,0.0
6195,9-1001NF-WHI-18-CB,10129,3000.000000,1015,1,67166.000000,0.0,0.0
6195,9-1001NF-WHI-18-CB,10129,13000.000000,51,1,61638.000000,0.0,0.0
6195,9-1001NF-WHI-18-CB,10129,2000.000000,1421,1,67166.000000,0.0,0.0
6195,9-1001NF-WHI-18-CB,10129,5000.000000,729,1,67166.000000,0.0,0.0
6196,9-1501ES-WHI-15-CB,10145,1200.000000,1671,1,37504.000000,0.0,0.0
6196,9-1501ES-WHI-15-CB,10145,10000.000000,729,1,37504.000000,0.0,0.0
6196,9-1501ES-WHI-15-CB,10145,800.000000,1015,1,37504.000000,0.0,0.0
6196,9-1501ES-WHI-15-CB,10145,2000.000000,51,1,34417.000000,0.0,0.0
6196,9-1501ES-WHI-15-CB,10145,190.000000,369,1,34417.000000,0.0,0.0
6197,9-1001ES-WHI-18-CB,9958,2000.000000,729,1,76172.000000,0.0,0.0
6197,9-1001ES-WHI-18-CB,9958,200.000000,136,1,69902.000000,0.0,0.0
6198,9-OG4318-000-02-DA,6198,1000.000000,1502,1,8180.000000,0.0,0.0
6198,9-OG4318-000-02-DA,6198,1000.000000,13,0,8180.000000,0.0,0.0
6198,9-OG4318-000-02-DA,6198,1000.000000,1776,0,8180.000000,0.0,0.0
6198,9-OG4318-000-02-DA,6198,1000.000000,317,1,8180.000000,0.0,0.0
6198,9-OG4318-000-02-DA,6198,1000.000000,557,1,8180.000000,0.0,0.0
6198,9-OG4318-000-02-DA,6198,1000.000000,1311,1,8180.000000,0.0,0.0
6199,9-GL350G-000-00-NA,9270,60000.000000,246,1,590.000000,0.0,0.0
6199,9-GL350G-000-00-NA,9270,36000.000000,1519,1,590.000000,0.0,0.0
6199,9-GL350G-000-00-NA,9270,36000.000000,1778,0,590.000000,0.0,0.0
6199,9-GL350G-000-00-NA,9270,30000.000000,1246,1,590.000000,0.0,0.0
6199,9-GL350G-000-00-NA,9270,60000.000000,363,1,590.000000,0.0,0.0
6199,9-GL350G-000-00-NA,9270,20000.000000,768,1,590.000000,0.0,0.0
6200,9-GL500G-000-00-NA,6200,20000.000000,768,1,810.000000,0.0,0.0
6200,9-GL500G-000-00-NA,6200,20000.000000,246,1,810.000000,0.0,0.0
6200,9-GL500G-000-00-NA,6200,15000.000000,1519,1,810.000000,0.0,0.0
6200,9-GL500G-000-00-NA,6200,10000.000000,1778,0,810.000000,0.0,0.0
6200,9-GL500G-000-00-NA,6200,20000.000000,363,1,810.000000,0.0,0.0
6203,9-CCDCSX-069-00-AK,6203,5.000000,1479,1,50000.000000,0.0,0.0
6203,9-CCDCSX-069-00-AK,6203,10.000000,600,1,50000.000000,0.0,0.0
6203,9-CCDCSX-069-00-AK,6203,10.000000,1235,1,50000.000000,0.0,0.0
6204,9-CCDCSX-015-00-AK,6204,200.000000,620,1,3000.000000,0.0,0.0
6205,9-CCDCSX-145-00-AK,6205,20.000000,1744,1,220000.000000,0.0,0.0
6205,9-CCDCSX-145-00-AK,6205,1.000000,906,1,220000.000000,0.0,0.0
6205,9-CCDCSX-145-00-AK,6205,10.000000,1104,1,220000.000000,0.0,0.0
6205,9-CCDCSX-145-00-AK,6205,30.000000,670,1,220000.000000,0.0,0.0
6206,9-CCDCSX-049-00-AK,6206,10.000000,1633,1,55000.000000,0.0,0.0
6206,9-CCDCSX-049-00-AK,6206,20.000000,592,1,55000.000000,0.0,0.0
6206,9-CCDCSX-049-00-AK,6206,20.000000,184,1,55000.000000,0.0,0.0
6206,9-CCDCSX-049-00-AK,6206,20.000000,1104,1,55000.000000,0.0,0.0
6207,9-CCDCSX-034-00-AK,6207,5.000000,1104,1,50000.000000,0.0,0.0
6207,9-CCDCSX-034-00-AK,6207,10.000000,1633,1,180000.000000,0.0,0.0
6207,9-CCDCSX-034-00-AK,6207,10.000000,1279,1,180000.000000,0.0,0.0
6207,9-CCDCSX-034-00-AK,6207,5.000000,592,1,50000.000000,0.0,0.0
6209,9-CCDCSX-045-00-AK,6209,5.000000,975,1,50000.000000,0.0,0.0
6209,9-CCDCSX-045-00-AK,6209,1.000000,828,1,50000.000000,0.0,0.0
6209,9-CCDCSX-045-00-AK,6209,5.000000,496,1,50000.000000,0.0,0.0
6209,9-CCDCSX-045-00-AK,6209,10.000000,1487,1,50000.000000,0.0,0.0
6210,9-CCDCSX-074-00-AK,6210,30.000000,1796,0,5000.000000,0.0,0.0
6210,9-CCDCSX-074-00-AK,6210,50.000000,1279,1,5000.000000,0.0,0.0
6210,9-CCDCSX-074-00-AK,6210,50.000000,592,1,5000.000000,0.0,0.0
6210,9-CCDCSX-074-00-AK,6210,20.000000,1014,1,5000.000000,0.0,0.0
6210,9-CCDCSX-074-00-AK,6210,20.000000,906,1,5000.000000,0.0,0.0
6213,9-CCDCSX-140-00-AK,6213,20.000000,1476,1,550000.000000,0.0,0.0
6213,9-CCDCSX-140-00-AK,6213,30.000000,237,1,450000.000000,0.0,0.0
6213,9-CCDCSX-140-00-AK,6213,30.000000,778,1,500000.000000,0.0,0.0
6213,9-CCDCSX-140-00-AK,6213,10.000000,1548,1,550000.000000,0.0,0.0
6213,9-CCDCSX-140-00-AK,6213,30.000000,1040,1,550000.000000,0.0,0.0
6217,9-CCDCSX-059-00-AK,8629,300.000000,670,1,1800.000000,0.0,0.0
6217,9-CCDCSX-059-00-AK,8629,500.000000,1296,1,1800.000000,0.0,0.0
6217,9-CCDCSX-059-00-AK,8629,300.000000,619,1,1673.000000,0.0,0.0
6217,9-CCDCSX-059-00-AK,8629,500.000000,1093,1,1800.000000,0.0,0.0
6217,9-CCDCSX-059-00-AK,8629,200.000000,226,1,3541.000000,0.0,0.0
6218,9-CCDCSX-027-00-AK,6218,20.000000,1235,1,55000.000000,0.0,0.0
6218,9-CCDCSX-027-00-AK,6218,20.000000,385,1,55000.000000,0.0,0.0
6225,9-CCDCSX-026-00-AK,6225,50.000000,1796,0,65000.000000,0.0,0.0
6226,9-CCDCSX-150-00-AK,6226,20.000000,1035,1,450000.000000,0.0,0.0
6226,9-CCDCSX-150-00-AK,6226,5.000000,1296,1,450000.000000,0.0,0.0
6235,9-CCDCSX-151-00-AK,6235,200.000000,1479,1,8000.000000,0.0,0.0
6235,9-CCDCSX-151-00-AK,6235,20.000000,1288,1,8000.000000,0.0,0.0
6235,9-CCDCSX-151-00-AK,6235,190.000000,142,0,8000.000000,0.0,0.0
6235,9-CCDCSX-151-00-AK,6235,10.000000,124,1,15000.000000,0.0,0.0
6235,9-CCDCSX-151-00-AK,6235,25.000000,670,1,8000.000000,0.0,0.0
6235,9-CCDCSX-151-00-AK,6235,200.000000,1738,1,8000.000000,0.0,0.0
6235,9-CCDCSX-151-00-AK,6235,300.000000,843,0,8000.000000,0.0,0.0
6237,9-CCDCSX-089-00-AK,6237,20.000000,1487,1,10000.000000,0.0,0.0
6237,9-CCDCSX-089-00-AK,6237,20.000000,975,1,10000.000000,0.0,0.0
6245,9-CCDCSX-208-00-AK,8377,200.000000,55,1,1673.000000,0.0,0.0
6245,9-CCDCSX-208-00-AK,8377,200.000000,1478,1,1673.000000,0.0,0.0
6245,9-CCDCSX-208-00-AK,8377,300.000000,1035,1,1673.000000,0.0,0.0
6248,9-CCDCSX-063-00-AK,8580,500.000000,1296,1,1800.000000,0.0,0.0
6248,9-CCDCSX-063-00-AK,8580,300.000000,670,1,1800.000000,0.0,0.0
6248,9-CCDCSX-063-00-AK,8580,200.000000,897,1,1800.000000,0.0,0.0
6248,9-CCDCSX-063-00-AK,8580,400.000000,1738,1,2680.000000,0.0,0.0
6248,9-CCDCSX-063-00-AK,8580,300.000000,619,1,3382.000000,0.0,0.0
6248,9-CCDCSX-063-00-AK,8580,200.000000,466,1,3382.000000,0.0,0.0
6248,9-CCDCSX-063-00-AK,8580,400.000000,1478,1,2680.000000,0.0,0.0
6248,9-CCDCSX-063-00-AK,8580,200.000000,184,1,3382.000000,0.0,0.0
6254,9-CCDCSX-003-00-AK,6254,500.000000,862,1,1673.000000,0.0,0.0
6254,9-CCDCSX-003-00-AK,6254,500.000000,344,1,1673.000000,0.0,0.0
6254,9-CCDCSX-003-00-AK,6254,500.000000,1689,1,1673.000000,0.0,0.0
6254,9-CCDCSX-003-00-AK,6254,500.000000,1296,1,1673.000000,0.0,0.0
6255,9-CCDCSX-004-00-AK,6255,300.000000,1689,1,1673.000000,0.0,0.0
6255,9-CCDCSX-004-00-AK,6255,300.000000,862,1,1673.000000,0.0,0.0
6255,9-CCDCSX-004-00-AK,6255,500.000000,1296,1,1673.000000,0.0,0.0
6256,9-CCDCSX-005-00-AK,6256,200.000000,344,1,1673.000000,0.0,0.0
6256,9-CCDCSX-005-00-AK,6256,500.000000,1689,1,1673.000000,0.0,0.0
6256,9-CCDCSX-005-00-AK,6256,200.000000,862,1,1673.000000,0.0,0.0
6257,9-CCDCSX-006-00-AK,6257,300.000000,619,1,3382.000000,0.0,0.0
6257,9-CCDCSX-006-00-AK,6257,200.000000,1478,1,2680.000000,0.0,0.0
6257,9-CCDCSX-006-00-AK,6257,200.000000,466,1,3382.000000,0.0,0.0
6258,9-CCDCSX-007-00-AK,6258,400.000000,1014,1,1800.000000,0.0,0.0
6258,9-CCDCSX-007-00-AK,6258,300.000000,619,1,1673.000000,0.0,0.0
6258,9-CCDCSX-007-00-AK,6258,500.000000,843,1,1800.000000,0.0,0.0
6258,9-CCDCSX-007-00-AK,6258,200.000000,466,1,1673.000000,0.0,0.0
6258,9-CCDCSX-007-00-AK,6258,300.000000,670,1,1800.000000,0.0,0.0
6258,9-CCDCSX-007-00-AK,6258,400.000000,1296,1,1800.000000,0.0,0.0
6258,9-CCDCSX-007-00-AK,6258,500.000000,1762,1,1800.000000,0.0,0.0
6258,9-CCDCSX-007-00-AK,6258,200.000000,55,1,1673.000000,0.0,0.0
6258,9-CCDCSX-007-00-AK,6258,200.000000,330,1,1673.000000,0.0,0.0
6258,9-CCDCSX-007-00-AK,6258,200.000000,184,1,1673.000000,0.0,0.0
6259,9-CCDCSX-008-00-AK,6259,200.000000,184,1,3382.000000,0.0,0.0
6259,9-CCDCSX-008-00-AK,6259,200.000000,330,1,3382.000000,0.0,0.0
6259,9-CCDCSX-008-00-AK,6259,300.000000,619,1,3382.000000,0.0,0.0
6259,9-CCDCSX-008-00-AK,6259,500.000000,843,1,1800.000000,0.0,0.0
6259,9-CCDCSX-008-00-AK,6259,400.000000,1738,1,1800.000000,0.0,0.0
6259,9-CCDCSX-008-00-AK,6259,200.000000,466,1,3382.000000,0.0,0.0
6259,9-CCDCSX-008-00-AK,6259,500.000000,798,1,1800.000000,0.0,0.0
6259,9-CCDCSX-008-00-AK,6259,300.000000,670,1,1800.000000,0.0,0.0
6259,9-CCDCSX-008-00-AK,6259,200.000000,124,1,3382.000000,0.0,0.0
6261,9-CCDCSX-010-00-AK,6261,1.000000,682,1,5000000.000000,0.0,0.0
6274,9-CCDCSX-029-00-AK,6274,3.000000,645,1,25000.000000,0.0,0.0
6275,9-CCDCSX-031-00-AK,6275,1.000000,1487,1,150000.000000,0.0,0.0
6275,9-CCDCSX-031-00-AK,6275,2.000000,385,1,150000.000000,0.0,0.0
6290,9-CCDCSX-058-00-AK,6290,50.000000,1035,1,150000.000000,0.0,0.0
6290,9-CCDCSX-058-00-AK,6290,12.000000,385,1,150000.000000,0.0,0.0
6296,9-CCDCSX-064-00-AK,8378,500.000000,1478,1,1673.000000,0.0,0.0
6296,9-CCDCSX-064-00-AK,8378,200.000000,184,1,1673.000000,0.0,0.0
6296,9-CCDCSX-064-00-AK,8378,300.000000,619,1,1673.000000,0.0,0.0
6296,9-CCDCSX-064-00-AK,8378,500.000000,1093,1,1800.000000,0.0,0.0
6296,9-CCDCSX-064-00-AK,8378,300.000000,670,1,1800.000000,0.0,0.0
6296,9-CCDCSX-064-00-AK,8378,200.000000,55,1,1673.000000,0.0,0.0
6296,9-CCDCSX-064-00-AK,8378,200.000000,466,1,1673.000000,0.0,0.0
6297,9-CCDCSX-065-00-AK,6297,200.000000,330,1,4571.000000,0.0,0.0
6300,9-CCDCSX-092-00-AK,6300,2.000000,330,1,450000.000000,0.0,0.0
6300,9-CCDCSX-092-00-AK,6300,1.000000,1,0,450000.000000,0.0,0.0
6300,9-CCDCSX-092-00-AK,6300,2.000000,802,1,450000.000000,0.0,0.0
6303,9-CCDCVP-007-00-AK,6303,12.000000,1288,1,220000.000000,0.0,0.0
6305,9-CCDCSX-096-00-AK,6305,5.000000,592,1,20000.000000,0.0,0.0
6306,9-CCDCSX-097-00-AK,6306,30.000000,660,1,15000.000000,0.0,0.0
6306,9-CCDCSX-097-00-AK,6306,30.000000,1487,1,15000.000000,0.0,0.0
6322,9-CCDCSX-111-00-AK,6322,10.000000,1040,1,95000.000000,0.0,0.0
6323,9-CCDCSX-112-00-AK,6323,10.000000,184,1,5000.000000,0.0,0.0
6324,9-CCDCSX-113-00-AK,6324,10.000000,1633,1,5000.000000,0.0,0.0
6324,9-CCDCSX-113-00-AK,6324,10.000000,184,1,5000.000000,0.0,0.0
6331,9-CCDCSX-120-00-AK,6331,5.000000,1154,0,15000.000000,0.0,0.0
6342,9-CCDCSX-133-00-AK,6342,200.000000,1355,1,3800.000000,0.0,0.0
6342,9-CCDCSX-133-00-AK,6342,50.000000,1296,1,3800.000000,0.0,0.0
6343,9-CCDCSX-134-00-AK,6343,10.000000,906,1,10000.000000,0.0,0.0
6344,9-CCDCSX-135-02-AK,6344,20.000000,670,1,10000.000000,0.0,0.0
6345,9-CCDCSX-136-05-AK,6345,20.000000,670,1,25000.000000,0.0,0.0
6347,9-CCDCSX-138-00-AK,6347,20.000000,620,1,15000.000000,0.0,0.0
6352,9-CCDCSX-155-00-AK,6352,5.000000,1387,1,265000.000000,0.0,0.0
6352,9-CCDCSX-155-00-AK,6352,6.000000,385,1,265000.000000,0.0,0.0
6356,9-CCDCSX-173-00-AK,6356,400.000000,1014,1,3800.000000,0.0,0.0
6356,9-CCDCSX-173-00-AK,6356,100.000000,1355,1,3800.000000,0.0,0.0
6356,9-CCDCSX-173-00-AK,6356,100.000000,1296,1,3800.000000,0.0,0.0
6368,9-CCDCSX-012-00-AK,6368,200.000000,1387,1,3382.000000,0.0,0.0
6368,9-CCDCSX-012-00-AK,6368,200.000000,55,1,3451.000000,0.0,0.0
6368,9-CCDCSX-012-00-AK,6368,400.000000,1478,1,3451.000000,0.0,0.0
6368,9-CCDCSX-012-00-AK,6368,200.000000,330,1,3382.000000,0.0,0.0
6369,9-CCDCSX-013-00-AK,6369,300.000000,619,1,3382.000000,0.0,0.0
6369,9-CCDCSX-013-00-AK,6369,200.000000,466,1,3382.000000,0.0,0.0
6369,9-CCDCSX-013-00-AK,6369,200.000000,124,1,3382.000000,0.0,0.0
6369,9-CCDCSX-013-00-AK,6369,300.000000,1478,1,3451.000000,0.0,0.0
6369,9-CCDCSX-013-00-AK,6369,300.000000,1014,1,3382.000000,0.0,0.0
6371,9-CCDCSX-194-00-AK,6371,200.000000,862,1,1673.000000,0.0,0.0
6384,9-CCDCSX-512-00-AK,6384,200.000000,466,1,5541.000000,0.0,0.0
6384,9-CCDCSX-512-00-AK,6384,300.000000,619,1,3541.000000,0.0,0.0
6385,9-CCDCSX-313-00-AK,6385,300.000000,1014,1,3541.000000,0.0,0.0
6385,9-CCDCSX-313-00-AK,6385,300.000000,619,1,3541.000000,0.0,0.0
6386,9-CCDCSX-235-03-AK,6386,20.000000,670,1,15000.000000,0.0,0.0
6387,9-CCDCSX-254-00-SM,6387,40.000000,734,1,90000.000000,0.0,0.0
6387,9-CCDCSX-254-00-SM,6387,60.000000,1477,1,90000.000000,0.0,0.0
6401,9-CCDCVP-016-00-AK,6401,1.000000,437,1,6500000.000000,0.0,0.0
6406,9-CCDCSX-172-00-AK,6406,20.000000,798,1,15000.000000,0.0,0.0
6407,9-CCDCSX-174-00-AK,6407,1.000000,670,1,450000.000000,0.0,0.0
6407,9-CCDCSX-174-00-AK,6407,12.000000,843,0,350000.000000,0.0,0.0
6407,9-CCDCSX-174-00-AK,6407,10.000000,1796,0,350000.000000,0.0,0.0
6407,9-CCDCSX-174-00-AK,6407,10.000000,1066,1,350000.000000,0.0,0.0
6407,9-CCDCSX-174-00-AK,6407,5.000000,1633,1,350000.000000,0.0,0.0
6408,9-CCDCSX-175-00-AK,8380,300.000000,619,1,3541.000000,0.0,0.0
6414,9-CCDCSX-182-00-AK,6414,209.000000,1477,1,52000.000000,0.0,0.0
6415,9-CCDCSX-183-00-AK,6415,208.000000,1477,1,55000.000000,0.0,0.0
6421,9-CCDCSX-276-00-AK,6421,2.000000,1114,1,100000.000000,0.0,0.0
6421,9-CCDCSX-276-00-AK,6421,1.000000,1689,1,100000.000000,0.0,0.0
6421,9-CCDCSX-276-00-AK,6421,1.000000,738,1,100000.000000,0.0,0.0
6422,9-CCDCSX-250-00-AK,6422,5.000000,798,1,10000.000000,0.0,0.0
6422,9-CCDCSX-250-00-AK,6422,5.000000,1355,1,10000.000000,0.0,0.0
6423,9-CCDCSX-185-00-AK,6423,10.000000,1487,1,55000.000000,0.0,0.0
6423,9-CCDCSX-185-00-AK,6423,10.000000,592,1,55000.000000,0.0,0.0
6424,9-CCDCSX-186-00-AK,6424,500.000000,1014,1,3800.000000,0.0,0.0
6432,9-CCDCSX-225-00-AK,6432,3.000000,208,1,50000.000000,0.0,0.0
6436,9-CCDCSX-230-00-AK,19787,5.000000,1035,0,50000.000000,0.0,0.0
6441,9-CCDCSX-144-00-AK,8630,500.000000,1478,1,2680.000000,0.0,0.0
6441,9-CCDCSX-144-00-AK,8630,300.000000,670,1,1800.000000,0.0,0.0
6441,9-CCDCSX-144-00-AK,8630,200.000000,330,1,3382.000000,0.0,0.0
6441,9-CCDCSX-144-00-AK,8630,200.000000,1387,1,1800.000000,0.0,0.0
6441,9-CCDCSX-144-00-AK,8630,300.000000,619,1,1673.000000,0.0,0.0
6442,9-CCDCSX-146-00-AK,6442,20.000000,60,1,220000.000000,0.0,0.0
6444,9-CCDCSX-162-00-AK,6444,30.000000,226,1,45000.000000,0.0,0.0
6444,9-CCDCSX-162-00-AK,6444,50.000000,620,1,45000.000000,0.0,0.0
6444,9-CCDCSX-162-00-AK,6444,30.000000,184,1,45000.000000,0.0,0.0
6448,9-CCDCVP-011-00-AK,6448,1.000000,1487,1,150000.000000,0.0,0.0
6459,9-CCDCSX-223-00-AK,6459,20.000000,124,0,15000.000000,0.0,0.0
6460,9-CCDCSX-224-00-AK,6460,20.000000,124,1,15000.000000,0.0,0.0
6461,9-CCDCSX-231-00-AK,6461,100.000000,897,1,5000.000000,0.0,0.0
6464,9-CCDCSX-235-00-AK,6464,8.000000,385,1,250000.000000,0.0,0.0
6472,9-CCDCSX-078-00-AK,18582,2.000000,682,1,250000.000000,0.0,0.0
6472,9-CCDCSX-078-00-AK,18582,1.000000,1210,1,250000.000000,0.0,0.0
6474,9-CCDCSX-084-00-AK,6474,10.000000,798,1,150000.000000,0.0,0.0
6475,9-CCDCSX-085-00-AK,8631,300.000000,619,1,1673.000000,0.0,0.0
6478,9-CCDCSX-251-00-AK,6478,10.000000,1,0,250000.000000,0.0,0.0
6480,9-CCDCSX-253-00-Ak,6480,1.000000,1093,1,250000.000000,0.0,0.0
6487,9-CCDCSX-261-00-AK,6487,2.000000,670,0,350000.000000,0.0,0.0
6488,9-CCDCSX-262-00-AK,6488,10.000000,620,1,10000.000000,0.0,0.0
6494,9-CCDCSX-269-00-AK,6494,10.000000,385,1,625000.000000,0.0,0.0
6497,9-CCDCSX-272-00-AK,6497,20.000000,620,1,150000.000000,0.0,0.0
6498,9-CCDCSX-273-00-AK,6498,20.000000,1035,1,3000.000000,0.0,0.0
6506,9-CCDCSX-284-00-AK,6506,50.000000,1355,1,3800.000000,0.0,0.0
6516,9-CCDCSX-247-00-AK,6516,3.000000,600,1,550000.000000,0.0,0.0
6516,9-CCDCSX-247-00-AK,6516,2.000000,1449,1,550000.000000,0.0,0.0
6521,9-CCDCSX-311-00-AK,6521,12.000000,385,1,450000.000000,0.0,0.0
6524,9-CCDCSX-315-00-AK,6524,20.000000,682,1,55000.000000,0.0,0.0
