quantity,creator_id,created_at,updated_at,deleted_at,manufacture_product_id,manufacture_dept_id,task_id,order_id
192.000000,400,2022-11-21 07:45:35+00:00,2022-11-21 07:45:35+00:00,,384,3,108,2101
300.000000,400,2022-11-21 07:45:36+00:00,2022-11-21 07:45:36+00:00,,385,3,108,2101
193.000000,400,2022-11-21 07:45:36+00:00,2022-11-21 07:45:36+00:00,,386,3,108,2101
300.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,388,3,110,2109
300.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,389,3,110,2109
300.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,390,3,110,2109
300.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,391,3,110,2109
433.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,392,3,110,2109
193.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,393,3,110,2109
193.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,394,3,110,2109
301.000000,400,2022-11-21 07:54:48+00:00,2022-11-21 07:54:48+00:00,,905,3,280,2051
66.000000,400,2022-11-21 07:59:55+00:00,2022-11-21 07:59:55+00:00,,182,3,43,2132
100.000000,400,2022-11-21 07:59:55+00:00,2022-11-21 07:59:55+00:00,,183,3,43,2132
149.000000,400,2022-11-21 07:59:56+00:00,2022-11-21 07:59:56+00:00,,185,3,43,2132
66.000000,400,2022-11-21 07:59:56+00:00,2022-11-21 07:59:56+00:00,,186,3,43,2132
143.000000,400,2022-11-21 08:05:35+00:00,2022-11-21 08:05:35+00:00,,546,3,165,2158
130.000000,400,2022-11-21 08:05:35+00:00,2022-11-21 08:05:35+00:00,,547,3,165,2158
125.000000,400,2022-11-21 08:07:11+00:00,2022-11-21 08:07:11+00:00,,587,3,175,2140
117.000000,400,2022-11-21 08:07:11+00:00,2022-11-21 08:07:11+00:00,,588,3,175,2140
123.000000,400,2022-11-21 08:10:27+00:00,2022-11-21 08:10:27+00:00,,719,3,217,2200
117.000000,400,2022-11-21 08:10:27+00:00,2022-11-21 08:10:27+00:00,,720,3,217,2200
300.000000,400,2022-11-21 08:12:58+00:00,2022-11-21 08:12:58+00:00,,413,3,114,2107
300.000000,400,2022-11-21 08:12:58+00:00,2022-11-21 08:12:58+00:00,,414,3,114,2107
300.000000,400,2022-11-21 08:12:58+00:00,2022-11-21 08:12:58+00:00,,415,3,114,2107
300.000000,400,2022-11-21 08:12:58+00:00,2022-11-21 08:12:58+00:00,,416,3,114,2107
433.000000,400,2022-11-21 08:12:58+00:00,2022-11-21 08:12:58+00:00,,417,3,114,2107
193.000000,400,2022-11-21 08:12:58+00:00,2022-11-21 08:12:58+00:00,,418,3,114,2107
37.000000,400,2022-11-21 08:53:03+00:00,2022-11-21 08:53:03+00:00,,1187,3,370,2148
320.000000,400,2022-11-21 09:17:38+00:00,2022-11-21 09:17:38+00:00,,615,3,182,2163
342.000000,400,2022-11-21 09:17:38+00:00,2022-11-21 09:17:38+00:00,,616,3,182,2163
207.000000,400,2022-11-21 09:17:38+00:00,2022-11-21 09:17:38+00:00,,617,3,182,2163
482.000000,400,2022-11-21 09:17:38+00:00,2022-11-21 09:17:38+00:00,,618,3,182,2163
300.000000,400,2022-11-21 09:17:38+00:00,2022-11-21 09:17:38+00:00,,619,3,182,2163
193.000000,400,2022-11-21 09:17:38+00:00,2022-11-21 09:17:38+00:00,,620,3,182,2163
333.000000,400,2022-11-21 09:19:26+00:00,2022-11-21 09:19:26+00:00,,624,3,185,2164
350.000000,400,2022-11-21 09:19:26+00:00,2022-11-21 09:19:26+00:00,,625,3,185,2164
207.000000,400,2022-11-21 09:19:26+00:00,2022-11-21 09:19:26+00:00,,626,3,185,2164
482.000000,400,2022-11-21 09:19:26+00:00,2022-11-21 09:19:26+00:00,,627,3,185,2164
300.000000,400,2022-11-21 09:19:26+00:00,2022-11-21 09:19:26+00:00,,628,3,185,2164
193.000000,400,2022-11-21 09:19:26+00:00,2022-11-21 09:19:26+00:00,,629,3,185,2164
105.000000,400,2022-11-21 09:21:35+00:00,2022-11-21 09:21:35+00:00,,441,3,129,2149
66.000000,400,2022-11-21 09:21:35+00:00,2022-11-21 09:21:35+00:00,,442,3,129,2149
149.000000,400,2022-11-21 09:21:35+00:00,2022-11-21 09:21:35+00:00,,443,3,129,2149
100.000000,400,2022-11-21 09:21:35+00:00,2022-11-21 09:21:35+00:00,,444,3,129,2149
66.000000,400,2022-11-21 09:21:35+00:00,2022-11-21 09:21:35+00:00,,445,3,129,2149
113.000000,400,2022-11-21 11:14:33+00:00,2022-11-21 11:14:33+00:00,,246,3,60,2129
114.000000,400,2022-11-21 11:14:33+00:00,2022-11-21 11:14:33+00:00,,247,3,60,2129
110.000000,400,2022-11-21 11:14:33+00:00,2022-11-21 11:14:33+00:00,,248,3,60,2129
126.000000,400,2022-11-21 12:29:25+00:00,2022-11-21 12:29:25+00:00,,318,3,82,2116
103.000000,400,2022-11-21 13:16:59+00:00,2022-11-21 13:16:59+00:00,,317,3,82,2116
9379.000000,400,2022-11-22 09:11:26+00:00,2022-11-22 09:11:26+00:00,,519,3,155,1902
10392.000000,400,2022-11-22 09:11:26+00:00,2022-11-22 09:11:26+00:00,,520,3,155,1902
10473.000000,400,2022-11-22 09:11:26+00:00,2022-11-22 09:11:26+00:00,,521,3,155,1902
110.000000,400,2022-11-22 10:42:44+00:00,2022-11-22 10:42:44+00:00,,152,3,33,2134
120.000000,400,2022-11-22 10:42:44+00:00,2022-11-22 10:42:44+00:00,,153,3,33,2134
115.000000,400,2022-11-22 10:42:44+00:00,2022-11-22 10:42:44+00:00,,154,3,33,2134
257.000000,400,2022-11-22 10:45:21+00:00,2022-11-22 10:45:21+00:00,,1197,3,95,2113
257.000000,400,2022-11-22 10:45:21+00:00,2022-11-22 10:45:21+00:00,,1198,3,95,2113
256.000000,400,2022-11-22 10:45:21+00:00,2022-11-22 10:45:21+00:00,,1199,3,95,2113
39.000000,400,2022-11-22 10:46:43+00:00,2022-11-22 10:46:43+00:00,,188,3,44,2132
112.000000,400,2022-11-22 10:47:10+00:00,2022-11-22 10:47:10+00:00,,189,3,45,2132
108.000000,400,2022-11-22 10:47:10+00:00,2022-11-22 10:47:10+00:00,,190,3,45,2132
100.000000,400,2022-11-22 10:51:48+00:00,2022-11-22 10:51:48+00:00,,187,3,44,2132
1260.000000,400,2022-11-22 11:09:13+00:00,2022-11-22 11:09:13+00:00,,1411,3,435,1350
1296.000000,400,2022-11-22 11:09:13+00:00,2022-11-22 11:09:13+00:00,,1412,3,435,1350
1310.000000,400,2022-11-22 11:09:13+00:00,2022-11-22 11:09:13+00:00,,1413,3,435,1350
1260.000000,400,2022-11-22 11:09:13+00:00,2022-11-22 11:09:13+00:00,,1414,3,435,1350
1338.000000,400,2022-11-22 11:09:13+00:00,2022-11-22 11:09:13+00:00,,1415,3,435,1350
1253.000000,400,2022-11-22 11:09:14+00:00,2022-11-22 11:09:14+00:00,,1417,3,435,1350
774.000000,400,2022-11-22 11:09:14+00:00,2022-11-22 11:09:14+00:00,,1420,3,435,1350
645.000000,400,2022-11-22 11:15:46+00:00,2022-11-22 11:15:46+00:00,,1667,3,504,1368
729.000000,400,2022-11-22 11:15:46+00:00,2022-11-22 11:15:46+00:00,,1668,3,504,1368
814.000000,400,2022-11-22 11:15:46+00:00,2022-11-22 11:15:46+00:00,,1669,3,504,1368
749.000000,400,2022-11-22 11:15:46+00:00,2022-11-22 11:15:46+00:00,,1670,3,504,1368
635.000000,400,2022-11-22 11:15:46+00:00,2022-11-22 11:15:46+00:00,,1671,3,504,1368
579.000000,400,2022-11-22 11:15:46+00:00,2022-11-22 11:15:46+00:00,,1673,3,504,1368
382.000000,400,2022-11-22 11:15:46+00:00,2022-11-22 11:15:46+00:00,,1676,3,504,1368
897.000000,400,2022-11-22 11:22:20+00:00,2022-11-22 11:22:20+00:00,,1423,3,438,1352
874.000000,400,2022-11-22 11:22:20+00:00,2022-11-22 11:22:20+00:00,,1424,3,438,1352
910.000000,400,2022-11-22 11:22:20+00:00,2022-11-22 11:22:20+00:00,,1425,3,438,1352
813.000000,400,2022-11-22 11:22:20+00:00,2022-11-22 11:22:20+00:00,,1426,3,438,1352
880.000000,400,2022-11-22 11:22:20+00:00,2022-11-22 11:22:20+00:00,,1427,3,438,1352
803.000000,400,2022-11-22 11:22:20+00:00,2022-11-22 11:22:20+00:00,,1429,3,438,1352
496.000000,400,2022-11-22 11:22:20+00:00,2022-11-22 11:22:20+00:00,,1432,3,438,1352
260.000000,400,2022-11-22 11:26:28+00:00,2022-11-22 11:26:28+00:00,,347,3,94,2113
623.000000,400,2022-11-22 12:19:48+00:00,2022-11-22 12:19:48+00:00,,653,3,193,2174
616.000000,400,2022-11-22 12:20:51+00:00,2022-11-22 12:20:51+00:00,,666,3,197,2175
259.000000,400,2022-11-22 12:23:26+00:00,2022-11-22 12:23:26+00:00,,869,3,265,2228
109.000000,400,2022-11-22 12:35:33+00:00,2022-11-22 12:35:33+00:00,,447,3,130,2149
302.000000,400,2022-11-22 12:59:16+00:00,2022-11-22 12:59:16+00:00,,953,3,303,2250
277.000000,400,2022-11-22 12:59:16+00:00,2022-11-22 12:59:16+00:00,,954,3,303,2250
268.000000,400,2022-11-22 12:59:16+00:00,2022-11-22 12:59:16+00:00,,957,3,303,2250
256.000000,400,2022-11-22 12:59:16+00:00,2022-11-22 12:59:16+00:00,,958,3,303,2250
256.000000,400,2022-11-22 12:59:16+00:00,2022-11-22 12:59:16+00:00,,959,3,303,2250
113.000000,400,2022-11-22 13:01:14+00:00,2022-11-22 13:01:14+00:00,,922,3,289,2222
105.000000,400,2022-11-22 13:01:14+00:00,2022-11-22 13:01:14+00:00,,923,3,289,2222
100.000000,400,2022-11-22 13:01:14+00:00,2022-11-22 13:01:14+00:00,,926,3,289,2222
100.000000,400,2022-11-22 13:01:14+00:00,2022-11-22 13:01:14+00:00,,927,3,289,2222
295.000000,400,2022-11-22 13:04:17+00:00,2022-11-22 13:04:17+00:00,,1058,3,332,2251
285.000000,400,2022-11-22 13:04:17+00:00,2022-11-22 13:04:17+00:00,,1059,3,332,2251
268.000000,400,2022-11-22 13:04:17+00:00,2022-11-22 13:04:17+00:00,,1062,3,332,2251
256.000000,400,2022-11-22 13:04:17+00:00,2022-11-22 13:04:17+00:00,,1063,3,332,2251
242.000000,400,2022-11-22 13:10:27+00:00,2022-11-22 13:10:27+00:00,,1089,3,343,2246
228.000000,400,2022-11-22 13:10:27+00:00,2022-11-22 13:10:27+00:00,,1090,3,343,2246
200.000000,400,2022-11-22 13:10:27+00:00,2022-11-22 13:10:27+00:00,,1093,3,343,2246
