quantity,created_at,updated_at,deleted_at,production_tracking_id,order_id,prod_not_exist_order_id,working_time_id,manufacture_dept_id,target_quantity
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,945,1295.0,,9,8,0.00
29.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,945,1295.0,,10,8,28.00
61.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,945,1295.0,,11,8,55.00
34.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,945,1295.0,,12,8,52.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,945,1295.0,,13,8,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,945,1295.0,,14,8,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,945,1295.0,,15,8,14.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,945,1295.0,,16,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,1,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,2,8,0.00
43.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,3,8,30.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,4,8,55.00
65.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,5,8,55.00
45.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,6,8,53.00
83.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,7,8,55.00
23.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,8,8,54.00
55.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,9,8,53.00
2.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,10,8,27.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,11,8,0.00
20.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,12,8,2.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,13,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,14,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,15,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,946,1296.0,,16,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,1,8,0.00
30.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,2,8,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,3,8,5.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,4,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,5,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,6,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,7,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,8,8,0.00
3.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,9,8,1.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,10,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,11,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,12,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,13,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,14,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,15,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,947,1298.0,,16,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,1,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,2,8,0.00
23.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,3,8,19.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,4,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,5,8,0.00
3.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,6,8,1.00
1.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,7,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,8,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,9,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,10,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,11,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,12,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,13,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,14,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,15,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,948,,71.0,16,8,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,1,9,0.00
23.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,2,9,40.00
101.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,3,9,45.00
7.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,4,9,45.00
128.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,5,9,45.00
48.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,6,9,45.00
38.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,7,9,45.00
3.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,8,9,45.00
35.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,9,9,45.00
34.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,10,9,45.00
61.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,11,9,45.00
54.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,12,9,44.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,13,9,45.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,14,9,45.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,15,9,13.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,949,1400.0,,16,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,1,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,2,9,5.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,3,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,4,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,5,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,6,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,7,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,8,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,9,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,10,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,11,9,0.00
5.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,12,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,13,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,14,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,15,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,950,1401.0,,16,9,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,1,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,2,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,3,10,0.00
180.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,4,10,74.00
35.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,5,10,75.00
65.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,6,10,75.00
50.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,7,10,75.00
120.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,8,10,75.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,9,10,75.00
85.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,10,10,75.00
115.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,11,10,75.00
60.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,12,10,74.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,13,10,75.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,14,10,75.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,15,10,20.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,951,1394.0,,16,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,1,10,0.00
124.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,2,10,75.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,3,10,75.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,4,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,5,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,6,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,7,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,8,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,9,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,10,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,11,10,0.00
6.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,12,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,13,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,14,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,15,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,952,1395.0,,16,10,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,1,6,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,2,6,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,3,6,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,4,6,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,5,6,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,6,6,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,7,6,0.00
24.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,8,6,55.00
41.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,9,6,55.00
26.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,10,6,55.00
35.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,11,6,55.00
6.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,12,6,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,13,6,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,14,6,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,15,6,15.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,953,1386.0,,16,6,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,1,6,0.00
10.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,2,6,49.00
25.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,3,6,55.00
1.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,4,6,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,5,6,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,6,6,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,7,6,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,8,6,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,9,6,55.00
64.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,10,6,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,11,6,55.00
1.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,12,6,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,13,6,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,14,6,55.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,15,6,14.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,954,1387.0,,16,6,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,1,11,0.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,2,11,31.00
5.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,3,11,31.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,4,11,31.00
2.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,5,11,31.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,6,11,31.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,7,11,31.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,8,11,31.00
17.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,9,11,31.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,10,11,31.00
11.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,11,11,31.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,12,11,31.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,13,11,31.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,14,11,31.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,15,11,8.00
0.00,2022-12-22 03:00:00+00:00,2022-12-22 03:00:00+00:00,,955,2003.0,,16,11,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,1,5,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,2,5,0.00
201.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,3,5,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,4,5,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,5,5,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,6,5,108.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,7,5,110.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,8,5,110.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,9,5,110.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,10,5,110.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,11,5,110.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,12,5,110.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,13,5,110.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:04+00:00,,956,2492.0,,14,5,110.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:05+00:00,,956,2492.0,,15,5,28.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:05+00:00,,956,2492.0,,16,5,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:07+00:00,,957,,68.0,1,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,2,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,3,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,4,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,5,8,0.00
30.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,6,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,7,8,1.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,8,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,9,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,10,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,11,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,12,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,13,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,14,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,15,8,0.00
0.00,2022-12-23 13:36:50+00:00,2022-12-23 22:45:08+00:00,,957,,68.0,16,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,1,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,2,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,3,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,4,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,5,8,0.00
8.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,6,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,7,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,8,8,5.00
17.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,9,8,65.00
16.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,10,8,65.00
25.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,11,8,65.00
19.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,12,8,65.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:05+00:00,,958,1450.0,,13,8,65.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:06+00:00,,958,1450.0,,14,8,65.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:06+00:00,,958,1450.0,,15,8,17.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:06+00:00,,958,1450.0,,16,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,1,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,2,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,3,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,4,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,5,8,0.00
3.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,6,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,7,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,8,8,2.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,9,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,10,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,11,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,12,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,13,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,14,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,15,8,0.00
0.00,2022-12-23 15:15:02+00:00,2022-12-23 22:45:07+00:00,,959,,71.0,16,8,0.00
0.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,1,5,0.00
0.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,2,5,0.00
0.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,3,5,0.00
0.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,4,5,0.00
0.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,5,5,0.00
0.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,6,5,0.00
0.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,7,5,0.00
0.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,8,5,0.00
60.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,9,5,105.00
79.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,10,5,110.00
69.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,11,5,110.00
142.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,12,5,110.00
0.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,13,5,110.00
0.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,14,5,110.00
0.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,15,5,29.00
0.00,2022-12-23 15:45:01+00:00,2022-12-23 22:45:03+00:00,,960,2165.0,,16,5,0.00
0.00,2022-12-24 08:00:01+00:00,2022-12-24 22:45:02+00:00,,961,1452.0,,1,7,0.00
36.00,2022-12-24 08:00:01+00:00,2022-12-24 22:45:02+00:00,,961,1452.0,,2,7,55.00
49.00,2022-12-24 08:00:01+00:00,2022-12-24 22:45:02+00:00,,961,1452.0,,3,7,55.00
41.00,2022-12-24 08:00:01+00:00,2022-12-24 22:45:03+00:00,,961,1452.0,,4,7,55.00
70.00,2022-12-24 08:00:01+00:00,2022-12-24 22:45:03+00:00,,961,1452.0,,5,7,55.00
76.00,2022-12-24 08:00:01+00:00,2022-12-24 22:45:03+00:00,,961,1452.0,,6,7,55.00
